start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,late_entry_date,late_entry_qqq_drawdown
2017-09-01,2009-04-22,2107,1009_plus,5,PB15_50,0.1697726355054725,-0.524568880861692,2.1901187672016333,2018-12-17,-0.15543941592599309
2017-09-01,2009-04-22,2107,1009_plus,5,PB15_100,0.1451645615429511,-0.524568880861692,1.9692699297246745,2018-12-17,-0.15543941592599309
2017-09-01,2009-04-22,2107,1009_plus,5,WAIT_NEXT,0.19249105883298645,-0.524568880861692,2.411188563995731,,
2017-10-02,2009-04-22,2127,1009_plus,3,IMM25,0.19628458567124585,-0.35375006727834124,1.7122279858403944,2017-10-03,0.0
2017-10-02,2009-04-22,2127,1009_plus,3,IMM50,0.17887201026844823,-0.3767802198512138,1.6385258190850944,2017-10-03,0.0
2017-10-02,2009-04-22,2127,1009_plus,3,IMM100,0.14245103382849655,-0.5637273396039277,1.4912688162426726,2017-10-03,0.0
2017-10-02,2009-04-22,2127,1009_plus,3,PB5_50,0.14330369025811196,-0.35375006727834124,1.4946111196515297,2018-02-05,-0.07494272532786073
2017-10-02,2009-04-22,2127,1009_plus,3,PB5_100,0.06369889961070929,-0.5637273396039266,1.2035832601535843,2018-02-05,-0.07494272532786073
2017-10-02,2009-04-22,2127,1009_plus,3,PB10_50,0.1589843518296754,-0.3624705326676504,1.5569710015314218,2018-02-08,-0.10226372108070536
2017-10-02,2009-04-22,2127,1009_plus,3,PB10_100,0.09921347562368665,-0.5637273396039272,1.3282406951958465,2018-02-08,-0.10226372108070536
2017-10-02,2009-04-22,2127,1009_plus,3,PB15_50,0.1749414930462483,-0.35375006727834113,1.6221871663281615,2018-12-17,-0.15543941592599309
2017-10-02,2009-04-22,2127,1009_plus,3,PB15_100,0.13405102264412738,-0.35375006727834135,1.4586078412163201,2018-12-17,-0.15543941592599309
2017-10-02,2009-04-22,2127,1009_plus,3,WAIT_NEXT,0.21320432376066645,-0.35375006727834113,1.7859301525956945,,
2017-10-02,2009-04-22,2127,1009_plus,5,IMM25,0.18308414126008699,-0.5245688808616918,2.3154524321461376,2017-10-03,0.0
2017-10-02,2009-04-22,2127,1009_plus,5,IMM50,0.17270651209026888,-0.524568880861692,2.2157847110954045,2017-10-03,0.0
2017-10-02,2009-04-22,2127,1009_plus,5,IMM100,0.15080024222534427,-0.5637273396039277,2.0166485048181277,2017-10-03,0.0
