start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,initial_entry_date,add_date,add_qqq_dd
2016-04-01,2009-04-22,1748,1009_plus,3,L25_TO100_PB5_POST,0.28300021984183266,-0.5475367824704785,2.110885241148253,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,3,L50_TO100_PB5_POST,0.26819300400133694,-0.5475367824704785,2.0386868977283528,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,3,L25_TO100_PB5_R63,0.28300021984183266,-0.5475367824704785,2.110885241148253,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,3,L25_TO100_PB10_R63,0.01712658281138002,-0.5475367824704788,1.0522291399295927,2016-04-04,2018-02-08,-0.10226372108070536
2016-04-01,2009-04-22,1748,1009_plus,3,WAIT_NEXT,0.012220484735170123,0.0,1.037086208839626,,,
2016-04-01,2009-04-22,1748,1009_plus,5,IMM25,0.2709719259822112,-0.35375006727834135,3.316035731777069,2016-04-04,,
2016-04-01,2009-04-22,1748,1009_plus,5,IMM50,0.31182096454660546,-0.4582516578453677,3.884223897680432,2016-04-04,,
2016-04-01,2009-04-22,1748,1009_plus,5,IMM100,0.38085406823615187,-0.5637273396039271,5.019464421059575,2016-04-04,,
2016-04-01,2009-04-22,1748,1009_plus,5,L25_TO50_PB5_POST,0.32773215583703075,-0.46972926689104655,4.12553941478821,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,5,L25_TO100_PB5_POST,0.4110613019274809,-0.5637273396039278,5.592968860532715,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,5,L50_TO100_PB5_POST,0.4012728627616371,-0.5637273396039268,5.401673247366237,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,5,L25_TO100_PB5_R63,0.4110613019274809,-0.5637273396039278,5.592968860532715,2016-04-04,2016-05-04,-0.055560721287323034
2016-04-01,2009-04-22,1748,1009_plus,5,L25_TO100_PB10_R63,0.22763138989809484,-0.5637273396039275,2.787970041692103,2016-04-04,2018-02-08,-0.10226372108070536
2016-04-01,2009-04-22,1748,1009_plus,5,WAIT_NEXT,0.22407702016416242,-0.35375006727834124,2.7478475658737063,,,
2016-05-02,2009-04-22,1769,1009_plus,3,IMM25,0.09575271011868236,-0.32849529013155154,1.3154021877872872,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,3,IMM50,0.16771639734109223,-0.44845251273758857,1.5917615568596284,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,3,IMM100,0.28966448103074494,-0.5475367824704787,2.1439278524874257,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,3,L25_TO50_PB5_POST,0.17572487449561525,-0.45223223824551906,1.624714598762676,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,3,L25_TO100_PB5_POST,0.3051361045620411,-0.5475367824704785,2.2219641385858493,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,3,L50_TO100_PB5_POST,0.3000162946123801,-0.5475367824704787,2.1959346989320814,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,3,L25_TO100_PB5_R63,0.2961430088501289,-0.5475367824704785,2.1763782643024614,2016-05-03,2016-05-04,-0.055560721287323034
2016-05-02,2009-04-22,1769,1009_plus,3,L25_TO100_PB10_R63,0.03720094034406074,-0.5475367824704787,1.1157248585544781,2016-05-03,2018-02-08,-0.10226372108070536
2016-05-02,2009-04-22,1769,1009_plus,3,WAIT_NEXT,0.012857073344264336,0.0,1.0390428187149434,,,
2016-05-02,2009-04-22,1769,1009_plus,5,IMM25,0.3135858073105071,-0.35375006727834124,3.9045830178080063,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,5,IMM50,0.3647164601735806,-0.4681886167088458,4.724916227917047,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,5,IMM100,0.4485725008315009,-0.5637273396039277,6.3639428016381565,2016-05-03,,
2016-05-02,2009-04-22,1769,1009_plus,5,L25_TO50_PB5_POST,0.37032759312594243,-0.4718330917490833,4.82273261365394,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,5,L25_TO100_PB5_POST,0.45898013611515287,-0.5637273396039271,6.5955823414699,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,5,L50_TO100_PB5_POST,0.4555415679160615,-0.5637273396039272,6.5183176774920195,2016-05-03,2016-06-24,-0.05437003493480508
2016-05-02,2009-04-22,1769,1009_plus,5,L25_TO100_PB5_R63,0.4529365932736553,-0.5637273396039271,6.460267201939643,2016-05-03,2016-05-04,-0.055560721287323034
2016-05-02,2009-04-22,1769,1009_plus,5,L25_TO100_PB10_R63,0.27098612992495363,-0.5637273396039275,3.311869461450625,2016-05-03,2018-02-08,-0.10226372108070536
2016-05-02,2009-04-22,1769,1009_plus,5,WAIT_NEXT,0.2529928024866308,-0.35375006727834113,3.0842498076989604,,,
2016-06-01,2009-04-22,1790,1009_plus,3,IMM25,0.07829021393328195,-0.3113995449324193,1.2532916907063234,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,3,IMM50,0.1361844561626817,-0.43765307201647186,1.4658322493318672,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,3,IMM100,0.23690664543984563,-0.5475367824704787,1.8904884979000494,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,3,L25_TO50_PB5_POST,0.16509107524283095,-0.4522340188648244,1.5803954183375775,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,3,L25_TO100_PB5_POST,0.29345351357695737,-0.5475367824704787,2.1613441401345908,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,3,L50_TO100_PB5_POST,0.2751453759268947,-0.5475367824704787,2.070998725880328,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,3,L25_TO100_PB5_R63,0.29345351357695737,-0.5475367824704787,2.1613441401345908,2016-06-02,2016-06-24,-0.05989618130702545
2016-06-01,2009-04-22,1790,1009_plus,3,L25_TO100_PB10_R63,0.01748335635232956,-0.5475367824704787,1.0532860675435258,2016-06-02,2018-02-08,-0.10226372108070536
2016-06-01,2009-04-22,1790,1009_plus,3,WAIT_NEXT,0.013424566763943213,0.0,1.040751132080779,,,
2016-06-01,2009-04-22,1790,1009_plus,5,IMM25,0.2850630050111349,-0.35375006727834124,3.5039567156190454,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,5,IMM50,0.3259661183239453,-0.45777561394606603,4.0981782549940355,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,5,IMM100,0.39518870595470523,-0.5637273396039273,5.285433484589858,2016-06-02,,
2016-06-01,2009-04-22,1790,1009_plus,5,L25_TO50_PB5_POST,0.34607570401525733,-0.47183480865222815,4.418474310873839,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,5,L25_TO100_PB5_POST,0.4330596968384304,-0.563727339603928,6.042692511844843,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,5,L50_TO100_PB5_POST,0.42087224941970725,-0.5637273396039284,5.790104528258033,2016-06-02,2016-06-24,-0.05437003493480508
2016-06-01,2009-04-22,1790,1009_plus,5,L25_TO100_PB5_R63,0.4330596968384304,-0.563727339603928,6.042692511844843,2016-06-02,2016-06-24,-0.05989618130702545
2016-06-01,2009-04-22,1790,1009_plus,5,L25_TO100_PB10_R63,0.2411420778708755,-0.5637273396039275,2.9447803868843523,2016-06-02,2018-02-08,-0.10226372108070536
2016-06-01,2009-04-22,1790,1009_plus,5,WAIT_NEXT,0.23817345503109677,-0.35375006727834124,2.9097351762440544,,,
2016-07-01,2009-04-22,1812,1009_plus,3,IMM25,0.09171252000288654,-0.32378162478507255,1.300915138816419,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,3,IMM50,0.15975197515641537,-0.4455355180547804,1.5594345726207752,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,3,IMM100,0.27587955721432267,-0.5475367824704787,2.0759566597521113,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,3,L25_TO50_PB5_POST,0.09118410458012072,-0.32576920866108894,1.299028281947381,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,3,L25_TO100_PB5_POST,0.015124963038654293,-0.5475367824704787,1.046033365034532,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,3,L50_TO100_PB5_POST,0.11598525479198929,-0.5475367824704787,1.3895700399353292,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,3,L25_TO100_PB5_R63,0.015124963038654293,-0.5475367824704787,1.046033365034532,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,3,L25_TO100_PB10_R63,0.0324876433593706,-0.5475367824704788,1.1005934709972005,2016-07-05,2018-02-08,-0.10226372108070536
2016-07-01,2009-04-22,1812,1009_plus,3,WAIT_NEXT,0.013946089524417893,0.0,1.0423957050120662,,,
2016-07-01,2009-04-22,1812,1009_plus,5,IMM25,0.3437210227642924,-0.35375006727834113,4.379967704475066,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,5,IMM50,0.3933319058843585,-0.4653760012711129,5.250360197618345,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,5,IMM100,0.4753929329610751,-0.563727339603928,6.989405268876112,2016-07-05,,
2016-07-01,2009-04-22,1812,1009_plus,5,L25_TO50_PB5_POST,0.34333096247769657,-0.35375006727834124,4.373614967157493,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,5,L25_TO100_PB5_POST,0.28637094312276856,-0.5637273396039277,3.5218226154420713,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,5,L50_TO100_PB5_POST,0.3615577705676376,-0.5637273396039273,4.678454202293473,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,5,L25_TO100_PB5_R63,0.28637094312276856,-0.5637273396039277,3.5218226154420713,2016-07-05,2018-02-05,-0.07494272532786073
2016-07-01,2009-04-22,1812,1009_plus,5,L25_TO100_PB10_R63,0.2995201396050349,-0.5637273396039275,3.7055175352249616,2016-07-05,2018-02-08,-0.10226372108070536
2016-07-01,2009-04-22,1812,1009_plus,5,WAIT_NEXT,0.28547490133012166,-0.35375006727834135,3.509575211331797,,,
2016-08-01,2009-04-22,1832,1009_plus,3,IMM25,0.06528235925452552,-0.29666580747539906,1.2087583881726078,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,3,IMM50,0.11165181038794691,-0.4278356939921568,1.3734560821721928,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,3,IMM100,0.194213865553025,-0.5475367824704787,1.7025222393987498,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,3,L25_TO50_PB5_POST,0.05797524613953553,-0.32577583264090637,1.1840710648746118,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,3,L25_TO100_PB5_POST,-0.015767536535042148,-0.5475367824704787,0.9534694989463345,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,3,L50_TO100_PB5_POST,0.06368134020167204,-0.5475367824704785,1.20332022967567,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,3,L25_TO100_PB5_R63,-0.015767536535042148,-0.5475367824704787,0.9534694989463345,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,3,L25_TO100_PB10_R63,0.002700091842350316,-0.5475367824704785,1.008116752222266,2016-08-02,2018-02-08,-0.10226372108070536
2016-08-01,2009-04-22,1832,1009_plus,3,WAIT_NEXT,0.014486010053889053,0.0,1.044060694173026,,,
2016-08-01,2009-04-22,1832,1009_plus,5,IMM25,0.3453677084274598,-0.35375006727834113,4.399714825048805,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,5,IMM50,0.3802238032610208,-0.44830953258774475,4.999191852907786,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,5,IMM100,0.44087977507583975,-0.5637273396039273,6.196947553747466,2016-08-02,,
2016-08-01,2009-04-22,1832,1009_plus,5,L25_TO50_PB5_POST,0.3398200695177236,-0.35375006727834135,4.309856352613159,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,5,L25_TO100_PB5_POST,0.2829492130374329,-0.5637273396039276,3.47049826565258,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,5,L50_TO100_PB5_POST,0.34415350192319605,-0.5637273396039275,4.379920673633554,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,5,L25_TO100_PB5_R63,0.2829492130374329,-0.5637273396039276,3.47049826565258,2016-08-02,2018-02-05,-0.07494272532786073
2016-08-01,2009-04-22,1832,1009_plus,5,L25_TO100_PB10_R63,0.29734697023559087,-0.5637273396039271,3.669406776020645,2016-08-02,2018-02-08,-0.10226372108070536
2016-08-01,2009-04-22,1832,1009_plus,5,WAIT_NEXT,0.306480150889598,-0.35375006727834124,3.8002377971898373,,,
2016-09-01,2009-04-22,1855,1009_plus,3,IMM25,0.059428180934659514,-0.28943392448125427,1.1885770437424845,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,3,IMM50,0.10044948381781693,-0.42283242375624697,1.3316800771151516,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,3,IMM100,0.17434975302272004,-0.5475367824704787,1.6176000808252617,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,3,L25_TO50_PB5_POST,0.05041669794620085,-0.3257775548919716,1.1585781394837738,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,3,L25_TO100_PB5_POST,-0.022928011139355386,-0.5475367824704787,0.9329425769803263,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,3,L50_TO100_PB5_POST,0.05124490135970605,-0.5475367824704785,1.1613139164025168,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,3,L25_TO100_PB5_R63,-0.022928011139355386,-0.5475367824704787,0.9329425769803263,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,3,L25_TO100_PB10_R63,-0.004139373497530019,-0.5475367824704787,0.9876638047374309,2016-09-02,2018-02-08,-0.10226372108070536
2016-09-01,2009-04-22,1855,1009_plus,3,WAIT_NEXT,0.014971416666302195,0.0,1.0454740103698121,,,
2016-09-01,2009-04-22,1855,1009_plus,5,IMM25,0.37371222645316715,-0.35375006727834124,4.891010437391825,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,5,IMM50,0.40530769928701327,-0.44348529509852086,5.479881334346312,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,5,IMM100,0.46105862786302354,-0.5637273396039276,6.656445975037992,2016-09-02,,
2016-09-01,2009-04-22,1855,1009_plus,5,L25_TO50_PB5_POST,0.3667060080199236,-0.35375006727834113,4.767564545001306,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,5,L25_TO100_PB5_POST,0.3087564373489091,-0.5637273396039273,3.8390711864418483,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,5,L50_TO100_PB5_POST,0.36735092109735334,-0.5637273396039266,4.7788223036248665,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,5,L25_TO100_PB5_R63,0.3087564373489091,-0.5637273396039273,3.8390711864418483,2016-09-02,2018-02-05,-0.07494272532786073
2016-09-01,2009-04-22,1855,1009_plus,5,L25_TO100_PB10_R63,0.323763042155802,-0.563727339603928,4.064249770796938,2016-09-02,2018-02-08,-0.10226372108070536
2016-09-01,2009-04-22,1855,1009_plus,5,WAIT_NEXT,0.33891080858310096,-0.35375006727834124,4.302139540437316,,,
2016-10-03,2009-04-22,1876,1009_plus,3,IMM25,0.05602090402572513,-0.2849979694188167,1.1775256984011553,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,3,IMM50,0.0937013752258331,-0.41970056313363535,1.3080332836140336,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,3,IMM100,0.16206750286836913,-0.5475367824704787,1.5687875693117244,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,3,L25_TO50_PB5_POST,0.04601262721962507,-0.32577860231393085,1.1443842383173535,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,3,L25_TO100_PB5_POST,-0.026895681372809177,-0.5475367824704787,0.9215136747636402,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,3,L50_TO100_PB5_POST,0.043883656872699905,-0.5475367824704785,1.1374155022333388,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,3,L25_TO100_PB5_R63,-0.026895681372809177,-0.5475367824704787,0.9215136747636402,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,3,L25_TO100_PB10_R63,-0.007963185663591887,-0.5475367824704787,0.9763157225135629,2016-10-04,2018-02-08,-0.10226372108070536
2016-10-03,2009-04-22,1876,1009_plus,3,WAIT_NEXT,0.01544362494139584,0.0,1.047018113188275,,,
2016-10-03,2009-04-22,1876,1009_plus,5,IMM25,0.32532447534264763,-0.35375006727834113,4.081972835913691,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,5,IMM50,0.3535146873935402,-0.4404655023001657,4.534386246884672,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,5,IMM100,0.40368996038363414,-0.5637273396039282,5.4383086941920045,2016-10-04,,
2016-10-03,2009-04-22,1876,1009_plus,5,L25_TO50_PB5_POST,0.31776966293927233,-0.35375006727834113,3.967085712865517,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,5,L25_TO100_PB5_POST,0.26183528426680525,-0.5637273396039275,3.19448976223251,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,5,L50_TO100_PB5_POST,0.31615887545013743,-0.5637273396039267,3.942928115766599,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,5,L25_TO100_PB5_R63,0.26183528426680525,-0.5637273396039275,3.19448976223251,2016-10-04,2018-02-05,-0.07494272532786073
2016-10-03,2009-04-22,1876,1009_plus,5,L25_TO100_PB10_R63,0.27651656086032195,-0.5637273396039273,3.384464784069717,2016-10-04,2018-02-08,-0.10226372108070536
2016-10-03,2009-04-22,1876,1009_plus,5,WAIT_NEXT,0.29451355421456826,-0.35375006727834124,3.6295594249426935,,,
2016-11-01,2009-04-22,1897,1009_plus,3,IMM25,0.06693159207983435,-0.2969443511098243,1.2143774144689723,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,3,IMM50,0.11357451715819544,-0.4280259097341472,1.38059022917533,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,3,IMM100,0.19658658612780755,-0.5475367824704787,1.7126835990883813,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,3,L25_TO50_PB5_POST,0.05968079942921367,-0.3257757659401358,1.1898029780726629,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,3,L25_TO100_PB5_POST,-0.014180879438125849,-0.5475367824704787,0.9580850572400219,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,3,L50_TO100_PB5_POST,0.06558424206572178,-0.5475367824704788,1.2097856210404163,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,3,L25_TO100_PB5_R63,-0.014180879438125849,-0.5475367824704787,0.9580850572400219,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,3,L25_TO100_PB10_R63,0.004300073086224376,-0.5475367824704787,1.0129471133233254,2016-11-02,2018-02-08,-0.10226372108070536
2016-11-01,2009-04-22,1897,1009_plus,3,WAIT_NEXT,0.01581437342704728,0.0,1.0481645997626174,,,
2016-11-01,2009-04-22,1897,1009_plus,5,IMM25,0.39029535401308846,-0.35375006727834124,5.1934038661883,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,5,IMM50,0.42643041649429914,-0.4484929418121689,5.904229235814847,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,5,IMM100,0.48927616336376745,-0.5637273396039275,7.3244590347988145,2016-11-02,,
2016-11-01,2009-04-22,1897,1009_plus,5,L25_TO50_PB5_POST,0.3846217165960759,-0.35375006727834124,5.088308883797011,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,5,L25_TO100_PB5_POST,0.3259121564285099,-0.5637273396039275,4.097344516723713,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,5,L50_TO100_PB5_POST,0.3892422431259581,-0.5637273396039276,5.173766612184334,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,5,L25_TO100_PB5_R63,0.3259121564285099,-0.5637273396039275,4.097344516723713,2016-11-02,2018-02-05,-0.07494272532786073
2016-11-01,2009-04-22,1897,1009_plus,5,L25_TO100_PB10_R63,0.34076250467864644,-0.563727339603927,4.331967469008004,2016-11-02,2018-02-08,-0.10226372108070536
2016-11-01,2009-04-22,1897,1009_plus,5,WAIT_NEXT,0.34995951703675776,-0.35375006727834124,4.48257849656176,,,
2016-12-01,2009-04-22,1918,1009_plus,3,IMM25,0.06667955873251619,-0.29622167084701556,1.2130887358710878,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,3,IMM50,0.11287466670059465,-0.4275320181631078,1.3771838620398735,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,3,IMM100,0.19519325699890322,-0.5475367824704787,1.705046088138233,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,3,L25_TO50_PB5_POST,0.059241601575731107,-0.32577593893849455,1.1879507442395696,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,3,L25_TO100_PB5_POST,-0.014719690459113588,-0.5475367824704787,0.9565936729681843,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,3,L50_TO100_PB5_POST,0.06466459816763304,-0.5475367824704787,1.206244161842205,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,3,L25_TO100_PB5_R63,-0.014719690459113588,-0.5475367824704787,0.9565936729681843,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,3,L25_TO100_PB10_R63,0.003827987905234309,-0.5475367824704787,1.011499120318293,2016-12-02,2018-02-08,-0.10226372108070536
2016-12-01,2009-04-22,1918,1009_plus,3,WAIT_NEXT,0.016111952235745353,0.0,1.0489936097023016,,,
2016-12-01,2009-04-22,1918,1009_plus,5,IMM25,0.3868479951134818,-0.35375006727834113,5.129342298203308,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,5,IMM50,0.4224926019945099,-0.4480167232350638,5.823191022288734,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,5,IMM100,0.4845711432233155,-0.5637273396039271,7.209501466513419,2016-12-02,,
2016-12-01,2009-04-22,1918,1009_plus,5,L25_TO50_PB5_POST,0.38105134168749166,-0.35375006727834124,5.023050515949766,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,5,L25_TO100_PB5_POST,0.32249320303407814,-0.5637273396039271,4.044795936074699,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,5,L50_TO100_PB5_POST,0.3852792744938571,-0.5637273396039275,5.100401164680771,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,5,L25_TO100_PB5_R63,0.32249320303407814,-0.5637273396039271,4.044795936074699,2016-12-02,2018-02-05,-0.07494272532786073
2016-12-01,2009-04-22,1918,1009_plus,5,L25_TO100_PB10_R63,0.3373393202600581,-0.5637273396039274,4.2769544131645505,2016-12-02,2018-02-08,-0.10226372108070536
2016-12-01,2009-04-22,1918,1009_plus,5,WAIT_NEXT,0.3471112046159479,-0.35375006727834124,4.435493574117867,,,
2017-01-03,2009-04-22,1939,1009_plus,3,IMM25,0.05273183470750298,-0.27986257204230025,1.1665646596139694,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,3,IMM50,0.08670552788835018,-0.4160133597341791,1.283109439931458,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,3,IMM100,0.14886722147911713,-0.5475367824704787,1.5159660274923368,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,3,L25_TO50_PB5_POST,0.04156550746107168,-0.32577980645812243,1.1298597545201388,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,3,L25_TO100_PB5_POST,-0.03103254681710721,-0.5475367824704787,0.909818658019275,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,3,L50_TO100_PB5_POST,0.036045428849796446,-0.5475367824704787,1.112002503046046,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,3,L25_TO100_PB5_R63,-0.03103254681710721,-0.5475367824704787,0.909818658019275,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,3,L25_TO100_PB10_R63,-0.011889179842463848,-0.5475367824704788,0.9647778214174592,2017-01-04,2018-02-08,-0.10226372108070536
2017-01-03,2009-04-22,1939,1009_plus,3,WAIT_NEXT,0.016413757820393116,0.0,1.0500198792964779,,,
2017-01-03,2009-04-22,1939,1009_plus,5,IMM25,0.40299220060947727,-0.35375006727834113,5.434889594962098,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,5,IMM50,0.42997088862708943,-0.4369102386363357,5.977858223982855,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,5,IMM100,0.478475171397027,-0.5637273396039275,7.062710087463603,2017-01-04,,
2017-01-03,2009-04-22,1939,1009_plus,5,L25_TO50_PB5_POST,0.39404912558002114,-0.35375006727834124,5.263885694634328,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,5,L25_TO100_PB5_POST,0.3349406220245996,-0.5637273396039272,4.238739719243354,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,5,L50_TO100_PB5_POST,0.38961394090932355,-0.5637273396039273,5.180690828896419,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,5,L25_TO100_PB5_R63,0.3349406220245996,-0.5637273396039272,4.238739719243354,2017-01-04,2018-02-05,-0.07494272532786073
2017-01-03,2009-04-22,1939,1009_plus,5,L25_TO100_PB10_R63,0.35069420357594105,-0.5637273396039275,4.4947880941353695,2017-01-04,2018-02-08,-0.10226372108070536
