ticker,age,horizon,protocol,n,median_ret,mean_ret,p10_ret,worst_ret,median_mdd,worst_mdd,median_regret_vs_lump,worst_regret_vs_lump,beat_lump_rate
QQQ,400,2y,HALF,3,0.03567389183605507,0.1178134756504351,-0.03178868451086871,-0.04865432859759966,-0.15375429730748036,-0.1540540733878476,0.0425216459988782,0.05706091456176399,0.3333333333333333
QQQ,400,2y,LUMP,3,-0.006132682598721462,0.12982487743315863,-0.02352610722087751,-0.027874463376416525,-0.19539389418941344,-0.21051649770604375,0.0,0.0,0.0
QQQ,400,2y,WAIT,3,0.09922224704852711,0.10580207386771183,-0.05309633026747624,-0.09117597459647708,-0.11668711289399891,-0.15375429730748003,0.08504329199775562,0.11412182912352842,0.3333333333333333
QQQ,400,3y,DCA3,3,0.38877153680853827,0.46273339161360244,0.30850494205348705,0.28843829336472426,-0.19539389418941344,-0.27126820092213755,0.045426816891191546,0.05705213526478281,0.3333333333333333
QQQ,400,3y,DCA6,3,0.4627514914860664,0.4588678490142746,0.3023911173398859,0.26230102380334075,-0.19539389418941366,-0.27126820092213744,0.07156408645257506,0.116491448178911,0.3333333333333333
QQQ,400,3y,HALF,3,0.44788976190075025,0.4739521481254567,0.3110155440254338,0.2767969895566047,-0.1540540733878476,-0.27126820092213755,0.05706812069931111,0.07087278701331234,0.3333333333333333
QQQ,400,3y,LUMP,3,0.35904807763790614,0.4869852226087165,0.3389017037323139,0.3338651102559158,-0.21051649770604375,-0.27126820092213744,0.0,0.0,0.0
QQQ,400,3y,WAIT,3,0.536731446163595,0.4609190736421973,0.2831293843185548,0.2197288688572947,-0.15375429730748003,-0.2712682009221373,0.11413624139862111,0.14174557402662535,0.3333333333333333
QQQ,400,6m,DCA3,4,-0.0031084070904752736,-0.005896513059394343,-0.13017894633514096,-0.14609731552358451,-0.11434361206737459,-0.15323065371413658,0.03203422040450793,0.038318280556250084,0.25
QQQ,400,6m,DCA6,4,-0.016515204052791,-0.011030970217352581,-0.09976763912590597,-0.1006098611639159,-0.0806322437191469,-0.12762155837112032,0.04578171511150603,0.07684857413375545,0.25
QQQ,400,6m,HALF,4,0.00656067431030527,-0.003360985584608678,-0.09165766866260441,-0.10974777222596677,-0.07364818157951958,-0.11488492031685038,0.022705836748409758,0.08318248126692152,0.5
QQQ,400,6m,LUMP,4,0.029266511058715028,0.015131211750896767,-0.13504255509937285,-0.16437313764768602,-0.1257138353362845,-0.17396167880382285,0.0,0.0,0.0
QQQ,400,6m,WAIT,4,-0.016145162438104488,-0.021853182920114095,-0.04827278222583588,-0.055122406804247404,-0.016145162438104488,-0.07578778753971771,0.045411673496819516,0.16636496253384303,0.5
SPY,150,1y,DCA3,11,0.12331888199924612,0.1136761062521653,-0.046459439961680116,-0.056894592174986935,-0.07624756614645611,-0.2666841545845473,0.024200027416229508,0.05588558045480441,0.09090909090909091
SPY,150,1y,DCA6,11,0.0915040679558694,0.0968939056305803,-0.012833484121189342,-0.08409325128802514,-0.07624756614645611,-0.26576650046375816,0.04476324938585852,0.1294064153221326,0.09090909090909091
SPY,150,1y,HALF,11,0.09646435277938092,0.08891134926077701,0.03142726336670054,0.014623259011777412,-0.042029664934692845,-0.1415637732026983,0.05953778722298764,0.16632780387211343,0.2727272727272727
SPY,150,1y,LUMP,11,0.11907557444597527,0.13795980164031152,-0.034792385793585345,-0.056149494964279456,-0.07624756614645622,-0.2666841545845473,0.0,0.0,0.0
SPY,150,1y,WAIT,11,0.0,0.03986289688124261,0.0,0.0,0.0,-0.07192172450881262,0.11907557444597527,0.33265560774422687,0.2727272727272727
SPY,150,2y,DCA3,11,0.2493991228595871,0.23921511371528978,0.017918081641584926,-0.032735797755368945,-0.13052612407158803,-0.2666841545845473,0.027843012528790956,0.06041408159524808,0.09090909090909091
SPY,150,2y,DCA6,11,0.21923539298343364,0.21952504709993337,0.02157458907027654,0.00780929892539306,-0.11259347293050825,-0.26576650046375816,0.0591519662342872,0.13989243147509978,0.09090909090909091
SPY,150,2y,HALF,11,0.1705985048411338,0.180802587579592,0.022880547085188052,0.019221872138954543,-0.07127018066085178,-0.17308027981793028,0.07320295386738196,0.36201574729130215,0.2727272727272727
SPY,150,2y,LUMP,11,0.24467955051015378,0.26516444031167963,0.04576109417037588,0.012869644142730285,-0.13052612407158803,-0.2666841545845473,0.0,0.0,0.0
SPY,150,2y,WAIT,11,0.0,0.09644073484750444,0.0,-0.05398108172842753,-0.029846645911076997,-0.17308027981793017,0.14640590773476403,0.7240314945826043,0.2727272727272727
SPY,150,3y,DCA3,10,0.2630336634601603,0.33264042252577897,0.08329582881732879,-0.0029210281253010395,-0.14439620858499175,-0.2666841545845473,0.024868229759093696,0.0515278752905155,0.1
SPY,150,3y,DCA6,10,0.23356934877167146,0.31888329896751516,0.12488333707703907,0.0006606222387168792,-0.13414749846439034,-0.26576650046375816,0.0497868444562799,0.08397322438768695,0.1
SPY,150,3y,HALF,10,0.24489223625345347,0.25303238868448413,0.06257653801116958,0.0019398443080602679,-0.09926135580519319,-0.17308027981793028,0.052328041597782926,0.5654627991848891,0.3
SPY,150,3y,LUMP,10,0.2807917361955945,0.35715324269583026,0.13239821682100186,0.024351974296790146,-0.14439620858499164,-0.2666841545845473,0.0,0.0,0.0
SPY,150,3y,WAIT,10,0.05220794764255121,0.148911534673138,-0.023996313757948518,-0.05571256645345568,-0.07884173183438437,-0.17308027981793017,0.10465608319556624,1.1309255983697781,0.3
SPY,150,6m,DCA3,12,0.07684451414873772,0.03558080154816751,-0.1299599694343217,-0.13128661944386744,-0.0667076216437908,-0.2666841545845473,0.016975775266751647,0.05034659717398515,0.08333333333333333
SPY,150,6m,DCA6,12,0.05492614415215724,0.019685054580613842,-0.08973510646243163,-0.16557251857668154,-0.05109595324122845,-0.26576650046375816,0.03508830823404374,0.11658056713254972,0.08333333333333333
