strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
V2_M150_S20_YC50_RD20_RT0_RF60x5_RM100_RL180,150,20,0.5,-0.2,0.0,60,5,100,180,0.015428144398236032,-0.5785422640805826,0.02666727282708444,1.5174072770576088,7752,-0.4843247979849189,-0.5240215522374488,-0.11354697567550942,-0.3801258943047273,0.0018368852408510161,0.0,-0.028251951243451257,-0.21926943084614714,1.033895614377748,-0.21926943084614714,0.12609457092819615,0.05869135287340381,188,0.04449076571330646,-0.21926943084614714
V2_M150_S20_YC50_RD20_RT0_RF60x5_RM100_RL200,150,20,0.5,-0.2,0.0,60,5,100,200,0.012153063698986832,-0.6270855604350187,0.019380232085962987,1.3895974449113435,8128,-0.5437200161067125,-0.5941939868057102,-0.1135469756755102,-0.3801258943047279,0.0018368852408512382,0.0,-0.004680913235927342,-0.2192694308461478,1.1050399098166768,-0.2192694308461478,0.12740805604203154,0.0602396610011559,199,0.04669491162763828,-0.2192694308461478
V2_M150_S20_YC50_RD20_RT0_RF60x5_RM120_RL180,150,20,0.5,-0.2,0.0,60,5,120,180,0.014971422018642544,-0.5726955697464269,0.02614202520419611,1.4989273884393173,7553,-0.4511114857406028,-0.546074343745351,-0.09179261268996075,-0.36367076290038647,0.001836885240850572,0.0,-0.03132902759548262,-0.15002262638471986,0.8423404723693613,-0.17561552474181386,0.12317571511967308,0.052989407800898426,180,0.038175240027958024,-0.17561552474181386
V2_M150_S20_YC50_RD20_RT0_RF60x5_RM120_RL200,150,20,0.5,-0.2,0.0,60,5,120,200,0.028518728782372937,-0.580277500327036,0.04914670785322574,2.15089957401337,6930,-0.4670572150800303,-0.580277500327036,-0.09179261268996186,-0.36367076290038736,0.0018368852408523484,0.0,0.09781510715497799,-0.1500226263847202,1.2106161773571817,-0.1500226263847202,0.12332165791009925,0.057108344090719194,188,0.04984020860466942,-0.1500226263847202
V2_M150_S20_YC50_RD20_RT15_RF40x3_RM100_RL180,150,20,0.5,-0.2,0.15,40,3,100,180,0.00016169080893724264,-0.6891399981261006,0.00023462693992064008,1.004413277832799,9383,-0.6150082235287673,-0.6355184297476218,-0.040819093798096784,-0.43646150790240534,0.0018368852408514602,0.0,-0.2302365609231204,-0.3214177912280115,0.7051592943513971,-0.3214177912280115,0.2466433158201985,0.06306201922464795,281,0.03326148691732156,-0.3214177912280115
V2_M150_S20_YC50_RD20_RT15_RF40x3_RM100_RL200,150,20,0.5,-0.2,0.15,40,3,100,200,-0.0011254918100380706,-0.7462001305753854,-0.001508297524914956,0.9697936662656546,9383,-0.6806533099506903,-0.7034672848930175,-0.04081909379809734,-0.4364615079024051,0.0018368852408514602,0.0,-0.13089232163731723,-0.3214177912280113,1.0165328710615706,-0.3214177912280113,0.24605954465849386,0.06934901254928422,289,0.04394186448439008,-0.3214177912280113
V2_M150_S20_YC50_RD20_RT15_RF40x3_RM120_RL180,150,20,0.5,-0.2,0.15,40,3,120,180,0.0012323050881553055,-0.6825039623942034,0.0018055647381627152,1.034112177545205,9383,-0.6115278427903998,-0.6392229629109505,-0.07551490836437191,-0.43289262652122895,0.0018368852408512382,0.0,-0.18987647991791,-0.3005282704441513,0.7911829200920415,-0.3005282704441513,0.24649737302977234,0.06276315213117412,270,0.03638426310589016,-0.3005282704441513
V2_M150_S20_YC50_RD20_RT15_RF40x3_RM120_RL200,150,20,0.5,-0.2,0.15,40,3,120,200,0.006650100451317975,-0.6927191671961477,0.009599994869832956,1.1978486843445968,9159,-0.653974140091026,-0.6927191671961477,-0.07551490836436936,-0.43289262652122784,0.0018368852408516823,0.0,-0.08532342582620511,-0.3005282704441514,0.9493139780200399,-0.3005282704441514,0.2444541739638062,0.0707840681313765,276,0.04177413176226241,-0.3005282704441514
V2_M150_S20_YC50_RD20_RT15_RF40x5_RM100_RL180,150,20,0.5,-0.2,0.15,40,5,100,180,-0.002819875007938344,-0.6601673272595988,-0.004271454965279552,0.9259707988890528,9383,-0.5929311247883291,-0.6146174752148099,-0.008290744118096494,-0.4257963864606601,0.0018368852408510161,0.0,-0.22494110891421837,-0.3051928138287128,0.4379689770172803,-0.3051928138287128,0.23161120840630472,0.05856228653353681,251,0.02252073023766532,-0.3051928138287128
V2_M150_S20_YC50_RD20_RT15_RF40x5_RM100_RL200,150,20,0.5,-0.2,0.15,40,5,100,200,-0.004114946905581673,-0.7225439852102954,-0.00569508153110433,0.893768218310325,9383,-0.6623386696593483,-0.6864610337527262,-0.008290744118098714,-0.42579638646066076,0.0018368852408510161,0.0,-0.12491344843069074,-0.30519281382871255,0.6999968632731621,-0.30519281382871255,0.23102743724460012,0.06472170555659064,259,0.033069411784763414,-0.30519281382871255
V2_M150_S20_YC50_RD20_RT15_RF40x5_RM120_RL180,150,20,0.5,-0.2,0.15,40,5,120,180,-0.004861477535484604,-0.6811357161284565,-0.0071373111413346735,0.8756984325494741,9383,-0.622650635937066,-0.6495527852190226,-0.06198966416253926,-0.42215996301469716,0.0018368852408512382,0.0,-0.1945355773746753,-0.28721397486605393,0.5389886694007926,-0.28721397486605393,0.23219497956800933,0.058518658372924456,246,0.026786134919009497,-0.28721397486605393
V2_M150_S20_YC50_RD20_RT15_RF40x5_RM120_RL200,150,20,0.5,-0.2,0.15,40,5,120,200,0.007978681845615787,-0.7015172781489718,0.011373464480687333,1.2416617501473588,8841,-0.6638816044787212,-0.7015172781489718,-0.06198966416254115,-0.4221599630146976,0.0018368852408512382,0.0,-0.0905838281546304,-0.2872139748660544,1.0501786311212675,-0.2872139748660544,0.24489200233508465,0.07097909982121334,255,0.04500155057616628,-0.2872139748660544
V2_M150_S20_YC50_RD20_RT15_RF60x3_RM100_RL180,150,20,0.5,-0.2,0.15,60,3,100,180,-0.0026987761274316346,-0.6233198229365454,-0.004329681213598067,0.9290384806899686,9383,-0.5356101875768952,-0.5603502765887569,-0.036443435054099416,-0.4217740655786232,0.0018368852408510161,0.0,-0.30785590121135786,-0.36422657145922566,0.30160225869133606,-0.36422657145922566,0.22562755399883247,0.056565022782018394,230,0.016293214769337094,-0.36422657145922566
V2_M150_S20_YC50_RD20_RT15_RF60x3_RM100_RL200,150,20,0.5,-0.2,0.15,60,3,100,200,-0.0039593032615826695,-0.6921010211222913,-0.005720701372701887,0.8975805634565269,9383,-0.6143417877715768,-0.6418930261724616,-0.03644343505409853,-0.42177406557862285,0.0018368852408521263,0.0,-0.21852906977237097,-0.3642265714592259,0.5384470298934791,-0.3642265714592259,0.22504378283712784,0.06276168151207494,240,0.026763974377793875,-0.3642265714592259
V2_M150_S20_YC50_RD20_RT15_RF60x3_RM120_RL180,150,20,0.5,-0.2,0.15,60,3,120,180,0.0021071105286063485,-0.6532182880989363,0.0032257371953542213,1.0590056009606323,9383,-0.577622201850357,-0.6077345371591046,-0.0712975227314896,-0.4181121687473234,0.0018368852408519043,0.0,-0.23127701708170034,-0.3007042061553967,0.6793942716384156,-0.3007042061553967,0.2397840046701693,0.060884564746306095,236,0.03229737205630001,-0.3007042061553967
V2_M150_S20_YC50_RD20_RT15_RF60x3_RM120_RL200,150,20,0.5,-0.2,0.15,60,3,120,200,0.010346777833011966,-0.6658998613811798,0.015538038724848418,1.3236116888999934,8380,-0.6237731891494818,-0.6658998613811798,-0.0712975227314887,-0.4181121687473228,0.0018368852408519043,0.0,-0.13206705713463973,-0.30070420615539717,0.9720710333180969,-0.30070420615539717,0.23890834792761237,0.06935223192072335,242,0.04251577197362,-0.30070420615539717
V2_M150_S20_YC50_RD20_RT15_RF60x5_RM100_RL180,150,20,0.5,-0.2,0.15,60,5,100,180,0.0005752149876669943,-0.6381998597082867,0.0009013085460876127,1.015785752319318,9383,-0.551504578748688,-0.5753979035941961,-0.04170802796371165,-0.429218073022669,0.001836885240850794,0.0,-0.21758506379204456,-0.2972322410045952,0.48166745868395666,-0.2972322410045952,0.23613543490951547,0.06320014041505231,216,0.024399287609016218,-0.2972322410045952
V2_M150_S20_YC50_RD20_RT15_RF60x5_RM100_RL200,150,20,0.5,-0.2,0.15,60,5,100,200,-0.0007353870103541382,-0.7042639869661502,-0.001044192268757147,0.9801625213890282,9383,-0.6275414797540276,-0.6541497384669512,-0.04170802796371109,-0.4292180730226688,0.0018368852408510161,0.0,-0.11660804579201622,-0.2972322410045949,0.7490862888022729,-0.2972322410045949,0.23555166374781086,0.06919899546701364,226,0.03487411537885965,-0.2972322410045949
V2_M150_S20_YC50_RD20_RT15_RF60x5_RM120_RL180,150,20,0.5,-0.2,0.15,60,5,120,180,-0.0016748775295040152,-0.6628139995487969,-0.0025269193629648273,0.9553701900237012,9383,-0.5870534943684431,-0.6164934500115369,-0.09359746949244219,-0.42560331898737436,0.0018368852408516823,0.0,-0.1457543888163194,-0.2384740240390807,0.587774700445485,-0.2384740240390807,0.2351138353765324,0.06262172369616437,213,0.028752730165304552,-0.2384740240390807
V2_M150_S20_YC50_RD20_RT15_RF60x5_RM120_RL200,150,20,0.5,-0.2,0.15,60,5,120,200,0.005605275766733087,-0.673359998138962,0.008324337326578644,1.1644430733074018,9383,-0.6321739742329364,-0.673359998138962,-0.09359746949244219,-0.4256033189873739,0.0018368852408514602,0.0,-0.035507018656472766,-0.23847402403908113,0.8182056508348499,-0.23847402403908113,0.22840046701692937,0.06577804979085647,221,0.0373361987719405,-0.23847402403908113
V2_M150_S20_YC50_RD25_RT0_RF40x3_RM100_RL180,150,20,0.5,-0.25,0.0,40,3,100,180,0.01009172176011952,-0.47735496733887584,0.021140917033666006,1.3145409490152604,7987,-0.45059625369654877,-0.47735496733887584,0.17129012499903062,-0.10898414540704782,0.0018368852408519043,0.0,-0.09432684097077193,-0.30238220238930813,0.2516315208010893,-0.30238220238930813,0.07122008172796264,0.03093349216694664,218,0.013856738099689236,-0.30238220238930813
V2_M150_S20_YC50_RD25_RT0_RF40x3_RM100_RL200,150,20,0.5,-0.25,0.0,40,3,100,200,0.00682094268538691,-0.557593749713205,0.012232817690110805,1.203398011535986,9280,-0.5173525412852709,-0.557593749713205,0.1712901249990315,-0.10898414540704793,0.0018368852408512382,0.0,-0.0723585370660822,-0.30238220238930846,0.3042872674683017,-0.30238220238930846,0.07238762405137186,0.03288283337149519,227,0.016421631032532913,-0.30238220238930846
V2_M150_S20_YC50_RD25_RT0_RF40x3_RM120_RL180,150,20,0.5,-0.25,0.0,40,3,120,180,0.0024709446640047705,-0.5714498185531962,0.0043239923852994465,1.069527930623278,9379,-0.5325414660942642,-0.5714498185531962,0.24635211723795236,-0.1089841454070477,0.0018368852408514602,0.0,-0.12090533410242332,-0.23859746376466062,0.12477784403201486,-0.23859746376466062,0.0694687682428488,0.02630830125627997,212,0.007235592712322436,-0.23859746376466062
V2_M150_S20_YC50_RD25_RT0_RF40x3_RM120_RL200,150,20,0.5,-0.25,0.0,40,3,120,200,0.01724115469294385,-0.6036523232055705,0.028561398722675782,1.5929536273216067,6857,-0.546121577656854,-0.6036523232055705,0.2463521172379528,-0.10898414540704782,0.0018368852408516823,0.0,-0.0037035976766127687,-0.23859746376466073,0.4008178535976865,-0.23859746376466073,0.07589025102159953,0.03751503118346688,219,0.020881004038408202,-0.23859746376466073
V2_M150_S20_YC50_RD25_RT0_RF40x5_RM100_RL180,150,20,0.5,-0.25,0.0,40,5,100,180,0.009522848686398744,-0.4926709816050513,0.019329022901601937,1.2945249215895642,7987,-0.4666964270272492,-0.4926709816050513,0.15007079869335005,-0.1089841454070477,0.001836885240850572,0.0,-0.06423925668893227,-0.30648441830728057,0.29321227043075315,-0.30648441830728057,0.0691768826619965,0.03045792535338174,193,0.015890337116216013,-0.30648441830728057
V2_M150_S20_YC50_RD25_RT0_RF40x5_RM100_RL200,150,20,0.5,-0.25,0.0,40,5,100,200,0.0062539116801692,-0.5705583815711552,0.010961037261336357,1.1850743163928523,9379,-0.531496434178636,-0.5705583815711552,0.15007079869334916,-0.10898414540704782,0.0018368852408512382,0.0,-0.04154113851441332,-0.30861040639379045,0.34761730623167986,-0.30861040639379045,0.07034442498540572,0.03240726655793029,202,0.018460374724387663,-0.30861040639379045
V2_M150_S20_YC50_RD25_RT0_RF40x5_RM120_RL180,150,20,0.5,-0.25,0.0,40,5,120,180,0.001636534918354915,-0.575840835540566,0.0028419917750685934,1.0455440534680986,9379,-0.5373311463980767,-0.575840835540566,0.18202175856320424,-0.10898414540704782,0.001836885240850794,0.0,-0.08446708254868207,-0.23058752571492291,0.1713996011792558,-0.23058752571492291,0.06727962638645651,0.0257582517327577,188,0.009746892101514026,-0.23058752571492291
V2_M150_S20_YC50_RD25_RT0_RF40x5_RM120_RL200,150,20,0.5,-0.25,0.0,40,5,120,200,0.01639445091796654,-0.6077133864300301,0.026977274623280225,1.5572320692232458,7978,-0.5507721132276969,-0.6077133864300301,0.18202175856320424,-0.10898414540704793,0.0018368852408512382,0.0,0.037592636208367836,-0.23687041349578364,0.4588813993231542,-0.23687041349578364,0.07370110916520724,0.036964981659944614,195,0.02342632497467001,-0.23687041349578364
V2_M150_S20_YC50_RD25_RT0_RF60x3_RM100_RL180,150,20,0.5,-0.25,0.0,60,3,100,180,0.009554392597071804,-0.4862272847327812,0.019650054402690846,1.2956270756241417,8642,-0.45992282165374465,-0.4862272847327812,0.16376642857227064,-0.1089841454070477,0.0018368852408512382,0.0,-0.08607230022986057,-0.28135873492970787,0.26303921603646563,-0.28135873492970787,0.06757151196730882,0.02998172395168242,174,0.014420896239532022,-0.28135873492970787
V2_M150_S20_YC50_RD25_RT0_RF60x3_RM100_RL200,150,20,0.5,-0.25,0.0,60,3,100,200,0.006550535019653747,-0.5619716433576747,0.011656344402923135,1.194625960639677,9352,-0.5221286475013489,-0.5619716433576747,0.16376642857226997,-0.1089841454070476,0.0018368852408512382,0.0,-0.06390377148933168,-0.28135873492970753,0.3161748808747884,-0.28135873492970753,0.06888499708114419,0.031967555415119864,185,0.016987216400870198,-0.28135873492970753
V2_M150_S20_YC50_RD25_RT0_RF60x3_RM120_RL180,150,20,0.5,-0.25,0.0,60,3,120,180,0.0034795278386994255,-0.5578604747965941,0.006237272572444075,1.0992260647074656,9379,-0.5177183368920872,-0.5578604747965941,0.23370062666237046,-0.10898414540704793,0.001836885240850794,0.0,-0.1152840738351909,-0.21680570271802135,0.1319700944794322,-0.21680570271802135,0.06625802685347344,0.02549471340427303,178,0.007629308518669831,-0.21680570271802135
V2_M150_S20_YC50_RD25_RT0_RF60x3_RM120_RL200,150,20,0.5,-0.25,0.0,60,3,120,200,0.018264598134064336,-0.5910841221867147,0.03090016708027021,1.6371859928910837,6516,-0.5317290743469669,-0.5910841221867147,0.23370062666236957,-0.1089841454070477,0.001836885240850128,0.0,0.0026670943523834367,-0.2168057027180218,0.4097752071655474,-0.2168057027180218,0.07267950963222417,0.03670144333145994,185,0.021280053665524212,-0.2168057027180218
V2_M150_S20_YC50_RD25_RT0_RF60x5_RM100_RL180,150,20,0.5,-0.25,0.0,60,5,100,180,0.004989055254830843,-0.5534322857424457,0.00901475281323329,1.1451636460970969,9379,-0.5305686271577967,-0.5534322857424457,0.1237381627403149,-0.10953798939057602,0.0018368852408510161,0.0,-0.037537565296042574,-0.279760644075308,0.3301137489308683,-0.279760644075308,0.06684179801517805,0.029872619010623686,164,0.01764431989430082,-0.279760644075308
V2_M150_S20_YC50_RD25_RT0_RF60x5_RM100_RL200,150,20,0.5,-0.25,0.0,60,5,100,200,0.001998781515262449,-0.619268761860937,0.0032276478943585,1.055891966559411,9379,-0.5846375036021592,-0.619268761860937,0.12373816274031468,-0.10953798939057613,0.0018368852408516823,0.0,-0.014191762175314815,-0.279760644075308,0.3860712183923709,-0.279760644075308,0.06815528312901342,0.03185845047406114,175,0.02021879479411548,-0.279760644075308
V2_M150_S20_YC50_RD25_RT0_RF60x5_RM120_RL180,150,20,0.5,-0.25,0.0,60,5,120,180,0.0038396274858008006,-0.546074343745351,0.007031327382030094,1.1100205386217012,8945,-0.5003337609036875,-0.546074343745351,0.15062474900798284,-0.10898414540704782,0.001836885240850794,0.0,-0.07541964897778952,-0.21390756632674124,0.1829755476849675,-0.21390756632674124,0.0645067133683596,0.025057504179979425,159,0.01035588398547116,-0.21390756632674124
V2_M150_S20_YC50_RD25_RT0_RF60x5_RM120_RL200,150,20,0.5,-0.25,0.0,60,5,120,200,0.0186300034186484,-0.580277500327036,0.032105334789215165,1.6532632694954432,7537,-0.5148495366973018,-0.580277500327036,0.15062474900797973,-0.10898414540704782,0.001836885240850794,0.0,0.047846282222404835,-0.21390756632674124,0.47329828406492624,-0.21390756632674124,0.07092819614711034,0.03626423410716634,166,0.02404356710793465,-0.21390756632674124
V2_M150_S20_YC50_RD25_RT15_RF40x3_RM100_RL180,150,20,0.5,-0.25,0.15,40,3,100,180,-0.00327574758834992,-0.669011578373418,-0.004896398947704783,0.9145098844093459,9379,-0.6444704444587196,-0.669011578373418,0.3309335950191321,-0.1089841454070476,0.0018368852408514602,0.0,-0.07095300032907925,-0.3089709316746415,0.21160427135490512,-0.3089709316746415,0.1603911266783421,0.03926170690657526,247,0.01183829914610035,-0.3089709316746415
V2_M150_S20_YC50_RD25_RT15_RF40x3_RM100_RL200,150,20,0.5,-0.25,0.15,40,3,100,200,-0.0094607924497917,-0.7307164385130811,-0.012947282900933854,0.7718944736648004,9379,-0.7050919169820402,-0.7307164385130811,0.330933595019131,-0.1089841454070476,0.001836885240850794,0.0,-0.04840778792951128,-0.30897093167464107,0.25257510100071245,-0.30897093167464107,0.15980735551663747,0.04130353124563028,256,0.013903584800115887,-0.30897093167464107
V2_M150_S20_YC50_RD25_RT15_RF40x3_RM120_RL180,150,20,0.5,-0.25,0.15,40,3,120,180,-0.007048762984062873,-0.672375692459472,-0.010483369733785762,0.8247583372876172,9379,-0.6412564064125874,-0.672375692459472,0.2820207483232242,-0.1089841454070476,0.00183688524085035,0.0,-0.10912499681908472,-0.2690450343782056,0.11552575761284056,-0.2690450343782056,0.16024518388791595,0.03491572595805753,235,0.006725628060679112,-0.2690450343782056
V2_M150_S20_YC50_RD25_RT15_RF40x3_RM120_RL200,150,20,0.5,-0.25,0.15,40,3,120,200,0.0013967153116960507,-0.7209559929863556,0.0019373100789557957,1.0387472006383698,9379,-0.6804544208532741,-0.7209559929863556,0.2820207483232251,-0.1089841454070476,0.0018368852408519043,0.0,0.002807117440165152,-0.2690450343782055,0.31998897673816784,-0.2690450343782055,0.15980735551663747,0.04502877582147083,243,0.017167666543237203,-0.2690450343782055
V2_M150_S20_YC50_RD25_RT15_RF40x5_RM100_RL180,150,20,0.5,-0.25,0.15,40,5,100,180,-0.00031935545750028105,-0.649953487535541,-0.0004913512483965522,0.9913381541867891,9379,-0.6239992916257666,-0.649953487535541,0.3600793824630595,-0.1089841454070476,0.0018368852408516823,0.0,-0.05184881709955613,-0.3109081836875981,0.21527171626057862,-0.3109081836875981,0.1600992410974898,0.03899640596463504,221,0.012025820789677955,-0.3109081836875981
V2_M150_S20_YC50_RD25_RT15_RF40x5_RM100_RL200,150,20,0.5,-0.25,0.15,40,5,100,200,-0.006613232385484169,-0.7152096563855725,-0.009246564733067513,0.8346683199872437,9379,-0.6881095383854812,-0.7152096563855725,0.3600793824630577,-0.1089841454070476,0.0018368852408516823,0.0,-0.028839599711274033,-0.31090818368759665,0.25324645900594533,-0.31090818368759665,0.15951546993578516,0.04106266891802334,230,0.013936896096584217,-0.31090818368759665
V2_M150_S20_YC50_RD25_RT15_RF40x5_RM120_RL180,150,20,0.5,-0.25,0.15,40,5,120,180,-0.006193716129207716,-0.68168555280149,-0.009085884398977947,0.8443223066888501,9379,-0.6514505607473638,-0.68168555280149,0.28566195820014206,-0.1089841454070476,0.0018368852408514602,0.0,-0.08822957465094827,-0.2703185260453259,0.17205819999928829,-0.2703185260453259,0.16053706946876825,0.03502392206802415,216,0.009781691163136319,-0.2703185260453259
V2_M150_S20_YC50_RD25_RT15_RF40x5_RM120_RL200,150,20,0.5,-0.25,0.15,40,5,120,200,0.0036541842938699887,-0.7288853824571067,0.0050133867159628896,1.1044489385918097,9379,-0.6895347138788369,-0.7288853824571067,0.28566195820014273,-0.1089841454070477,0.0018368852408510161,0.0,0.02447414227403577,-0.270318526045326,0.4404364622502097,-0.270318526045326,0.15995329830706362,0.045351086273585244,224,0.022628223526973246,-0.270318526045326
