strategy,exit_ma,exit_slope_lb,exit_dd,resume_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V8_X120S20D10_R60,120,20,-0.1,60,0.16862446796890485,-0.7347033345785767,0.22951368264256927,69.70162760516308,1358,-0.34423044073935527,-0.47453580653386795,-0.5246698135043455,-0.7347033345785767,-0.06699853983383286,-0.6992207245312605,-0.08079979479544919,-0.41786163736418147,44.700485321911884,-0.6992207245312605,0.2640812571440643,-0.6992207245312605,70,0.7240221833041448,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.8208823589805765,0.27538760689699443,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S20D10_R80,120,20,-0.1,80,0.16676686531717544,-0.7614254384230854,0.21901929841292164,66.74602626692143,3466,-0.2517738759391892,-0.40045091868371596,-0.5415698593026242,-0.7441357794834695,-0.06699853983383319,-0.6992207245312605,-0.0807735293522186,-0.41786163736418147,45.33231402072179,-0.6992207245312605,0.26514590272884053,-0.6992207245312605,58,0.7082603619381203,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.457194618481131,0.23988272446364406,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S20D10_R100,120,20,-0.1,100,0.17063562268761157,-0.7385939247565579,0.2310276553437038,73.04360723211252,1372,-0.2517738759391892,-0.40045091868371596,-0.5316405568114291,-0.7385939247565579,0.027132431917528566,-0.6992207245312605,-0.08077352935221904,-0.41786163736418147,43.017801239332705,-0.6992207245312605,0.2611770214131308,-0.6992207245312605,61,0.7040280210157618,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.580261887479574,0.25189712151530896,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S20D12_R60,120,20,-0.12,60,0.17140187976955668,-0.7993335349626043,0.21443098815762243,74.35708635215549,3460,-0.34423044073935527,-0.47453580653386795,-0.5246698135043452,-0.7347033345785765,-0.06699853983383319,-0.6992207245312605,-0.14397708749719906,-0.44378341885297,69.01835263457635,-0.6992207245312605,0.29758487183366555,-0.6992207245312605,61,0.7371570344424986,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.593690304524431,0.3508326994712255,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S20D12_R80,120,20,-0.12,80,0.16553814073628148,-0.8338836032239982,0.1985146848987922,64.85776404412495,3557,-0.2517738759391892,-0.40045091868371596,-0.5415698593026234,-0.7441357794834693,-0.06699853983383353,-0.6992207245312605,-0.14395262729681446,-0.4437675253893333,63.6594759810621,-0.6992207245312605,0.29126560307740257,-0.6992207245312605,49,0.7205195563339171,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753412,0.30814663408792103,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S20D12_R100,120,20,-0.12,100,0.1837585040828813,-0.8086515512048732,0.22724064995495913,98.95672684999428,3391,-0.2517738759391892,-0.40045091868371596,-0.5316405568114289,-0.738593924756558,0.027132431917528566,-0.6992207245312605,-0.1439526272968138,-0.44376752538933273,84.64521156641,-0.6992207245312605,0.3137119047912533,-0.6992207245312605,49,0.7215411558669002,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858255,0.3220007853342523,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S20D15_R60,120,20,-0.15,60,0.17409063193794938,-0.7605217072230357,0.22890948448220216,79.14839533036196,3460,-0.34423044073935527,-0.47453580653386795,-0.5246698135043447,-0.7347033345785763,-0.06699853983383308,-0.6992207245312605,-0.2169302844161085,-0.49118609602587704,61.45112782915291,-0.6992207245312605,0.28851729026599093,-0.6992207245312605,55,0.7555458260361938,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.593690304524437,0.3508326994712261,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S20D15_R80,120,20,-0.15,80,0.1701245678927148,-0.801754263749231,0.2121904124303174,72.18003785098445,3557,-0.2517738759391892,-0.40045091868371596,-0.5415698593026237,-0.7441357794834693,-0.06699853983383375,-0.6992207245312605,-0.21690790879755995,-0.4911715570575055,59.29703547736969,-0.6992207245312605,0.28574715738491463,-0.6992207245312605,43,0.7380326911850554,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S20D15_R100,120,20,-0.15,100,0.19046555043451674,-0.7615306388294143,0.25010884752751456,115.4188027286846,2584,-0.2517738759391892,-0.40045091868371596,-0.5316405568114294,-0.738593924756558,0.02713243191752812,-0.6992207245312605,-0.2169079087975604,-0.4911715570575057,79.15427443247864,-0.6992207245312605,0.3083856235401561,-0.6992207245312605,43,0.7408056042031523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858256,0.32200078533425236,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S20D18_R60,120,20,-0.18,60,0.24274464457576528,-0.7436442729052097,0.326425756803626,372.0929145978447,1091,-0.34423044073935527,-0.47453580653386795,-0.5406892303918276,-0.7436442729052097,-0.06699853983383375,-0.6992207245312605,-0.20605764390561343,-0.49034666595960474,162.51223637701148,-0.7126457496284334,0.3668465576334903,-0.7126457496284334,40,0.7915936952714536,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942208,0.3525047331112903,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S20D18_R80,120,20,-0.18,80,0.2444375386696247,-0.752319840143121,0.3249117272025193,386.1480232932224,1097,-0.2517738759391892,-0.40045091868371596,-0.5562331837491058,-0.752319840143121,-0.0669985398338333,-0.6992207245312605,-0.20603495760967527,-0.49034666595960474,152.92985655796346,-0.7179610774224999,0.3617948233166013,-0.7179610774224999,28,0.781523642732049,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759413,0.309659516495505,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S20D18_R100,120,20,-0.18,100,0.25037727201052795,-0.752319840143121,0.33280695078159345,439.6210012270885,1097,-0.2517738759391892,-0.40045091868371596,-0.5562331837491058,-0.752319840143121,0.027132431917528343,-0.6992207245312605,-0.2060349576096755,-0.49034666595960474,174.24574405853693,-0.7179610774224999,0.37266676641011975,-0.7179610774224999,28,0.7841506129597198,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937653,0.3235653217236688,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S30D10_R60,120,30,-0.1,60,0.20157477159110782,-0.7850715754387754,0.2567597374525348,148.64440307105406,2024,-0.34423044073935527,-0.47453580653386795,-0.6266254296402,-0.7850715754387754,0.6475388370201061,-0.6992207245312605,-0.08216219814342174,-0.41786163736418147,124.3595317790997,-0.6992207245312605,0.34475962092355905,-0.6992207245312605,64,0.7399299474605955,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.154839650020124,0.40561469875449924,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D10_R80,120,30,-0.1,80,0.19966479234359302,-0.8087039727743062,0.24689478358642322,142.34134227127515,3482,-0.2517738759391892,-0.40045091868371596,-0.6399005119267125,-0.7927132113407902,0.6475388370201063,-0.6992207245312605,-0.082135971629824,-0.41786163736418136,126.09268076623869,-0.6992207245312605,0.3458922161463034,-0.6992207245312605,52,0.7241681260945709,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.66418021358227,0.35771425101981263,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S30D10_R100,120,30,-0.1,100,0.21249026683580885,-0.7882235125965179,0.2695812335460996,190.16018905634104,1380,-0.2517738759391892,-0.40045091868371596,-0.6321009882336044,-0.7882235125965179,0.6475388370201061,-0.6992207245312605,-0.08213597162982378,-0.41786163736418147,146.3997138357191,-0.6992207245312605,0.35818016473330094,-0.6992207245312605,52,0.7216870986573263,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931846,0.3732607775437329,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D12_R60,120,30,-0.12,60,0.18902267177718213,-0.8298382178481846,0.22778255774641007,111.6686035227646,3559,-0.34423044073935527,-0.47453580653386795,-0.6266254296401995,-0.7850715754387755,0.6475388370201061,-0.6992207245312605,-0.19192849193596528,-0.4749407229958563,126.89280377909564,-0.6992207245312605,0.3464102048298441,-0.6992207245312605,58,0.7473730297723292,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1548396500201275,0.40561469875449957,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D12_R80,120,30,-0.12,80,0.1830707275534622,-0.8591360937425453,0.2130869938847226,97.40263226715913,3625,-0.2517738759391892,-0.40045091868371596,-0.6399005119267122,-0.7927132113407902,0.6475388370201061,-0.6992207245312605,-0.19190540191030703,-0.47492571982836784,117.10448779426874,-0.6992207245312605,0.339853155556858,-0.6992207245312605,46,0.7307355516637478,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.664180213582268,0.35771425101981247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D12_R100,120,30,-0.12,100,0.19733227288120525,-0.8377397386608851,0.23555319602796693,134.99258823195137,3520,-0.2517738759391892,-0.40045091868371596,-0.6321009882336044,-0.7882235125965178,0.6475388370201061,-0.6992207245312605,-0.19190540191030758,-0.4749257198283682,141.09970862396955,-0.6992207245312605,0.35513415873897025,-0.6992207245312605,46,0.7304436660828955,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931847,0.373260777543733,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S30D15_R60,120,30,-0.15,60,0.21562427912693716,-0.8059881676183022,0.26752784692126147,204.0115636826111,2576,-0.34423044073935527,-0.47453580653386795,-0.6266254296402,-0.7850715754387756,0.6475388370201061,-0.6992207245312605,-0.2169302844161073,-0.49118609602587615,203.92909205793373,-0.6992207245312605,0.3858994571001453,-0.6992207245312605,49,0.7694103911266783,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.426537559840744,0.4321391076672678,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D15_R80,120,30,-0.15,80,0.21223719022939136,-0.8393924639019719,0.25284619454741425,189.08208887294427,3405,-0.2517738759391892,-0.40045091868371596,-0.6399005119267128,-0.7927132113407905,0.6475388370201063,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,200.08510685031507,-0.6992207245312605,0.3842913432101678,-0.6992207245312605,37,0.7524810274372447,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.910016767402528,0.38171395452706236,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S30D15_R100,120,30,-0.15,100,0.2203036054629166,-0.8068055472122164,0.2730566320771336,226.51658494636538,2576,-0.2517738759391892,-0.40045091868371596,-0.6321009882336042,-0.7882235125965179,0.6475388370201058,-0.6992207245312605,-0.21690790879756106,-0.49117155705750615,199.26303212694089,-0.6992207245312605,0.3839436891437247,-0.6992207245312605,37,0.749124343257443,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.077658294351805,0.39807989718190007,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S30D18_R60,120,30,-0.18,60,0.26232653523627003,-0.7898203252033624,0.33213444484190296,569.6176605525505,1168,-0.34423044073935527,-0.47453580653386795,-0.6348749778640728,-0.7898203252033624,0.6475388370201063,-0.6992207245312605,-0.20605764390561532,-0.49034666595960474,313.88163825770744,-0.7126457496284335,0.42288339041323963,-0.7126457496284335,37,0.7981611208406305,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.028305672206219,0.3932618655247146,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D18_R80,120,30,-0.18,80,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,0.7880910683012259,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S30D18_R100,120,30,-0.18,100,0.2656051688586978,-0.7969332066724248,0.33328410290208094,611.3168373469089,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,305.549377495298,-0.7179610774225003,0.4205456732654411,-0.7179610774225003,25,0.7894045534150613,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.7050292606402655,0.36170212427426107,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D10_R60,120,40,-0.1,60,0.16649969915778162,-0.8824009827734767,0.18868938544748218,66.33100223207522,3677,-0.34423044073935527,-0.47453580653386795,-0.8029989241528085,-0.8807694544549292,0.6475388370201065,-0.6992207245312605,-0.16842040789117352,-0.49034666595960474,114.57388959420508,-0.6992207245312605,0.3380749817604829,-0.6992207245312605,61,0.7532107413893754,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.041147599478378,0.39451555397016363,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D10_R80,120,40,-0.1,80,0.16533692121262344,-0.9026487808890815,0.18316860855865957,64.55348166063538,3815,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201061,-0.6992207245312605,-0.16839664613998462,-0.49034666595960474,118.08128825067853,-0.6992207245312605,0.3405299709708849,-0.6992207245312605,49,0.7380326911850554,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186801,0.347671569771603,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D10_R100,120,40,-0.1,100,0.16949414721580647,-0.8878617335391186,0.19090151181556544,71.12830961553122,3811,-0.2517738759391892,-0.40045091868371596,-0.8058879557564487,-0.8825179769577512,0.6475388370201065,-0.6992207245312605,-0.16839664613998384,-0.49034666595960485,112.9079137414579,-0.6992207245312605,0.3368842911464405,-0.6992207245312605,49,0.7307355516637478,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450283,0.3628752114340518,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D12_R60,120,40,-0.12,60,0.1878526790853432,-0.8807694544549292,0.21328246357226052,108.71411194014641,2206,-0.34423044073935527,-0.47453580653386795,-0.8029989241528086,-0.8807694544549292,0.6475388370201061,-0.6992207245312605,-0.1684204078911734,-0.49034666595960474,181.61451199328323,-0.6992207245312605,0.37613765055969295,-0.6992207245312605,52,0.7621132516053707,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.0411475994783785,0.3945155539701637,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D12_R80,120,40,-0.12,80,0.18260828668302898,-0.8990200386387702,0.20311926190157115,96.3709514965955,3654,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201063,-0.6992207245312605,-0.16839664613998417,-0.49034666595960474,170.38633621548888,-0.6992207245312605,0.37079383343857497,-0.6992207245312605,40,0.7460595446584939,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186802,0.3476715697716031,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D12_R100,120,40,-0.12,100,0.19032057228812338,-0.8825179769577514,0.21565631211752026,115.03657421822766,2217,-0.2517738759391892,-0.40045091868371596,-0.8058879557564488,-0.8825179769577514,0.6475388370201058,-0.6992207245312605,-0.16839664613998417,-0.49034666595960474,169.07373725307326,-0.6992207245312605,0.37014781077458814,-0.6992207245312605,40,0.7425569176882661,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450281,0.36287521143405166,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D15_R60,120,40,-0.15,60,0.18682910087836735,-0.892372836844206,0.20936215577680645,106.19122748332808,3622,-0.34423044073935527,-0.47453580653386795,-0.8029989241528085,-0.8807694544549292,0.6475388370201061,-0.6992207245312605,-0.16842040789117363,-0.49034666595960474,201.16855650073066,-0.6992207245312605,0.3847475000676508,-0.6992207245312605,49,0.771891418563923,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.04114759947838,0.39451555397016386,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S40D15_R80,120,40,-0.15,80,0.18352224386679428,-0.9109037151009186,0.20147271421158044,98.42020104197216,3790,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.885008616489053,0.6475388370201063,-0.6992207245312605,-0.16839664613998373,-0.49034666595960474,197.37635241281757,-0.6992207245312605,0.3831407228389263,-0.6992207245312605,37,0.7549620548744892,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5613098531868035,0.3476715697716033,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S40D15_R100,120,40,-0.15,100,0.19139758537098994,-0.8928262743785794,0.21437270705793862,117.90544499824512,3622,-0.2517738759391892,-0.40045091868371596,-0.8058879557564488,-0.8825179769577514,0.6475388370201063,-0.6992207245312605,-0.1683966461399845,-0.49034666595960474,196.56535160033522,-0.6992207245312605,0.3827933577418918,-0.6992207245312605,37,0.7516053706946877,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450279,0.36287521143405144,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S40D18_R60,120,40,-0.18,60,0.22570329467647654,-0.8834038013368951,0.2554927818228872,255.46138378494362,2079,-0.34423044073935527,-0.47453580653386795,-0.8073515769694963,-0.8834038013368951,0.6475388370201061,-0.6992207245312605,-0.32515050959244407,-0.5615041713710228,266.6487927439008,-0.7126457496284333,0.40877521176825526,-0.7126457496284333,37,0.8007880910683012,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.028305672206222,0.3932618655247148,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S40D18_R80,120,40,-0.18,80,0.22737297466861217,-0.8873496393045119,0.25623831305867534,265.11095617857467,2100,-0.2517738759391892,-0.40045091868371596,-0.8138711674082182,-0.8873496393045119,0.6475388370201061,-0.6992207245312605,-0.32513122628410707,-0.5614916416879037,250.9636523103238,-0.7179610774225,0.403568513150677,-0.7179610774225,25,0.7907180385288967,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S40D18_R100,120,40,-0.18,100,0.2288868069618255,-0.8873496393045119,0.25794432862025246,274.1625760833822,2100,-0.2517738759391892,-0.40045091868371596,-0.8138711674082182,-0.8873496393045119,0.6475388370201061,-0.6992207245312605,-0.32513122628410707,-0.5614916416879037,259.5663869668421,-0.7179610774225,0.4064606735621501,-0.7179610774225,25,0.792031523642732,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640271,0.3617021242742616,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S50D10_R60,120,50,-0.1,60,0.19820498694712163,-0.8745808763411433,0.22662853980563005,137.69828979219233,2244,-0.34423044073935527,-0.47453580653386795,-0.7927801760943833,-0.8745808763411433,0.6475388370201063,-0.6992207245312605,-0.22966312107890885,-0.499459490082795,171.10762893866803,-0.6992207245312605,0.3711468579321979,-0.6992207245312605,55,0.7654699357851722,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.001841124402978,0.4883029074016739,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D10_R80,120,50,-0.1,80,0.1989688496859947,-0.8790400691170981,0.22634787272648182,140.10932483381652,2244,-0.2517738759391892,-0.40045091868371596,-0.8001477378731431,-0.8790400691170981,0.6475388370201063,-0.6992207245312605,-0.22964110929143688,-0.49944518752033573,184.4040850663329,-0.6992207245312605,0.37741739641910654,-0.6992207245312605,43,0.7494162288382954,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.43056050587246,0.4325318462998531,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D10_R100,120,50,-0.1,100,0.20532054291253754,-0.8764201546821021,0.23427181793532814,161.79532445349986,2310,-0.2517738759391892,-0.40045091868371596,-0.7958190661998794,-0.8764201546821021,0.6475388370201061,-0.6992207245312605,-0.22964110929143633,-0.4994451875203355,176.9874959314519,-0.6992207245312605,0.3739739326737155,-0.6992207245312605,43,0.7438704028021016,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.615974833057445,0.45063285206683656,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D12_R60,120,50,-0.12,60,0.20045694079756116,-0.8745808763411433,0.22920343471970672,144.92359483525158,2181,-0.34423044073935527,-0.47453580653386795,-0.7927801760943831,-0.8745808763411433,0.6475388370201063,-0.6992207245312605,-0.22966312107891018,-0.4994594900827959,222.58435712102616,-0.6992207245312605,0.3933225942339247,-0.6992207245312605,49,0.7724751897256276,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.001841124402978,0.4883029074016739,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S50D12_R80,120,50,-0.12,80,0.19711211259202588,-0.8900498627033296,0.22146187629684186,134.31815110763395,3611,-0.2517738759391892,-0.40045091868371596,-0.800147737873143,-0.8790400691170981,0.6475388370201063,-0.6992207245312605,-0.22964110929143677,-0.49944518752033573,218.39044325161262,-0.6992207245312605,0.39170586698468024,-0.6992207245312605,37,0.7555458260361938,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.430560505872461,0.4325318462998532,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D12_R100,120,50,-0.12,100,0.2050778832011777,-0.876420154682102,0.23399494193006576,160.9104757968681,2185,-0.2517738759391892,-0.40045091868371596,-0.795819066199879,-0.876420154682102,0.6475388370201061,-0.6992207245312605,-0.2296411092914361,-0.4994451875203353,217.49353278036077,-0.6992207245312605,0.3913563508179263,-0.6992207245312605,37,0.7521891418563923,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.6159748330574395,0.450632852066836,2023-02-03,2023-02-28,1.0,1.0,0
V8_X120S50D15_R60,120,50,-0.15,60,0.2078599651742261,-0.8867865241815417,0.23439684693683202,171.3409132346129,3599,-0.34423044073935527,-0.47453580653386795,-0.7927801760943831,-0.8745808763411433,0.6475388370201061,-0.6992207245312605,-0.22966312107890996,-0.4994594900827958,309.1154077419834,-0.6992207245312605,0.4215533787287764,-0.6992207245312605,46,0.778604786923526,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403881,0.7173079779534633,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S50D15_R80,120,50,-0.15,80,0.20634218705152163,-0.9062792347194408,0.22768058579141948,165.57238669832137,3691,-0.2517738759391892,-0.40045091868371596,-0.8001477378731432,-0.8790400691170981,0.6475388370201065,-0.6992207245312605,-0.22964110929143677,-0.49944518752033573,316.27135210626824,-0.6992207245312605,0.4235431404909509,-0.6992207245312605,34,0.7632807939287799,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630214,0.6711748523590749,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D15_R100,120,50,-0.15,100,0.21287342735077996,-0.8872634970741438,0.23992131768381686,191.80372043078307,3599,-0.2517738759391892,-0.40045091868371596,-0.7958190661998792,-0.8764201546821021,0.6475388370201065,-0.6992207245312605,-0.2296411092914361,-0.4994451875203353,304.54223037037826,-0.6992207245312605,0.42025907604460877,-0.6992207245312605,34,0.7586106246351431,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630211,0.6711748523590747,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D18_R60,120,50,-0.18,60,0.2510487043617404,-0.8773519571563756,0.2861436648245768,446.0962499309903,2022,-0.34423044073935527,-0.47453580653386795,-0.7973586076908483,-0.8773519571563756,0.6475388370201061,-0.6992207245312605,-0.3251505095924432,-0.5615041713710222,443.33026784808834,-0.7126457496284335,0.45324627354105296,-0.7126457496284335,34,0.8064798598949212,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.34761249340388,0.7173079779534631,2023-01-25,2023-02-28,1.0,1.0,0
V8_X120S50D18_R80,120,50,-0.18,80,0.2546746152135504,-0.8815026010852105,0.2889096582358607,482.683233069584,2079,-0.2517738759391892,-0.40045091868371596,-0.8042163792884842,-0.8815026010852105,0.6475388370201063,-0.6992207245312605,-0.32513122628410707,-0.5614916416879034,435.12374178820204,-0.7179610774225003,0.45158615156863613,-0.7179610774225003,22,0.7980151780502043,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630215,0.6711748523590751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X120S50D18_R100,120,50,-0.18,100,0.2546746152135504,-0.8815026010852105,0.2889096582358607,482.683233069584,2079,-0.2517738759391892,-0.40045091868371596,-0.8042163792884842,-0.8815026010852105,0.6475388370201063,-0.6992207245312605,-0.32513122628410707,-0.5614916416879034,435.12374178820204,-0.7179610774225003,0.45158615156863613,-0.7179610774225003,22,0.7980151780502043,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630215,0.6711748523590751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
