core,core_pct,initial_cash_pct,budget_pct,ratchet,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,FinalMultiple,ActualEra_CAGR,ActualEra_MDD,Max_TQQQ_Weight,Avg_TQQQ_Weight,Min_Reserve_Cash_Pct,RatchetTrades,Avg_Actual_Funding_Pct,Min_Actual_Funding_Pct,Baseline_CAGR,Baseline_MDD,CAGR_Increment,MDD_Change
QQQ,0.4,0.6,0.25,NONE,0.16067936322976561,-0.5188266706260787,0.3096975778748432,59.99843454672536,2655,-0.46879479157110093,-0.5013855142671539,-0.1819216216122428,-0.366540457629448,0.34096110088982434,-0.050724738196851304,-0.2168205366700766,-0.34154703250577945,33.98291867791198,-0.5188266706260787,59.99843454672536,0.23959752767208475,-0.5188266706260787,0.9261836876860909,0.4008277972900316,0.021616162705303154,0,0.25,0.25,0.07702498363098886,-0.4534727395353849,0.08365437959877675,-0.06535393109069376
QQQ,0.4,0.6,0.25,MILD,0.15358884338287382,-0.5013855142671539,0.30632884080699,50.700939861284034,2655,-0.46879479157110093,-0.5013855142671539,-0.1819216216122428,-0.366540457629448,0.3494282201613672,-0.051883703890854505,-0.21865130358905338,-0.34547354786187745,28.56188556352609,-0.48534782286958755,50.700939861284034,0.22705071051648007,-0.48534782286958755,0.8591463999041146,0.3700777376918692,0.07290816979982447,3,0.25,0.25,0.07702498363098886,-0.4534727395353849,0.07656385975188496,-0.047912774731769026
QQQ,0.4,0.6,0.25,BAL,0.1465988261152953,-0.5013855142671539,0.29238743829599917,42.90296407553741,2662,-0.46879479157110093,-0.5013855142671539,-0.13132185640171412,-0.3151917016592004,0.3481190222770929,-0.052408173015081716,-0.16862908466598459,-0.29615355401547094,23.439519719096495,-0.3824346290395668,42.90296407553741,0.21302397768900638,-0.3824346290395668,0.8033312795776043,0.3146423884350002,0.10069429736228169,6,0.25,0.25,0.07702498363098886,-0.4534727395353849,0.06957384248430643,-0.047912774731769026
QQQ,0.6,0.4,0.1,NONE,0.11969069373921615,-0.6236494907233021,0.19191981316364123,22.340803805665654,4342,-0.5870791392255377,-0.6236494907233021,-0.18771644821797162,-0.35861798789579724,0.24782949944766774,-0.11300039750438895,-0.15816154552653405,-0.2886515467497103,16.90793490502088,-0.4599989850463069,22.340803805665654,0.19044615261614006,-0.4599989850463069,0.7568239284023811,0.22051695713711827,0.04166088017534018,0,0.09999999999999999,0.09999999999999999,0.08993604925626242,-0.6137000942016597,0.02975464448295373,-0.009949396521642395
QQQ,0.6,0.4,0.1,MILD,0.11914397163413426,-0.6236494907233021,0.19104316351794393,22.04299201423461,4342,-0.5870791392255377,-0.6236494907233021,-0.18771644821797162,-0.35861798789579724,0.2503353502830248,-0.1151915591631576,-0.1590613776869405,-0.2904925285160769,16.669215017353174,-0.42479271076116965,22.04299201423461,0.1894812740543952,-0.42479271076116965,0.6856990598255787,0.21446356091746127,0.09340848155315706,1,0.09999999999999999,0.1,0.08993604925626242,-0.6137000942016597,0.029207922377871842,-0.009949396521642395
QQQ,0.6,0.4,0.1,BAL,0.11780955522226533,-0.6236494907233021,0.18890347378562122,21.332081170484564,4342,-0.5870791392255377,-0.6236494907233021,-0.18771644821797162,-0.35861798789579724,0.2567373485842954,-0.1207800757356009,-0.16133158667362757,-0.29513456137388805,16.099363313542916,-0.3546781608250279,21.332081170484564,0.18712754550857413,-0.3546781608250279,0.6012577605192314,0.19517864775619978,0.11033528635690643,2,0.09999999999999999,0.1,0.08993604925626242,-0.6137000942016597,0.02787350596600291,-0.009949396521642395
QQQ,0.6,0.4,0.15,NONE,0.133797073117506,-0.6285882507001457,0.21285328347845778,31.513883069333872,3936,-0.5959130786393831,-0.6285882507001457,-0.20165297022696582,-0.3860208378609351,0.27911143672894045,-0.087767448505507,-0.18050138201684662,-0.30783983599483744,22.53005206335873,-0.4861215906122346,31.513883069333872,0.21024771611498183,-0.4861215906122346,0.8285389336976821,0.2850228989138941,0.028016979102319386,0,0.15,0.15,0.08993604925626242,-0.6137000942016597,0.043861023861243575,-0.01488815649848596
QQQ,0.6,0.4,0.15,MILD,0.13371426022370358,-0.6285882507001457,0.21272153921866582,31.45069661246822,3936,-0.5959130786393831,-0.6285882507001457,-0.20165297022696582,-0.3860208378609351,0.27936885199907,-0.087994271593125,-0.18057958048531975,-0.308010278827467,22.482873471736845,-0.4099566616259347,31.45069661246822,0.21010096183467808,-0.4099566616259347,0.7512402814554393,0.26801780055501867,0.07272314161509816,2,0.15,0.15,0.08993604925626242,-0.6137000942016597,0.04377821096744117,-0.01488815649848596
QQQ,0.6,0.4,0.15,BAL,0.127850765227161,-0.6285882507001457,0.20339350136556944,27.274163366750592,3936,-0.5959130786393831,-0.6285882507001457,-0.20165297022696582,-0.3860208378609351,0.30014069453762526,-0.10622416746106933,-0.18671687831213934,-0.32137396199378976,19.364436924267558,-0.4083525175987598,27.274163366750592,0.19972815321563608,-0.4083525175987598,0.6620516472552613,0.250615807908276,0.11732595534975543,3,0.15,0.15,0.08993604925626242,-0.6137000942016597,0.03791471597089857,-0.01488815649848596
QQQ,0.6,0.4,0.2,NONE,0.14706025413956114,-0.6335030518210032,0.2321381936785257,43.37991606248198,3865,-0.6046311689014532,-0.6335030518210032,-0.21281898427063073,-0.40944424286048076,0.32020631415074896,-0.07113940502024996,-0.2024498202191899,-0.3304909967152666,29.267148774677775,-0.5010880127628532,43.37991606248198,0.2287999377657104,-0.5010880127628532,0.8695815753186291,0.33761506652217826,0.02013877763250812,0,0.19999999999999998,0.2,0.08993604925626242,-0.6137000942016597,0.057124204883298724,-0.019802957619343475
QQQ,0.6,0.4,0.2,MILD,0.14417856198758816,-0.6335030518210032,0.22758937241603996,40.48288391591089,3865,-0.6046311689014532,-0.6335030518210032,-0.21281898427063073,-0.40944424286048076,0.32724864992278446,-0.07735837330061113,-0.2042009036176501,-0.3345706133656715,27.24582390952601,-0.44463986372670317,40.48288391591089,0.2236790357797609,-0.44463986372670317,0.757480157787872,0.3177533313610868,0.0689321475435966,2,0.19999999999999998,0.19999999999999998,0.08993604925626242,-0.6137000942016597,0.05424251273132574,-0.019802957619343475
QQQ,0.6,0.4,0.2,BAL,0.13708321146658942,-0.6335030518210032,0.21638918876956317,34.1223548265394,3871,-0.6046311689014532,-0.6335030518210032,-0.21281898427063073,-0.40944424286048076,0.3453386714529918,-0.09325693160545034,-0.1561696846609869,-0.29064509313092557,22.80793887636032,-0.4436580885868583,34.1223548265394,0.21110654456403766,-0.4436580885868583,0.7422743359954233,0.2795920322487542,0.0689321475435966,4,0.19999999999999998,0.2,0.08993604925626242,-0.6137000942016597,0.047147162210327,-0.019802957619343475
QQQ,0.6,0.4,0.25,NONE,0.15947221004872736,-0.6427779963971813,0.24809842736151677,58.307209936865455,3660,-0.6132340802771985,-0.6427779963971813,-0.22171635583169524,-0.4297010155403179,0.36681384129592165,-0.05940189320472877,-0.22229687121383168,-0.3532872475957085,37.129673934954866,-0.5107675427251084,58.307209936865455,0.24606545945606073,-0.5107675427251084,0.8960923325104976,0.38211883652223094,0.014997937848728727,0,0.25,0.25,0.08993604925626242,-0.6137000942016597,0.06953616079246494,-0.029077902195521532
QQQ,0.6,0.4,0.25,MILD,0.15499282743577525,-0.6427779963971813,0.24112964087837735,52.424077395080474,3660,-0.6132340802771985,-0.6427779963971813,-0.22171635583169524,-0.4297010155403179,0.37644575948844405,-0.06791505965580624,-0.22425352002246657,-0.35780886051201566,33.28243230262024,-0.4670112336962272,52.424077395080474,0.23808351745617884,-0.4670112336962272,0.8074178485936098,0.3613788076428142,0.020740333990635813,3,0.25,0.25,0.08993604925626242,-0.6137000942016597,0.06505677817951283,-0.029077902195521532
QQQ,0.6,0.4,0.25,BAL,0.14474883004613037,-0.6427779963971813,0.2251925717082078,41.04097402335363,3647,-0.6132340802771985,-0.6427779963971813,-0.1757011681154812,-0.38413900735291884,0.3912473074518068,-0.0809366097634937,-0.17113855509535802,-0.30954303576261666,24.66112880909577,-0.464310846840146,41.04097402335363,0.21660411336585916,-0.464310846840146,0.7921328886865846,0.3077279069337764,0.020740333990635813,5,0.25,0.25,0.08993604925626242,-0.6137000942016597,0.054812780789867954,-0.029077902195521532
QQQ,0.8,0.19999999999999996,0.1,NONE,0.1237170655323927,-0.7437784554590469,0.16633590906587462,24.65663997268399,4787,-0.7017104353989279,-0.7437784554590469,-0.24564506866480706,-0.4542786917388709,0.2901912336321293,-0.14976257739364351,-0.17256168001668293,-0.318042230854483,21.046807941873986,-0.44245156953794007,24.65663997268399,0.20549592969110653,-0.44245156953794007,0.6866412139177682,0.19914368953018188,0.020912058319611765,0,0.09999999999999999,0.1,0.09974811046483523,-0.7348393643334037,0.023968955067557474,-0.008939091125643173
QQQ,0.8,0.19999999999999996,0.1,MILD,0.12418161649779869,-0.7437784554590469,0.1669604915097413,24.938263130832645,4787,-0.7017104353989279,-0.7437784554590469,-0.24564506866480706,-0.4542786917388709,0.2871452451561556,-0.14713892076133162,-0.17158097046835918,-0.31604538378041824,21.29862212606802,-0.39938537752269365,24.938263130832645,0.20632342539349136,-0.39938537752269365,0.6023244997558685,0.19517509749063497,0.02178876396627218,1,0.09999999999999999,0.1,0.09974811046483523,-0.7348393643334037,0.02443350603296346,-0.008939091125643173
QQQ,0.8,0.19999999999999996,0.1,BAL,0.12438887050519454,-0.7437784554590469,0.16723914169902102,25.064903555450606,4787,-0.7017104353989279,-0.7437784554590469,-0.24564506866480706,-0.4542786917388709,0.2858109923148475,-0.14598871001369373,-0.1711488503659705,-0.31516531199415443,21.411858038273525,-0.3245001871659746,25.064903555450606,0.20669267581149997,-0.3245001871659746,0.6001319071876443,0.17983927853290776,0.02178876396627218,2,0.09999999999999999,0.1,0.09974811046483523,-0.7348393643334037,0.02464076004035931,-0.008939091125643173
QQQ,0.8,0.19999999999999996,0.15,NONE,0.13575755520289,-0.7467578201417737,0.18179596053927646,33.045967360354815,4368,-0.7075497722287032,-0.7467578201417737,-0.2548435164956291,-0.4725011219559675,0.31696568807415937,-0.1208847605027017,-0.1914498101982699,-0.331661816814239,26.61195587600946,-0.47158719750608447,33.045967360354815,0.22200209166461926,-0.47158719750608447,0.7726185224284001,0.26255811661922074,0.0,0,0.14544410324249352,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.036009444738054786,-0.011918455808370032
QQQ,0.8,0.19999999999999996,0.15,MILD,0.13461753776726892,-0.7467578201417737,0.18026933784464616,32.14654552490146,4368,-0.7075497722287032,-0.7467578201417737,-0.2548435164956291,-0.4725011219559675,0.32242941911600864,-0.12562549172394166,-0.19294341586385055,-0.334905203007819,25.860433133048343,-0.442955461144091,32.14654552490146,0.2199663708649635,-0.442955461144091,0.7116060332122096,0.2502633462950716,0.0,1,0.14544410324249352,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.0348694273024337,-0.011918455808370032
QQQ,0.8,0.19999999999999996,0.15,BAL,0.13300773438029734,-0.7467578201417737,0.17811361433757134,30.916556551688107,4368,-0.7075497722287032,-0.7467578201417737,-0.2548435164956291,-0.4725011219559675,0.3325344423947676,-0.13436749469395437,-0.19565204970165329,-0.34078309666343964,24.83270103835742,-0.3772531765305962,30.916556551688107,0.21709405587131747,-0.3772531765305962,0.6044393183447627,0.23273279869433916,0.0,3,0.14544410324249352,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.03325962391546211,-0.011918455808370032
QQQ,0.8,0.19999999999999996,0.2,NONE,0.14751515453076647,-0.7485253139185766,0.1970743698145831,43.85511994014297,4329,-0.7121285566715789,-0.7485253139185766,-0.261602786808123,-0.48757124062659374,0.3533512101555769,-0.10026387388561275,-0.21043266428492435,-0.3490729378931574,33.21836280697583,-0.4891311668021273,43.85511994014297,0.23794359216611594,-0.4891311668021273,0.8244368394575375,0.31529469553260464,0.0,0,0.18711076990916017,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.04776704406593124,-0.013685949585172885
QQQ,0.8,0.19999999999999996,0.2,MILD,0.1473477437509807,-0.7485253139185766,0.19685071568202028,43.67965673117597,4329,-0.7121285566715789,-0.7485253139185766,-0.261602786808123,-0.48757124062659374,0.35394250119310433,-0.10078011062062797,-0.2105693021848536,-0.34939063307896023,33.08145601588955,-0.41518843830073004,43.67965673117597,0.2376437661756392,-0.41518843830073004,0.7528159297643724,0.2979765868929214,0.0,2,0.18711076990916017,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.04759963328614547,-0.013685949585172885
QQQ,0.8,0.19999999999999996,0.2,BAL,0.14057207057588994,-0.7485253139185766,0.18779868624614232,37.119112510636725,4334,-0.7121285566715789,-0.7485253139185766,-0.261602786808123,-0.48757124062659374,0.37943625692790617,-0.12292804867154894,-0.1657314730989472,-0.31075093172630175,27.962530730631546,-0.416891608120199,37.119112510636725,0.22553306305025167,-0.416891608120199,0.662617355177284,0.2604523510224709,0.0,4,0.18711076990916017,0.12266461945496103,0.09974811046483523,-0.7348393643334037,0.04082396011105471,-0.013685949585172885
SPY_QQQ_50_50,0.4,0.6,0.1,NONE,0.1131214857438505,-0.47665082898552025,0.23732568762045922,19.005513981416374,2422,-0.2806044173987535,-0.32242033598068087,-0.1625221880823573,-0.291819162069077,0.16735150393106468,-0.07418568660008029,-0.1274258177818357,-0.2300838073188648,12.23268035767744,-0.47665082898552025,19.005513981416374,0.16888188842408103,-0.47665082898552025,0.8280920634473502,0.24232418593306188,0.05785434572515063,0,0.09999999999999999,0.1,0.07026262620298396,-0.3084567519723044,0.042858859540866545,-0.16819407701321587
SPY_QQQ_50_50,0.4,0.6,0.1,MILD,0.11334385269760117,-0.40041199749817835,0.2830680733988667,19.11011493780785,2422,-0.2806044173987535,-0.32242033598068087,-0.1625221880823573,-0.291819162069077,0.16704034753436225,-0.07368886101838679,-0.12727365264117663,-0.22978258036308064,12.305509275768747,-0.40041199749817835,19.11011493780785,0.1692695844022507,-0.40041199749817835,0.7518679211977473,0.22691723104645523,0.11234829998339176,2,0.09999999999999999,0.1,0.07026262620298396,-0.3084567519723044,0.04308122649461721,-0.09195524552587397
SPY_QQQ_50_50,0.4,0.6,0.1,BAL,0.10786167924169354,-0.38616591239927367,0.27931434592852067,16.68619947337705,2422,-0.2806044173987535,-0.32242033598068087,-0.1625221880823573,-0.291819162069077,0.175522880627071,-0.08720338958162621,-0.13135421827989413,-0.23863827689660566,10.617846496103493,-0.38616591239927367,16.68619947337705,0.1597263507882043,-0.38616591239927367,0.6473158603280748,0.21303260449761402,0.1877217789874199,2,0.09999999999999999,0.1,0.07026262620298396,-0.3084567519723044,0.037599053038709584,-0.07770916042696929
SPY_QQQ_50_50,0.4,0.6,0.15,NONE,0.13079785833949908,-0.49941903407596255,0.2619000266609872,29.301705942245118,2113,-0.2938905948545564,-0.3392822462701489,-0.17918328488030044,-0.32628876619102776,0.2143904810798516,-0.054678302257582634,-0.15952038858799567,-0.26795886383148326,17.872695488340327,-0.49941903407596255,29.301705942245118,0.1942263405690159,-0.49941903407596255,0.8828018456568053,0.30679754877837945,0.038408571155200945,0,0.15,0.15,0.07026262620298396,-0.3084567519723044,0.06053523213651513,-0.19096228210365818
SPY_QQQ_50_50,0.4,0.6,0.15,MILD,0.1278145882625379,-0.44230885048739077,0.2889713559240244,27.250134855787973,2062,-0.2938905948545564,-0.3392822462701489,-0.17918328488030044,-0.32628876619102776,0.21733057387236832,-0.059452814977345,-0.16061523218621032,-0.27032524432656335,16.551315891408144,-0.44230885048739077,27.250134855787973,0.1890002120235903,-0.44230885048739077,0.7732057637889481,0.28769779773057585,0.12012266085079633,2,0.15,0.15,0.07026262620298396,-0.3084567519723044,0.05755196205955393,-0.1338520985150864
SPY_QQQ_50_50,0.4,0.6,0.15,BAL,0.12280108558637837,-0.4331885677963607,0.283481824580621,24.11030029599212,2062,-0.2938905948545564,-0.3392822462701489,-0.17918328488030044,-0.32628876619102776,0.2253183567041075,-0.0723860116348739,-0.10276915360899297,-0.21930835746238586,14.52900559836266,-0.4331885677963607,24.11030029599212,0.1802380408360642,-0.4331885677963607,0.7473125984987133,0.25536675172180917,0.13239593073094869,4,0.15,0.15,0.07026262620298396,-0.3084567519723044,0.05253845938339441,-0.12473181582405635
SPY_QQQ_50_50,0.4,0.6,0.2,NONE,0.14658912034736082,-0.5119426278728136,0.2863389613724045,42.89298623897932,2010,-0.3070285646907239,-0.3559271535798064,-0.1925261777226861,-0.3553876642864785,0.26638891040311297,-0.04320937157984739,-0.18784499767635,-0.3029900611762508,24.6481938054964,-0.5119426278728136,42.89298623897932,0.2165670514432756,-0.5119426278728136,0.9128623220012642,0.35868838880233445,0.027661058060569416,0,0.19999999999999998,0.2,0.07026262620298396,-0.3084567519723044,0.07632649414437687,-0.20348587590050926
SPY_QQQ_50_50,0.4,0.6,0.2,MILD,0.1412147887294004,-0.4656565802208721,0.30325951511824195,37.6981651953814,1400,-0.3070285646907239,-0.3559271535798064,-0.1925261777226861,-0.3553876642864785,0.27040285988060875,-0.04940516209856727,-0.1889640950699234,-0.3056861002657416,21.541910270730764,-0.4656565802208721,37.6981651953814,0.20711460591348074,-0.4656565802208721,0.8231559954816458,0.338979853248984,0.10122661891318056,2,0.19999999999999998,0.2,0.07026262620298396,-0.3084567519723044,0.07095216252641645,-0.1571998282485677
SPY_QQQ_50_50,0.4,0.6,0.2,BAL,0.139521209663366,-0.3574347804584195,0.39034032861722745,36.19076352043069,1400,-0.3070285646907239,-0.3559271535798064,-0.1356838146038517,-0.30098550112862243,0.2702198682621808,-0.04910380840898099,-0.1352165115728804,-0.2493210827912199,19.26339475399076,-0.3574347804584195,36.19076352043069,0.19936764720870204,-0.3574347804584195,0.800686116176845,0.2936765670466735,0.10621653123516951,6,0.19999999999999998,0.2,0.07026262620298396,-0.3084567519723044,0.06925858346038205,-0.0489780284861151
SPY_QQQ_50_50,0.4,0.6,0.25,NONE,0.16086608103706346,-0.5198541154793933,0.30944466196774795,60.26421188363001,1381,-0.3200190732202398,-0.37235623478043356,-0.20318366178145986,-0.38028240072194364,0.32091953816164387,-0.050294328648558095,-0.2118808616722041,-0.3336815424272912,32.565944464750885,-0.5198541154793933,60.26421188363001,0.23650454933342235,-0.5198541154793933,0.931828433841986,0.40232184181386926,0.020833774307229533,0,0.25,0.25,0.07026262620298396,-0.3084567519723044,0.0906034548340795,-0.21139736350708893
SPY_QQQ_50_50,0.4,0.6,0.25,MILD,0.15368367809492312,-0.48781004001095585,0.31504820624739804,50.81559258394415,1381,-0.3200190732202398,-0.37235623478043356,-0.20318366178145986,-0.38028240072194364,0.3252150728545209,-0.051364846646138385,-0.21276327065711154,-0.33611297627682657,27.303255038159726,-0.48781004001095585,50.81559258394415,0.22382922236107428,-0.48781004001095585,0.8686736937372381,0.3732076765274375,0.07010169923673165,3,0.25,0.25,0.07026262620298396,-0.3084567519723044,0.08342105189193916,-0.17935328803865147
SPY_QQQ_50_50,0.4,0.6,0.25,BAL,0.1450368908930566,-0.3897403658895763,0.37213720616804,41.32569437317457,1381,-0.3200190732202398,-0.37235623478043356,-0.1532420194892975,-0.3292326413972684,0.3227219129570922,-0.05205163837828575,-0.1598187374944161,-0.28339873641402535,21.472288187745075,-0.3897403658895763,41.32569437317457,0.2068890154403349,-0.3897403658895763,0.8023635166627838,0.31479436173661196,0.10467359182912515,6,0.25,0.25,0.07026262620298396,-0.3084567519723044,0.07477426469007264,-0.0812836139172719
SPY_QQQ_50_50,0.6,0.4,0.1,NONE,0.11680517484822661,-0.46940962167876077,0.248834215264897,20.81162331981921,2664,-0.4148439267707773,-0.46940962167876077,-0.22148499708030422,-0.37820517674229215,0.19034800789902406,-0.11067644499630025,-0.1381636810440181,-0.2539060635281546,14.567356732482772,-0.46339184775960507,20.81162331981921,0.1804139489256078,-0.46339184775960507,0.777844541197837,0.22481019645448455,0.04009144597860847,0,0.09999999999999999,0.1,0.08248368997090672,-0.45745900373246606,0.0343214848773199,-0.011950617946294706
SPY_QQQ_50_50,0.6,0.4,0.1,MILD,0.116002535151156,-0.46940962167876077,0.2471243233922078,20.404522542780235,2664,-0.4148439267707773,-0.46940962167876077,-0.22148499708030422,-0.37820517674229215,0.1922174027510939,-0.1136231592417174,-0.13899464071673617,-0.25576722190903967,14.262840216647058,-0.4290253585040096,20.404522542780235,0.17900583159761196,-0.4290253585040096,0.7090878105009002,0.21869256873304938,0.09130894707849702,1,0.09999999999999999,0.1,0.08248368997090672,-0.45745900373246606,0.03351884518024928,-0.011950617946294706
SPY_QQQ_50_50,0.6,0.4,0.1,BAL,0.11411253740318927,-0.46940962167876077,0.24309799401871204,19.47599298412038,2664,-0.4148439267707773,-0.46940962167876077,-0.22148499708030422,-0.37820517674229215,0.19688319826786738,-0.12096504266690877,-0.1410426741766151,-0.26035251671242254,13.568288395571802,-0.36133669942350566,19.47599298412038,0.17569273957447118,-0.36133669942350566,0.6013079838822409,0.1993398996316571,0.11508096008339885,2,0.09999999999999999,0.1,0.08248368997090672,-0.45745900373246606,0.03162884743228256,-0.011950617946294706
SPY_QQQ_50_50,0.6,0.4,0.15,NONE,0.1322940348580932,-0.48908996582892794,0.27049018401732355,30.385873105572507,2621,-0.4264678577373854,-0.4753461425532951,-0.23361721507845723,-0.4040594369702798,0.23282491650939674,-0.0844891054673399,-0.16619274645587112,-0.28256525075503935,20.1246553090609,-0.48908996582892794,30.385873105572507,0.20238784827697454,-0.48908996582892794,0.8450095092903049,0.2892322623804373,0.02670909462903502,0,0.15,0.15,0.08248368997090672,-0.45745900373246606,0.0498103448871865,-0.03163096209646188
SPY_QQQ_50_50,0.6,0.4,0.15,MILD,0.1315583705446861,-0.4753461425532951,0.27676330734068383,29.848048657852132,2621,-0.4264678577373854,-0.4753461425532951,-0.23361721507845723,-0.4040594369702798,0.2339798167428988,-0.08634683058004167,-0.1665959872299313,-0.2835686049650775,19.75075273810613,-0.4175429687587099,29.848048657852132,0.20109115806148758,-0.4175429687587099,0.7513435430293306,0.27241349613724325,0.07669040394862968,2,0.15,0.15,0.08248368997090672,-0.45745900373246606,0.049074680573779395,-0.01788713882082904
SPY_QQQ_50_50,0.6,0.4,0.15,BAL,0.12664968841851043,-0.4753461425532951,0.2664367648766828,26.487227540556873,2621,-0.4264678577373854,-0.4753461425532951,-0.23361721507845723,-0.4040594369702798,0.24538960686072064,-0.10463797912870798,-0.11829312361396993,-0.24645040872587476,17.414266061827107,-0.41249814456148015,26.487227540556873,0.19245330916553338,-0.41249814456148015,0.6841405263076585,0.24475083053509802,0.12580863857945684,4,0.15,0.15,0.08248368997090672,-0.45745900373246606,0.044165998447603716,-0.01788713882082904
SPY_QQQ_50_50,0.6,0.4,0.2,NONE,0.14657465307134165,-0.5036353043386941,0.2910333167842626,42.87811757195563,2585,-0.4379524997036083,-0.4894854419467105,-0.2432411377981294,-0.42615846766208987,0.2815168325198758,-0.06765110580056499,-0.19198408509554366,-0.3129597517529126,26.793897560016283,-0.5036353043386941,42.87811757195563,0.22248710227540358,-0.5036353043386941,0.8829830995394125,0.3415573778601726,0.01906764130089397,0,0.19999999999999998,0.2,0.08248368997090672,-0.45745900373246606,0.06409096310043494,-0.046176300606228016
SPY_QQQ_50_50,0.6,0.4,0.2,MILD,0.14275412042334645,-0.4894854419467105,0.2916411974493163,39.12062250021614,2585,-0.4379524997036083,-0.4894854419467105,-0.2432411377981294,-0.42615846766208987,0.28616850039186525,-0.07525481157551084,-0.19321491932589552,-0.315923438020548,24.358262811570633,-0.4535960099730342,39.12062250021614,0.2157316868451411,-0.4535960099730342,0.7838578982483223,0.32190373998356897,0.08240644701152483,2,0.19999999999999998,0.2,0.08248368997090672,-0.45745900373246606,0.06027043045243974,-0.032026438214244446
SPY_QQQ_50_50,0.6,0.4,0.2,BAL,0.13501366873400955,-0.4894854419467105,0.2758277512749976,32.456367072376274,2585,-0.4379524997036083,-0.4894854419467105,-0.2432411377981294,-0.42615846766208987,0.29536461869472275,-0.09023006197499006,-0.1443563974025358,-0.26852184417042335,20.03844554430537,-0.4482664568017134,32.456367072376274,0.2020907976688313,-0.4482664568017134,0.7634071765646646,0.2833371464580267,0.08766502371661186,4,0.19999999999999998,0.2,0.08248368997090672,-0.45745900373246606,0.052529978763102836,-0.032026438214244446
SPY_QQQ_50_50,0.6,0.4,0.25,NONE,0.15975977853846413,-0.5129744117491414,0.31143810466825206,58.70587594222253,2430,-0.4492985917309591,-0.5034541885822937,-0.25080714614686617,-0.44526895147527334,0.3335978306183476,-0.055962723615440746,-0.21445133602573985,-0.3407642696171136,34.586626604775546,-0.5129744117491414,58.70587594222253,0.2408796821639443,-0.5129744117491414,0.9073334263125545,0.3857481954414531,0.014111743496377002,0,0.25,0.25,0.08248368997090672,-0.45745900373246606,0.07727608856755741,-0.055515408016675316
SPY_QQQ_50_50,0.6,0.4,0.25,MILD,0.1543435161694262,-0.5034541885822937,0.30656913711265604,51.620264567526675,2430,-0.4492985917309591,-0.5034541885822937,-0.25080714614686617,-0.44526895147527334,0.3388824322867281,-0.06473363723316983,-0.2154930752649319,-0.3436346200725706,30.291434646375723,-0.47218552861059315,51.620264567526675,0.23127340157056264,-0.47218552861059315,0.825733140801139,0.3637161408736355,0.06606322403334178,3,0.25,0.25,0.08248368997090672,-0.45745900373246606,0.0718598261985195,-0.045995184849827675
SPY_QQQ_50_50,0.6,0.4,0.25,BAL,0.14873867636213922,-0.5034541885822937,0.29543636687377894,45.158273344745595,2430,-0.4492985917309591,-0.5034541885822937,-0.20977431717964468,-0.40469497710474656,0.34043112871775727,-0.06741669100571057,-0.16139320770145893,-0.2896840923921655,25.465938312477196,-0.363999767249633,45.158273344745595,0.2188762467597931,-0.363999767249633,0.8016549909314565,0.30441361678553114,0.06606322403334178,6,0.25,0.25,0.08248368997090672,-0.45745900373246606,0.0662549863912325,-0.045995184849827675
SPY_QQQ_50_50,0.8,0.19999999999999996,0.1,NONE,0.12019281384603375,-0.5934573126594764,0.20252983876365163,22.617732658222067,3910,-0.5297579191765214,-0.5934573126594764,-0.28368930504595613,-0.469032818599478,0.2132378840730853,-0.14655683842154454,-0.14794139287150887,-0.27577878211753115,17.277016207704857,-0.44831357051598797,22.617732658222067,0.19191440783618918,-0.44831357051598797,0.7207024381679202,0.20627403417332332,0.01989125695462475,0,0.09999999999999999,0.09999999999999999,0.0918784001274886,-0.582391445694518,0.02831441371854515,-0.011065866964958482
SPY_QQQ_50_50,0.8,0.19999999999999996,0.1,MILD,0.12029889738399513,-0.5934573126594764,0.20270859389177698,22.676661541397692,3910,-0.5297579191765214,-0.5934573126594764,-0.28368930504595613,-0.469032818599478,0.21288950826498643,-0.1460140102144667,-0.14779881026213415,-0.27546025030314303,17.32463566493243,-0.40700834275418085,22.676661541397692,0.19210181155572648,-0.40700834275418085,0.6391822610632807,0.2007687380801043,0.03573771452265874,1,0.09999999999999999,0.1,0.0918784001274886,-0.582391445694518,0.028420497256506527,-0.011065866964958482
SPY_QQQ_50_50,0.8,0.19999999999999996,0.1,BAL,0.11987487345431491,-0.5934573126594764,0.20199409611639357,22.44200086952708,3910,-0.5297579191765214,-0.5934573126594764,-0.28368930504595613,-0.469032818599478,0.214292645212959,-0.14819972375090695,-0.14837196140922437,-0.2767406028072531,17.135010251638363,-0.334320654120991,22.44200086952708,0.19135281488776434,-0.334320654120991,0.6047540134143005,0.1829935444967765,0.0475952685968773,2,0.09999999999999999,0.1,0.0918784001274886,-0.582391445694518,0.02799647332682631,-0.011065866964958482
