strategy,exit_ma,exit_slope,exit_dd,resume_ma,level_mult,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V10_X80S30D12_R60L1p00,80,30,-0.12,60,1.0,0.17559073069511477,-0.6992207245312605,0.2511234643578768,81.94938295720011,2268,-0.35837306589580487,-0.485868206789998,-0.31899773056867464,-0.5881852632240868,-0.19055709483358796,-0.6992207245312605,-0.0819613021992116,-0.41786163736418147,67.36476842792123,-0.6992207245312605,0.29568482117758577,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.047289156248513,0.49273975486121957,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S30D12_R60L1p02,80,30,-0.12,60,1.02,0.17559073069511477,-0.6992207245312605,0.2511234643578768,81.94938295720011,2268,-0.35837306589580487,-0.485868206789998,-0.31899773056867464,-0.5881852632240868,-0.19055709483358796,-0.6992207245312605,-0.0819613021992116,-0.41786163736418147,67.36476842792123,-0.6992207245312605,0.29568482117758577,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.047289156248513,0.49273975486121957,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S30D12_R80L0p98,80,30,-0.12,80,0.98,0.17066449174203568,-0.7398827838589392,0.23066422880110338,73.09268536268658,3398,-0.35837306589580487,-0.485868206789998,-0.34211195534601524,-0.6021628647971459,-0.06699853983383286,-0.6992207245312605,-0.08196130219921138,-0.41786163736418136,72.5355267665245,-0.6992207245312605,0.301490024658146,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.800020257221347,0.46860021917786904,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D12_R80L1p00,80,30,-0.12,80,1.0,0.17066449174203568,-0.7398827838589392,0.23066422880110338,73.09268536268658,3398,-0.35837306589580487,-0.485868206789998,-0.34211195534601524,-0.6021628647971459,-0.06699853983383286,-0.6992207245312605,-0.08196130219921138,-0.41786163736418136,72.5355267665245,-0.6992207245312605,0.301490024658146,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.800020257221347,0.46860021917786904,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D12_R80L1p02,80,30,-0.12,80,1.02,0.17066449174203568,-0.7398827838589392,0.23066422880110338,73.09268536268658,3398,-0.35837306589580487,-0.485868206789998,-0.34211195534601524,-0.6021628647971459,-0.06699853983383286,-0.6992207245312605,-0.08196130219921138,-0.41786163736418136,72.5355267665245,-0.6992207245312605,0.301490024658146,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.800020257221347,0.46860021917786904,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D12_R100L0p98,80,30,-0.12,100,0.98,0.18220116485977633,-0.6992207245312605,0.26057746641008,95.47140416401892,2271,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751219,0.027132431917528788,-0.6992207245312605,-0.0819613021992116,-0.41786163736418136,79.92389351828061,-0.6992207245312605,0.3091524359839435,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.9980489602417855,0.4879326987646541,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D12_R100L1p00,80,30,-0.12,100,1.0,0.18220116485977633,-0.6992207245312605,0.26057746641008,95.47140416401892,2271,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751219,0.027132431917528788,-0.6992207245312605,-0.0819613021992116,-0.41786163736418136,79.92389351828061,-0.6992207245312605,0.3091524359839435,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.9980489602417855,0.4879326987646541,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D12_R100L1p02,80,30,-0.12,100,1.02,0.18220116485977633,-0.6992207245312605,0.26057746641008,95.47140416401892,2271,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751219,0.027132431917528788,-0.6992207245312605,-0.0819613021992116,-0.41786163736418136,79.92389351828061,-0.6992207245312605,0.3091524359839435,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.9980489602417855,0.4879326987646541,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D15_R60L0p98,80,30,-0.15,60,0.98,0.19251036467643834,-0.6992207245312605,0.2753213083114668,120.94192995221209,2165,-0.35837306589580487,-0.485868206789998,-0.3189977305686731,-0.5881852632240867,-0.1905570948335883,-0.6992207245312605,-0.21690790879755995,-0.49117155705750537,84.1398804721468,-0.6992207245312605,0.31323532855534464,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S30D15_R60L1p00,80,30,-0.15,60,1.0,0.19251036467643834,-0.6992207245312605,0.2753213083114668,120.94192995221209,2165,-0.35837306589580487,-0.485868206789998,-0.3189977305686731,-0.5881852632240867,-0.1905570948335883,-0.6992207245312605,-0.21690790879755995,-0.49117155705750537,84.1398804721468,-0.6992207245312605,0.31323532855534464,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S30D15_R60L1p02,80,30,-0.15,60,1.02,0.19251036467643834,-0.6992207245312605,0.2753213083114668,120.94192995221209,2165,-0.35837306589580487,-0.485868206789998,-0.3189977305686731,-0.5881852632240867,-0.1905570948335883,-0.6992207245312605,-0.21690790879755995,-0.49117155705750537,84.1398804721468,-0.6992207245312605,0.31323532855534464,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S30D15_R80L0p98,80,30,-0.15,80,0.98,0.1901621098383326,-0.6992207245312605,0.27196291981450116,114.62018969862586,2274,-0.35837306589580487,-0.485868206789998,-0.34211195534601657,-0.6021628647971463,-0.06699853983383341,-0.6992207245312605,-0.21690790879756094,-0.49117155705750604,96.30919844635339,-0.6992207245312605,0.3240366289162835,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.15644343575341,0.30814663408792076,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S30D15_R80L1p00,80,30,-0.15,80,1.0,0.1901621098383326,-0.6992207245312605,0.27196291981450116,114.62018969862586,2274,-0.35837306589580487,-0.485868206789998,-0.34211195534601657,-0.6021628647971463,-0.06699853983383341,-0.6992207245312605,-0.21690790879756094,-0.49117155705750604,96.30919844635339,-0.6992207245312605,0.3240366289162835,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.15644343575341,0.30814663408792076,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S30D15_R80L1p02,80,30,-0.15,80,1.02,0.1901621098383326,-0.6992207245312605,0.27196291981450116,114.62018969862586,2274,-0.35837306589580487,-0.485868206789998,-0.34211195534601657,-0.6021628647971463,-0.06699853983383341,-0.6992207245312605,-0.21690790879756094,-0.49117155705750604,96.30919844635339,-0.6992207245312605,0.3240366289162835,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.15644343575341,0.30814663408792076,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S30D15_R100L0p98,80,30,-0.15,100,0.98,0.20078750365691156,-0.6992207245312605,0.2871589708550391,146.01445893672656,2180,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751216,0.027132431917528566,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,106.72307542279665,-0.6992207245312605,0.33231609124272055,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D15_R100L1p00,80,30,-0.15,100,1.0,0.20078750365691156,-0.6992207245312605,0.2871589708550391,146.01445893672656,2180,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751216,0.027132431917528566,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,106.72307542279665,-0.6992207245312605,0.33231609124272055,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D15_R100L1p02,80,30,-0.15,100,1.02,0.20078750365691156,-0.6992207245312605,0.2871589708550391,146.01445893672656,2180,-0.35837306589580487,-0.485868206789998,-0.32853162944612624,-0.5939505891751216,0.027132431917528566,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,106.72307542279665,-0.6992207245312605,0.33231609124272055,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R60L0p98,80,30,-0.18,60,0.98,0.2423580407930146,-0.7126457496284335,0.3400820687127899,368.9529934040858,1088,-0.35837306589580487,-0.485868206789998,-0.3290022046820461,-0.5942085868355569,-0.19055709483358796,-0.6992207245312605,-0.20603495760967527,-0.49034666595960474,140.86215906770173,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.349800282352949,0.3270230254030976,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R60L1p00,80,30,-0.18,60,1.0,0.2423580407930146,-0.7126457496284335,0.3400820687127899,368.9529934040858,1088,-0.35837306589580487,-0.485868206789998,-0.3290022046820461,-0.5942085868355569,-0.19055709483358796,-0.6992207245312605,-0.20603495760967527,-0.49034666595960474,140.86215906770173,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.349800282352949,0.3270230254030976,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R60L1p02,80,30,-0.18,60,1.02,0.2423580407930146,-0.7126457496284335,0.3400820687127899,368.9529934040858,1088,-0.35837306589580487,-0.485868206789998,-0.3290022046820461,-0.5942085868355569,-0.19055709483358796,-0.6992207245312605,-0.20603495760967527,-0.49034666595960474,140.86215906770173,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.349800282352949,0.3270230254030976,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R80L0p98,80,30,-0.18,80,0.98,0.24450875960309926,-0.7179610774225,0.34055990957182863,386.7504010671004,1088,-0.35837306589580487,-0.485868206789998,-0.3517768628032758,-0.6079817478918784,-0.06699853983383375,-0.6992207245312605,-0.2060349576096746,-0.49034666595960485,152.92985655796352,-0.7179610774225,0.3617948233166013,-0.7179610774225,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759415,0.30965951649550516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R80L1p00,80,30,-0.18,80,1.0,0.24450875960309926,-0.7179610774225,0.34055990957182863,386.7504010671004,1088,-0.35837306589580487,-0.485868206789998,-0.3517768628032758,-0.6079817478918784,-0.06699853983383375,-0.6992207245312605,-0.2060349576096746,-0.49034666595960485,152.92985655796352,-0.7179610774225,0.3617948233166013,-0.7179610774225,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759415,0.30965951649550516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R80L1p02,80,30,-0.18,80,1.02,0.24450875960309926,-0.7179610774225,0.34055990957182863,386.7504010671004,1088,-0.35837306589580487,-0.485868206789998,-0.3517768628032758,-0.6079817478918784,-0.06699853983383375,-0.6992207245312605,-0.2060349576096746,-0.49034666595960485,152.92985655796352,-0.7179610774225,0.3617948233166013,-0.7179610774225,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759415,0.30965951649550516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R100L0p98,80,30,-0.18,100,0.98,0.25014482974925945,-0.7254892331683096,0.34479468241981087,437.4005144813271,1088,-0.35837306589580487,-0.485868206789998,-0.3383960428742404,-0.5998895874314563,0.027132431917528343,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,169.56810154378653,-0.7254892331683096,0.3703916699932166,-0.7254892331683096,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937653,0.3235653217236688,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R100L1p00,80,30,-0.18,100,1.0,0.25014482974925945,-0.7254892331683096,0.34479468241981087,437.4005144813271,1088,-0.35837306589580487,-0.485868206789998,-0.3383960428742404,-0.5998895874314563,0.027132431917528343,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,169.56810154378653,-0.7254892331683096,0.3703916699932166,-0.7254892331683096,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937653,0.3235653217236688,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S30D18_R100L1p02,80,30,-0.18,100,1.02,0.25014482974925945,-0.7254892331683096,0.34479468241981087,437.4005144813271,1088,-0.35837306589580487,-0.485868206789998,-0.3383960428742404,-0.5998895874314563,0.027132431917528343,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,169.56810154378653,-0.7254892331683096,0.3703916699932166,-0.7254892331683096,28,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937653,0.3235653217236688,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R60L0p98,80,40,-0.1,60,0.98,0.18862364208772076,-0.6992207245312605,0.2697626593007082,110.65237855748772,2102,-0.28424537094054436,-0.42647013182127613,-0.2761171221895631,-0.5621974099324103,0.23962398244671057,-0.6992207245312605,-0.21690790879755895,-0.4911715570575048,46.93621046920038,-0.6992207245312605,0.2677884880473631,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473938,0.15759219770595767,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R60L1p00,80,40,-0.1,60,1.0,0.18862364208772076,-0.6992207245312605,0.2697626593007082,110.65237855748772,2102,-0.28424537094054436,-0.42647013182127613,-0.2761171221895631,-0.5621974099324103,0.23962398244671057,-0.6992207245312605,-0.21690790879755895,-0.4911715570575048,46.93621046920038,-0.6992207245312605,0.2677884880473631,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473938,0.15759219770595767,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R60L1p02,80,40,-0.1,60,1.02,0.18862364208772076,-0.6992207245312605,0.2697626593007082,110.65237855748772,2102,-0.28424537094054436,-0.42647013182127613,-0.2761171221895631,-0.5621974099324103,0.23962398244671057,-0.6992207245312605,-0.21690790879755895,-0.4911715570575048,46.93621046920038,-0.6992207245312605,0.2677884880473631,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473938,0.15759219770595767,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R80L0p98,80,40,-0.1,80,0.98,0.19131025394871926,-0.6992207245312605,0.2736049536817844,117.6702735521846,2127,-0.28424537094054436,-0.42647013182127613,-0.30068677827037305,-0.5770570777032311,0.42884813530115884,-0.6992207245312605,-0.21690790879755895,-0.4911715570575049,53.34327066776423,-0.6992207245312605,0.277577551415523,-0.6992207245312605,54,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695164,0.15300832608776227,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S40D10_R80L1p00,80,40,-0.1,80,1.0,0.19131025394871926,-0.6992207245312605,0.2736049536817844,117.6702735521846,2127,-0.28424537094054436,-0.42647013182127613,-0.30068677827037305,-0.5770570777032311,0.42884813530115884,-0.6992207245312605,-0.21690790879755895,-0.4911715570575049,53.34327066776423,-0.6992207245312605,0.277577551415523,-0.6992207245312605,54,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695164,0.15300832608776227,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S40D10_R80L1p02,80,40,-0.1,80,1.02,0.19131025394871926,-0.6992207245312605,0.2736049536817844,117.6702735521846,2127,-0.28424537094054436,-0.42647013182127613,-0.30068677827037305,-0.5770570777032311,0.42884813530115884,-0.6992207245312605,-0.21690790879755895,-0.4911715570575049,53.34327066776423,-0.6992207245312605,0.277577551415523,-0.6992207245312605,54,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695164,0.15300832608776227,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X80S40D10_R100L0p98,80,40,-0.1,100,0.98,0.19310991731389504,-0.6992207245312605,0.27617876664532637,122.60903725535493,1350,-0.28424537094054436,-0.42647013182127613,-0.28625134121636087,-0.5683265607581138,0.5730053196179596,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,44.733029821850295,-0.6992207245312605,0.2641364318944266,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253553,0.16193021718189446,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R100L1p00,80,40,-0.1,100,1.0,0.19310991731389504,-0.6992207245312605,0.27617876664532637,122.60903725535493,1350,-0.28424537094054436,-0.42647013182127613,-0.28625134121636087,-0.5683265607581138,0.5730053196179596,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,44.733029821850295,-0.6992207245312605,0.2641364318944266,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253553,0.16193021718189446,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D10_R100L1p02,80,40,-0.1,100,1.02,0.19310991731389504,-0.6992207245312605,0.27617876664532637,122.60903725535493,1350,-0.28424537094054436,-0.42647013182127613,-0.28625134121636087,-0.5683265607581138,0.5730053196179596,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,44.733029821850295,-0.6992207245312605,0.2641364318944266,-0.6992207245312605,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253553,0.16193021718189446,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X80S40D12_R60L0p98,80,40,-0.12,60,0.98,0.2143245855860625,-0.6992207245312606,0.30651921212681466,198.15326243852894,2249,-0.28424537094054436,-0.42647013182127613,-0.2761171221895632,-0.5621974099324105,0.2396239824467108,-0.6992207245312606,-0.21690790879755972,-0.49117155705750537,110.4664308152126,-0.6992207245312606,0.33510946717206513,-0.6992207245312606,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S40D12_R60L1p00,80,40,-0.12,60,1.0,0.2143245855860625,-0.6992207245312606,0.30651921212681466,198.15326243852894,2249,-0.28424537094054436,-0.42647013182127613,-0.2761171221895632,-0.5621974099324105,0.2396239824467108,-0.6992207245312606,-0.21690790879755972,-0.49117155705750537,110.4664308152126,-0.6992207245312606,0.33510946717206513,-0.6992207245312606,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S40D12_R60L1p02,80,40,-0.12,60,1.02,0.2143245855860625,-0.6992207245312606,0.30651921212681466,198.15326243852894,2249,-0.28424537094054436,-0.42647013182127613,-0.2761171221895632,-0.5621974099324105,0.2396239824467108,-0.6992207245312606,-0.21690790879755972,-0.49117155705750537,110.4664308152126,-0.6992207245312606,0.33510946717206513,-0.6992207245312606,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591894,0.3254456451574561,2023-02-03,2023-02-28,1.0,1.0,0
V10_X80S40D12_R80L0p98,80,40,-0.12,80,0.98,0.2073969438396468,-0.7234679073427754,0.28667055129148,169.56092333232783,2975,-0.28424537094054436,-0.42647013182127613,-0.30068677827037427,-0.5770570777032314,0.4288481353011584,-0.6992207245312605,-0.21690790879756094,-0.49117155705750615,114.02845105889116,-0.6992207245312605,0.3376869349766627,-0.6992207245312605,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753415,0.30814663408792126,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
