strategy,soft_ma,soft_slope,soft_dd,soft_w,hard_ma,hard_slope,hard_dd,recover_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V9_SM80S20D10W50_HM110S40D25_R80,80,20,-0.1,0.5,110,40,-0.25,80,0.24576331091306303,-0.7228156850488324,0.34000827042990855,397.5108311517968,1262,-0.2893716859387099,-0.38789848320584275,-0.5420006267456505,-0.7228156850488324,0.20624452251626857,-0.6992207245312605,-0.27218860881241225,-0.5270912053713293,220.95737512907084,-0.6992207245312605,0.39269880994015094,-0.6992207245312605,46,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730904,0.38374199093111566,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM110S40D30_R80,80,20,-0.1,0.5,110,40,-0.3,80,0.23481962708108517,-0.7228156850488325,0.3248679185278347,312.591811738516,1262,-0.3846011498351716,-0.4699246256225258,-0.5420006267456501,-0.7228156850488325,0.20624452251626835,-0.6992207245312605,-0.3391037212329264,-0.5705705264432237,200.550573464303,-0.6992207245312605,0.3844875971846027,-0.6992207245312605,46,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730903,0.38374199093111555,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM120S20D22_R80,80,20,-0.1,0.5,120,20,-0.22,80,0.20099805802312565,-0.6992207245312605,0.2874600980368103,146.71341156287022,1262,-0.289938754648874,-0.3940538066910434,-0.4255397199995904,-0.6646743578305127,-0.10769070513942924,-0.6992207245312605,-0.2186848086561214,-0.4923261303170926,64.36450931499338,-0.6992207245312605,0.2921244862892076,-0.6992207245312605,52,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2981827046366634,0.12673461096554012,2023-02-03,2023-02-28,0.0,1.0000000000000002,0
V9_SM80S20D10W50_HM120S20D25_R80,80,20,-0.1,0.5,120,20,-0.25,80,0.25311878726004733,-0.6992207245312605,0.36200126566576185,466.6434425135214,1262,-0.3024280674955996,-0.39914463087077545,-0.45228505180446665,-0.680286221478422,0.20624452251626835,-0.6992207245312605,-0.27218860881241225,-0.5270912053713291,220.95737512907104,-0.6992207245312605,0.39269880994015094,-0.6992207245312605,48,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730902,0.3837419909311155,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D10W50_HM120S20D30_R80,80,20,-0.1,0.5,120,20,-0.3,80,0.23782564941708406,-0.7078693111491459,0.3359739512241334,333.99371358017964,1262,-0.39590787944112094,-0.47966370610220677,-0.5014840155761691,-0.7078693111491459,0.20624452251626857,-0.6992207245312605,-0.3391037212329253,-0.570570526443223,200.55057346430326,-0.6992207245312605,0.3844875971846029,-0.6992207245312605,48,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730903,0.38374199093111555,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM120S40D22_R80,80,20,-0.1,0.5,120,40,-0.22,80,0.23462495514065607,-0.737456028581067,0.31815450148545943,311.252338676698,1262,-0.289938754648874,-0.3940538066910434,-0.5662064231084754,-0.737456028581067,0.20624452251626835,-0.6992207245312605,-0.21868480865611983,-0.4923261303170917,182.63763923308457,-0.6992207245312605,0.3766091384687744,-0.6992207245312605,52,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730899,0.3837419909311152,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM120S40D25_R80,80,20,-0.1,0.5,120,40,-0.25,80,0.2402631463353897,-0.7496793726022836,0.3204878713701157,352.37758833521144,1262,-0.3024280674955996,-0.39914463087077545,-0.5864026900266686,-0.7496793726022836,0.20624452251626835,-0.6992207245312605,-0.27218860881241214,-0.5270912053713293,220.9573751290709,-0.6992207245312605,0.39269880994015094,-0.6992207245312605,48,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730899,0.3837419909311152,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM120S40D30_R80,80,20,-0.1,0.5,120,40,-0.3,80,0.22936777991783108,-0.7496793726022833,0.30595450308530003,277.10024512939566,1262,-0.39590787944112094,-0.47966370610220677,-0.5864026900266681,-0.7496793726022833,0.20624452251626835,-0.6992207245312605,-0.33910372123292654,-0.5705705264432238,200.5505734643029,-0.6992207245312605,0.3844875971846027,-0.6992207245312605,48,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730901,0.3837419909311154,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D10W50_HM150S20D22_R80,80,20,-0.1,0.5,150,20,-0.22,80,0.23484438671527674,-0.6992207245312605,0.33586588394202754,312.76257207744055,1262,-0.4014826001908791,-0.4432572980199344,-0.26476194429356925,-0.539961855104715,-0.028322635268957397,-0.6992207245312605,-0.2186848086561215,-0.4923261303170928,146.92733481865574,-0.6992207245312605,0.3584777476217451,-0.6992207245312605,69,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730902,0.3837419909311155,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM150S20D25_R80,80,20,-0.1,0.5,150,20,-0.25,80,0.2361354626800336,-0.6992207245312605,0.3377123337388672,321.7923485795843,1262,-0.4014826001908791,-0.4432572980199344,-0.4958407173649031,-0.680286221478422,0.20624452251626835,-0.6992207245312605,-0.27218860881241114,-0.5270912053713286,220.95737512907132,-0.6992207245312605,0.39269880994015094,-0.6992207245312605,67,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730903,0.38374199093111555,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM150S20D30_R80,80,20,-0.1,0.5,150,20,-0.3,80,0.22238717128991636,-0.7078693111491459,0.3141641653159054,237.28996701415147,1262,-0.4816883701957184,-0.5178649487267093,-0.5272377407939162,-0.7078693111491459,0.20624452251626835,-0.6992207245312605,-0.339103721232926,-0.5705705264432235,200.5505734643028,-0.6992207245312605,0.3844875971846027,-0.6992207245312605,67,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730901,0.3837419909311154,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM80S20D10W50_HM150S40D22_R80,80,20,-0.1,0.5,150,40,-0.22,80,0.2545589087998892,-0.6992207245312605,0.36406087501273493,481.4723068179614,1262,-0.420969623803363,-0.46138418653315694,-0.2736743524443208,-0.5439800156556903,0.20624452251626813,-0.6992207245312605,-0.21868480865612205,-0.49232613031709316,237.27418905354492,-0.6992207245312605,0.3987693414931859,-0.6992207245312605,65,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730899,0.3837419909311152,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM80S20D10W50_HM150S40D25_R80,80,20,-0.1,0.5,150,40,-0.25,80,0.23394609651065568,-0.6992207245312605,0.33458118202587184,306.62446006860444,1262,-0.45032265439179087,-0.4886884646816565,-0.47692038778954926,-0.680286221478422,0.20624452251626813,-0.6992207245312605,-0.27218860881241214,-0.5270912053713293,220.9573751290709,-0.6992207245312605,0.39269880994015094,-0.6992207245312605,67,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.9307905857309,0.38374199093111533,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D10W50_HM150S40D30_R80,80,20,-0.1,0.5,150,40,-0.3,80,0.22238717128991636,-0.7078693111491459,0.3141641653159054,237.28996701415147,1262,-0.4816883701957184,-0.5178649487267093,-0.5272377407939162,-0.7078693111491459,0.20624452251626835,-0.6992207245312605,-0.339103721232926,-0.5705705264432235,200.5505734643028,-0.6992207245312605,0.3844875971846027,-0.6992207245312605,67,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.930790585730901,0.3837419909311154,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM80S20D12W25_HM110S20D22_R80,80,20,-0.12,0.25,110,20,-0.22,80,0.16655160888144738,-0.6992207245312605,0.23819604173360176,66.41144530733783,2241,-0.30385415040817665,-0.3827895548458443,-0.37106593780348485,-0.6349985321316708,-0.1556477974180902,-0.6992207245312605,-0.20492271902412673,-0.4833839602738089,42.82507471263693,-0.6992207245312605,0.26083775803917963,-0.6992207245312605,44,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.8002303587732054,0.17574682928111585,2023-02-03,2023-02-28,0.0,1.0000000000000002,0
V9_SM80S20D12W25_HM110S20D25_R80,80,20,-0.12,0.25,110,20,-0.25,80,0.20837675113908682,-0.7064537547941814,0.29496163014916016,173.34884604123138,2276,-0.3160987044652033,-0.3879750150283977,-0.47033368286331845,-0.6804434422403335,-0.014402634735650177,-0.6992207245312605,-0.23167461910227138,-0.5007664978009267,137.26436400877796,-0.6992207245312605,0.35286266846413805,-0.6992207245312605,38,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750971,0.5573524505893588,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM110S20D30_R80,80,20,-0.12,0.25,110,20,-0.3,80,0.19873683034230982,-0.7183080225156531,0.27667354966507984,139.37271807986906,2285,-0.407746549679343,-0.4699909016133206,-0.48586053073021274,-0.6933480835011301,-0.014402634735650621,-0.6992207245312605,-0.2651321753125293,-0.5225061583368744,131.2434933650228,-0.6992207245312605,0.3491746259351889,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750976,0.5573524505893592,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM110S40D22_R80,80,20,-0.12,0.25,110,40,-0.22,80,0.20531660825375941,-0.6992207245312605,0.29363633120485433,161.78093956976767,2268,-0.30385415040817665,-0.3827895548458443,-0.4344474517803327,-0.6577237769273152,-0.014402634735650288,-0.6992207245312605,-0.20492271902412673,-0.4833839602738089,117.7241965489303,-0.6992207245312605,0.340283152041845,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750976,0.5573524505893592,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM110S40D25_R80,80,20,-0.12,0.25,110,40,-0.25,80,0.205389704672984,-0.7247301478183072,0.28340162927025914,162.04837708720464,2551,-0.3160987044652033,-0.3879750150283977,-0.5048621952214174,-0.7003392553819989,-0.014402634735649955,-0.6992207245312605,-0.23167461910227138,-0.5007664978009267,137.26436400877807,-0.6992207245312605,0.35286266846413805,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750979,0.5573524505893596,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM110S40D30_R80,80,20,-0.12,0.25,110,40,-0.3,80,0.1970805583974038,-0.7247301478183079,0.2719364704099663,134.22175460308674,2551,-0.407746549679343,-0.4699909016133206,-0.5048621952214178,-0.7003392553819991,-0.014402634735650177,-0.6992207245312605,-0.26513217531252775,-0.5225061583368735,131.24349336502297,-0.6992207245312605,0.3491746259351891,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750975,0.5573524505893591,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W25_HM120S20D22_R80,80,20,-0.12,0.25,120,20,-0.22,80,0.1647024496003291,-0.6992207245312605,0.23555144151475396,63.603016753130014,2247,-0.3166444454916505,-0.3941295689057607,-0.38638861517742484,-0.6349985321316709,-0.1556477974180902,-0.6992207245312605,-0.2049227190241265,-0.4833839602738089,42.825074712636905,-0.6992207245312605,0.2608377580391794,-0.6992207245312605,46,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.8002303587732014,0.17574682928111546,2023-02-03,2023-02-28,0.0,1.0000000000000002,0
V9_SM80S20D12W25_HM120S20D25_R80,80,20,-0.12,0.25,120,20,-0.25,80,0.20818171718006973,-0.7064537547941815,0.2946855555190891,172.58840765077804,2276,-0.3286640302270236,-0.3992197565733422,-0.46278697704640703,-0.6804434422403335,-0.01440263473565051,-0.6992207245312605,-0.2316746191022715,-0.5007664978009267,137.26436400877816,-0.6992207245312605,0.35286266846413805,-0.6992207245312605,40,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.7091374347509785,0.5573524505893594,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM120S20D30_R80,80,20,-0.12,0.25,120,20,-0.3,80,0.19792095764025008,-0.7183080225156528,0.27553772397959975,136.81202165127968,2285,-0.41862802860828907,-0.4797287644035194,-0.48586053073021207,-0.69334808350113,-0.01440263473565051,-0.6992207245312605,-0.26513217531252864,-0.522506158336874,131.2434933650229,-0.6992207245312605,0.3491746259351891,-0.6992207245312605,40,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.70913743475097,0.5573524505893586,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM120S40D22_R80,80,20,-0.12,0.25,120,40,-0.22,80,0.20259762539991444,-0.6992207245312605,0.28974774100943684,152.1295674535474,2276,-0.3166444454916505,-0.3941295689057607,-0.45823274776102874,-0.6721073488298541,-0.0144026347356504,-0.6992207245312605,-0.20492271902412684,-0.48338396027380914,117.72419654893024,-0.6992207245312605,0.340283152041845,-0.6992207245312605,44,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750976,0.5573524505893592,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W25_HM120S40D25_R80,80,20,-0.12,0.25,120,40,-0.25,80,0.20267055692643843,-0.7362978917764259,0.2752561961537961,152.38105044008893,2576,-0.3286640302270236,-0.3992197565733422,-0.5256860767068146,-0.7129319848093834,-0.01440263473565051,-0.6992207245312605,-0.23167461910227127,-0.5007664978009267,137.26436400877807,-0.6992207245312605,0.35286266846413805,-0.6992207245312605,40,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750975,0.5573524505893591,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM120S40D30_R80,80,20,-0.12,0.25,120,40,-0.3,80,0.19438015462741887,-0.7362978917764262,0.2639966198442431,126.21448190945902,2576,-0.41862802860828907,-0.4797287644035194,-0.525686076706815,-0.7129319848093836,-0.014402634735650954,-0.6992207245312605,-0.2651321753125294,-0.5225061583368746,131.2434933650227,-0.6992207245312605,0.3491746259351889,-0.6992207245312605,40,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.70913743475097,0.5573524505893586,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM150S20D22_R80,80,20,-0.12,0.25,150,20,-0.22,80,0.20336454747427313,-0.6992207245312605,0.29084456501286265,154.79419510137723,2124,-0.4014826001908791,-0.4432572980199344,-0.2489688151176055,-0.5277860783311552,-0.11596376248285456,-0.6992207245312605,-0.20492271902412706,-0.48338396027380925,105.49023193280523,-0.6992207245312605,0.33137614281043537,-0.6992207245312605,61,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750974,0.557352450589359,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM150S20D25_R80,80,20,-0.12,0.25,150,20,-0.25,80,0.19714536342725175,-0.7069227057447651,0.27887824485642027,134.41980292844585,2550,-0.4014826001908791,-0.4432572980199344,-0.49769665860500945,-0.6809539456242941,-0.0144026347356504,-0.6992207245312605,-0.23167461910227072,-0.5007664978009263,137.26436400877822,-0.6992207245312605,0.3528626684641383,-0.6992207245312605,59,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750974,0.557352450589359,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W25_HM150S20D30_R80,80,20,-0.12,0.25,150,20,-0.3,80,0.18759504191139276,-0.7183080225156528,0.2611623927774033,108.0737122036675,2555,-0.4816883701957184,-0.5178649487267093,-0.5124213773808481,-0.6933480835011299,-0.0144026347356504,-0.6992207245312605,-0.26513217531252875,-0.5225061583368741,131.24349336502277,-0.6992207245312605,0.3491746259351889,-0.6992207245312605,59,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750973,0.557352450589359,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM150S40D22_R80,80,20,-0.12,0.25,150,40,-0.22,80,0.21474125891555995,-0.6992207245312605,0.30711512313871553,200.0135186093412,2127,-0.420969623803363,-0.46138418653315694,-0.25342501919298044,-0.5294520129247007,-0.01440263473565051,-0.6992207245312605,-0.2049227190241263,-0.4833839602738086,142.078515073278,-0.6992207245312605,0.35570463760576976,-0.6992207245312605,57,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750974,0.557352450589359,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W25_HM150S40D25_R80,80,20,-0.12,0.25,150,40,-0.25,80,0.1941772261205359,-0.7064537547941817,0.27486190681668543,125.63171287134642,2285,-0.45032265439179087,-0.4886884646816565,-0.4888233164306097,-0.6804434422403336,-0.0144026347356504,-0.6992207245312605,-0.23167461910227172,-0.500766497800927,137.26436400877787,-0.6992207245312605,0.35286266846413805,-0.6992207245312605,59,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750971,0.5573524505893588,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W25_HM150S40D30_R80,80,20,-0.12,0.25,150,40,-0.3,80,0.18759504191139276,-0.7183080225156528,0.2611623927774033,108.0737122036675,2555,-0.4816883701957184,-0.5178649487267093,-0.5124213773808481,-0.6933480835011299,-0.0144026347356504,-0.6992207245312605,-0.26513217531252875,-0.5225061583368741,131.24349336502277,-0.6992207245312605,0.3491746259351889,-0.6992207245312605,59,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.709137434750973,0.557352450589359,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W35_HM110S20D22_R80,80,20,-0.12,0.35,110,20,-0.22,80,0.17626467632850518,-0.6992207245312605,0.2520873168435739,83.23863686521783,1380,-0.2929719350120896,-0.38275868274654934,-0.3809130629155002,-0.6469822802079399,-0.13646496050662582,-0.6992207245312605,-0.22931075571505122,-0.499230534227599,47.89279402195386,-0.6992207245312605,0.2693253157254294,-0.6992207245312605,44,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.755277676293876,0.17135834012198028,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM80S20D12W35_HM110S20D25_R80,80,20,-0.12,0.35,110,20,-0.25,80,0.22482519241935583,-0.6992207245312605,0.3215367973683458,250.5232442162212,1380,-0.3054078970546059,-0.38794440229937577,-0.4690585162990041,-0.6800682742563725,0.07385622816511717,-0.6992207245312605,-0.2667634158244543,-0.5235660867655642,173.65447465198272,-0.6992207245312605,0.3723823560361508,-0.6992207245312605,38,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.864593283001547,0.5725287708253219,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W35_HM110S20D30_R80,80,20,-0.12,0.35,110,20,-0.3,80,0.21350830612422889,-0.6992207245312605,0.30535179898644926,194.55713704011728,1380,-0.39848838974167444,-0.4699643912170026,-0.49137113388701803,-0.6986384759847719,0.07385622816511694,-0.6992207245312605,-0.3136039945188145,-0.5540016115158906,162.49720721495603,-0.6992207245312605,0.3668388543352046,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.8645932830015415,0.5725287708253214,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W35_HM110S40D22_R80,80,20,-0.12,0.35,110,40,-0.22,80,0.21782320678659817,-0.6992207245312605,0.31152281267495496,214.3050134447,1380,-0.2929719350120896,-0.38275868274654934,-0.46890080100606957,-0.6785751766466022,0.07385622816511694,-0.6992207245312605,-0.22931075571505144,-0.4992305342275991,145.73314349018875,-0.6992207245312605,0.35780278034280943,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.86459328300154,0.5725287708253212,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W35_HM110S40D25_R80,80,20,-0.12,0.35,110,40,-0.25,80,0.22042099261900416,-0.7087001794332985,0.3110214996633139,227.11081594665555,1380,-0.3054078970546059,-0.38794440229937577,-0.5186771831870862,-0.7087001794332985,0.07385622816511717,-0.6992207245312605,-0.26676341582445406,-0.523566086765564,173.65447465198272,-0.6992207245312605,0.3723823560361508,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.864593283001542,0.5725287708253215,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM80S20D12W35_HM110S40D30_R80,80,20,-0.12,0.35,110,40,-0.3,80,0.21105227722847442,-0.7087001794332985,0.2978019243585337,184.11221908589826,1380,-0.39848838974167444,-0.4699643912170026,-0.5186771831870858,-0.7087001794332985,0.07385622816511694,-0.6992207245312605,-0.3136039945188154,-0.5540016115158911,162.49720721495592,-0.6992207245312605,0.3668388543352046,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.864593283001536,0.5725287708253208,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM80S20D12W35_HM120S20D22_R80,80,20,-0.12,0.35,120,20,-0.22,80,0.17395614192074071,-0.6992207245312605,0.24878573505863463,78.90182969827134,1380,-0.3059621691545399,-0.39409926401987383,-0.402184371204493,-0.6469822802079399,-0.1364649605066257,-0.6992207245312605,-0.22931075571505166,-0.4992305342275992,47.89279402195368,-0.6992207245312605,0.26932531572542895,-0.6992207245312605,46,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.7552776762938715,0.17135834012197987,2023-02-03,2023-02-28,0.0,1.0,0
