strategy,soft_ma,soft_slope,soft_dd,soft_w,hard_ma,hard_slope,hard_dd,recover_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
V9_SM110S40D10W35_HM150S40D22_R80,110,40,-0.1,0.35,150,40,-0.22,80,0.25277317427790935,-0.6992207245312605,0.36150698257315234,463.15069703849224,1345,-0.420969623803363,-0.46138418653315694,-0.302586888351022,-0.5643134086518344,0.6475388370201061,-0.6992207245312605,-0.276731688690537,-0.5300431548119118,265.9158959431699,-0.6992207245312605,0.4085383844881336,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.042100086684688,0.4922331738460084,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8363473248105108
V9_SM100S30D12W50_HM150S40D22_R80,100,30,-0.12,0.5,150,40,-0.22,80,0.2515359149953862,-0.6992207245312605,0.35973749943411554,450.8522945666964,1354,-0.420969623803363,-0.46138418653315694,-0.29063333647900047,-0.5547078914101693,0.4086396145464992,-0.6992207245312605,-0.26589281075144033,-0.5230003951582854,272.53628176481743,-0.6992207245312605,0.4106558989449316,-0.6992207245312605,57,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704568,0.49064843746520975,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8358743992677031
V9_SM110S40D15W50_HM110S40D25_R80,110,40,-0.15,0.5,110,40,-0.25,80,0.2577609897536157,-0.8233516341956728,0.3130630693475466,516.0883132807279,1594,-0.23591764888572375,-0.38774541956073294,-0.7081189791022617,-0.8233516341956728,0.6475388370201063,-0.6992207245312605,-0.3558742516581017,-0.5814674860466067,423.93012416650095,-0.6992207245312605,0.4492738472145874,-0.6992207245312605,29,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.465089981287504,0.5335274073490239,2023-02-03,2023-02-28,1.0,1.0,0,0.8357666057925428
V9_SM80S40D15W35_HM150S20D25_R80,80,40,-0.15,0.35,150,20,-0.25,80,0.25059065044278506,-0.6992207245312605,0.3583856165172658,441.668930227608,1358,-0.4014826001908791,-0.4432572980199344,-0.47680113462376494,-0.6676818171494674,0.6475388370201063,-0.6992207245312605,-0.3141843487999386,-0.554378707349876,368.84068822314134,-0.6992207245312605,0.4369878563195264,-0.6992207245312605,49,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.4711103809268735,0.43649051299705016,2023-02-03,2023-02-28,1.0,1.0,0,0.8355853491666446
V9_SM100S40D10W50_HM110S20D25_R80,100,40,-0.1,0.5,110,20,-0.25,80,0.26716037996616615,-0.7322602350182711,0.3648434903193945,632.1103934795102,1260,-0.23591764888572375,-0.38774541956073294,-0.5513145102316528,-0.7322602350182711,0.6475388370201061,-0.6992207245312605,-0.34337299821447587,-0.5733445674320383,291.37234058976657,-0.6992207245312605,0.4164274947230624,-0.6992207245312605,35,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.299198138333304,0.419707643291967,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8354108402190874
V9_SM80S30D12W50_HM110S40D25_R80,80,30,-0.12,0.5,110,40,-0.25,80,0.24737215195956241,-0.7220734467664556,0.342585858914116,411.73268805537475,1354,-0.23591764888572375,-0.38774541956073294,-0.5407742057333574,-0.7220734467664556,0.2718508116506082,-0.6992207245312605,-0.2884009483589276,-0.5376254702178067,254.21603743607187,-0.6992207245312605,0.4046726786050103,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.851656197698353,0.5712657926119531,2023-02-03,2023-02-28,1.0,1.0,0,0.8351215173512694
V9_SM110S40D12W35_HM120S20D25_R80,110,40,-0.12,0.35,120,20,-0.25,80,0.2573505719872453,-0.7616355907693645,0.33789199862270514,511.5211283318338,1380,-0.24995614203275152,-0.39899437946564187,-0.5729241492216087,-0.7616355907693645,0.6475388370201065,-0.6992207245312605,-0.31418434879993995,-0.5543787073498769,347.317125662592,-0.6992207245312605,0.43171479160051973,-0.6992207245312605,35,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.042100086684688,0.4922331738460084,2023-02-03,2023-02-28,1.0,1.0,0,0.8349355539313741
V9_SM80S40D12W50_HM110S40D22_R80,80,40,-0.12,0.5,110,40,-0.22,80,0.25497437667399137,-0.6994281452370307,0.3645469208099748,485.8340496838872,1354,-0.22223753493752263,-0.3825580141011322,-0.5033567425213444,-0.6994281452370307,0.509985132404007,-0.6992207245312605,-0.3023704515018124,-0.5467024109923712,243.96821404346946,-0.6992207245312605,0.4011475439125183,-0.6992207245312605,38,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704572,0.4906484374652102,2023-02-03,2023-02-28,1.0,1.0,0,0.8349273474765864
V9_SM110S30D10W50_HM120S20D25_R80,110,30,-0.1,0.5,120,20,-0.25,80,0.2618683138884259,-0.7347575285043637,0.3564009945178407,564.0126706412775,1263,-0.24995614203275152,-0.39899437946564187,-0.5247669123834826,-0.7347575285043637,0.4949354131109074,-0.6992207245312605,-0.3193966109077291,-0.5577654702125208,261.1150328117616,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,41,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.03365331853658,0.49140856119992776,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8345827317266348
V9_SM110S40D12W50_HM150S20D25_R80,110,40,-0.12,0.5,150,20,-0.25,80,0.24511724389120726,-0.7452385633969283,0.3289111110594167,391.93392074165354,1354,-0.4014826001908791,-0.4432572980199344,-0.595119791853904,-0.7452385633969283,0.6475388370201063,-0.6992207245312605,-0.3558742516581025,-0.5814674860466071,397.83863830478174,-0.6992207245312605,0.4436539349406299,-0.6992207245312605,56,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.4650899812875045,0.533527407349024,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8345557175626348
V9_SM100S20D12W50_HM110S40D22_R80,100,20,-0.12,0.5,110,40,-0.22,80,0.24978942373493696,-0.7249046675781028,0.344582446364265,434.026247972682,1354,-0.22223753493752263,-0.3825580141011322,-0.5454523108328743,-0.7249046675781028,0.299876920738831,-0.6992207245312605,-0.22364389716287036,-0.4955483889909461,238.1128252608532,-0.6992207245312605,0.39907069763014924,-0.6992207245312605,40,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.85165619769835,0.5712657926119529,2023-02-03,2023-02-28,1.0,1.0,0,0.8341229615392968
V9_SM100S20D15W50_HM110S40D25_R80,100,20,-0.15,0.5,110,40,-0.25,80,0.2580706032001219,-0.7379568554394708,0.34970960876355667,519.5597021782344,1346,-0.23591764888572375,-0.38774541956073294,-0.5670188048141722,-0.7379568554394708,0.29987692073883054,-0.6992207245312605,-0.3558742516581018,-0.5814674860466067,287.38042424847976,-0.6992207245312605,0.4152340782910846,-0.6992207245312605,30,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.02586713070457,0.4906484374652099,2023-02-03,2023-02-28,1.0,1.0,0,0.8341098576279119
V9_SM100S20D10W50_HM110S40D22_R80,100,20,-0.1,0.5,110,40,-0.22,80,0.26194625513160874,-0.7249046675781029,0.3613526948402302,564.9622878193477,1262,-0.22223753493752263,-0.3825580141011322,-0.5454523108328746,-0.7249046675781029,0.29987692073883077,-0.6992207245312605,-0.1891029246897109,-0.47310475887555303,260.1973395496855,-0.6992207245312605,0.40666925062489656,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200334,0.46609086631784835,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8339946993863654
V9_SM80S30D15W50_HM110S40D25_R80,80,30,-0.15,0.5,110,40,-0.25,80,0.25487253250490327,-0.7220734467664555,0.35297314095436916,484.761341842211,1346,-0.23591764888572375,-0.38774541956073294,-0.5407742057333575,-0.7220734467664555,0.271850811650608,-0.6992207245312605,-0.3558742516581027,-0.5814674860466074,282.3001486360489,-0.6992207245312605,0.41369265954379797,-0.6992207245312605,32,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704566,0.4906484374652096,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8339495798915377
V9_SM100S40D15W50_HM120S40D22_R80,100,40,-0.15,0.5,120,40,-0.22,80,0.2572178773119853,-0.7837562077514875,0.3281860797631394,510.05283096841094,1346,-0.23652737296332105,-0.39390228226160884,-0.6427068288291105,-0.7837562077514875,0.6475388370201065,-0.6992207245312605,-0.3023704515018124,-0.5467024109923713,342.34956093209195,-0.6992207245312605,0.43045440689128034,-0.6992207245312605,33,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259305,0.5276111690595946,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8338560331449458
V9_SM110S30D12W50_HM110S20D25_R80,110,30,-0.12,0.5,110,20,-0.25,80,0.25715780729490834,-0.7347575285043636,0.3499900270751443,509.3894780416242,1350,-0.23591764888572375,-0.38774541956073294,-0.5554995417340858,-0.7347575285043636,0.49493541311090716,-0.6992207245312605,-0.3193966109077294,-0.5577654702125209,284.84398643127685,-0.6992207245312605,0.41446770606310634,-0.6992207245312605,37,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0,0,0.8331092740119681
V9_SM100S40D15W50_HM150S20D22_R80,100,40,-0.15,0.5,150,20,-0.22,80,0.24919667709930882,-0.6992207245312605,0.3563920066390535,428.454351635033,1346,-0.4014826001908791,-0.4432572980199344,-0.29634820264549633,-0.5643134086518345,0.14695961915883649,-0.6992207245312605,-0.30237045150181285,-0.5467024109923715,238.02810227970346,-0.6992207245312605,0.39904029830388144,-0.6992207245312605,53,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.4044880812593,0.5276111690595942,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8330696547952657
V9_SM80S40D15W50_HM150S20D22_R80,80,40,-0.15,0.5,150,20,-0.22,80,0.25319998204835703,-0.6992207245312605,0.36211738749319217,467.4676655360216,1346,-0.4014826001908791,-0.4432572980199344,-0.22958919328370353,-0.5236193833854154,0.1469596191588367,-0.6992207245312605,-0.3023704515018132,-0.5467024109923717,237.19432871235398,-0.6992207245312605,0.3987405925225602,-0.6992207245312605,52,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704565,0.49064843746520953,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8328032411089986
V9_SM110S20D12W50_HM110S40D22_R80,110,20,-0.12,0.5,110,40,-0.22,80,0.24936443890037663,-0.725258822810594,0.34382820457669877,430.02430441929465,1354,-0.22223753493752263,-0.3825580141011322,-0.5460374913996182,-0.725258822810594,0.271850811650608,-0.6992207245312605,-0.22364389716287114,-0.49554838899094666,236.78530078337693,-0.6992207245312605,0.3985932043269007,-0.6992207245312605,40,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.8516561976983485,0.5712657926119526,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8321723096209664
V9_SM110S40D12W35_HM110S20D25_R80,110,40,-0.12,0.35,110,20,-0.25,80,0.25512235436195296,-0.7616355907693644,0.33496642942360627,487.39675007579234,1380,-0.23591764888572375,-0.38774541956073294,-0.600542520434762,-0.7616355907693644,0.6475388370201061,-0.6992207245312605,-0.3141843487999404,-0.5543787073498772,347.3171256625916,-0.6992207245312605,0.4317147916005195,-0.6992207245312605,33,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.042100086684687,0.49223317384600823,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8311691583240663
V9_SM110S30D10W50_HM110S20D25_R80,110,30,-0.1,0.5,110,20,-0.25,80,0.2596320901331368,-0.7347575285043637,0.35335750919304104,537.4126843374396,1263,-0.23591764888572375,-0.38774541956073294,-0.5554995417340861,-0.7347575285043637,0.49493541311090694,-0.6992207245312605,-0.31939661090772997,-0.5577654702125212,261.11503281176107,-0.6992207245312605,0.4069717743073986,-0.6992207245312605,39,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8307947195683358
V9_SM100S20D12W50_HM150S20D25_R80,100,20,-0.12,0.5,150,20,-0.25,80,0.2386473118321475,-0.6992207245312605,0.3413046888622051,340.0850578458036,1354,-0.4014826001908791,-0.4432572980199344,-0.5192231213348529,-0.6952134206859235,0.2998769207388312,-0.6992207245312605,-0.27714769731915967,-0.5303134640451818,293.52351463857735,-0.6992207245312605,0.4170642786720722,-0.6992207245312605,59,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.85165619769835,0.5712657926119529,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8305869932332935
V9_SM110S20D10W50_HM110S40D25_R80,110,20,-0.1,0.5,110,40,-0.25,80,0.26305031954234304,-0.7504041951821045,0.35054484134181474,578.580497014941,1269,-0.23591764888572375,-0.38774541956073294,-0.5875858913818753,-0.7504041951821045,0.271850811650608,-0.6992207245312605,-0.27714769731916034,-0.5303134640451821,309.52198909884316,-0.6992207245312605,0.42166758077901023,-0.6992207245312605,40,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.568903092946347,0.44603749068269255,2023-02-03,2023-02-28,1.0,1.0,0,0.8293401451917007
V9_SM80S40D15W50_HM150S20D30_R80,80,40,-0.15,0.5,150,20,-0.3,80,0.24636824789432232,-0.699969904756023,0.35196977215783987,402.80194456230765,1346,-0.4816883701957184,-0.5178649487267093,-0.514257497970258,-0.699969904756023,0.6475388370201063,-0.6992207245312605,-0.42278936407861756,-0.6249468071185024,374.9010047902586,-0.6992207245312605,0.4384206038344629,-0.6992207245312605,49,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704568,0.49064843746520975,2023-02-03,2023-02-28,1.0,1.0,0,0.8290049410653527
V9_SM80S40D15W50_HM150S40D30_R80,80,40,-0.15,0.5,150,40,-0.3,80,0.24636824789432232,-0.699969904756023,0.35196977215783987,402.80194456230765,1346,-0.4816883701957184,-0.5178649487267093,-0.514257497970258,-0.699969904756023,0.6475388370201063,-0.6992207245312605,-0.42278936407861756,-0.6249468071185024,374.9010047902586,-0.6992207245312605,0.4384206038344629,-0.6992207245312605,49,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704568,0.49064843746520975,2023-02-03,2023-02-28,1.0,1.0,0,0.8290049410653527
V9_SM100S20D12W50_HM110S20D30_R80,100,20,-0.12,0.5,110,20,-0.3,80,0.2493730314308209,-0.722935194134416,0.34494520871874274,430.10486425918964,1354,-0.338310350146829,-0.469792073640936,-0.5263029688234975,-0.722935194134416,0.29987692073883077,-0.6992207245312605,-0.34406280973967485,-0.5737927851170768,266.25919795945174,-0.6992207245312605,0.4086493945337437,-0.6992207245312605,36,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.851656197698351,0.571265792611953,2023-02-03,2023-02-28,1.0,1.0,0,0.8283264844329326
V9_SM100S40D12W50_HM110S40D25_R80,100,40,-0.12,0.5,110,40,-0.25,80,0.2556158102458812,-0.7664462128859112,0.33350782605266877,492.64290223191597,1350,-0.23591764888572375,-0.38774541956073294,-0.614092564587295,-0.7664462128859112,0.6475388370201061,-0.6992207245312605,-0.343372998214476,-0.5733445674320383,314.2528114327722,-0.6992207245312605,0.4229861712398024,-0.6992207245312605,34,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.280971409716757,0.515552899249195,2023-02-03,2023-02-28,1.0,1.0,0,0.8282281305633314
V9_SM100S20D12W50_HM120S40D25_R80,100,20,-0.12,0.5,120,40,-0.25,80,0.25046715555697885,-0.7649532111630422,0.327428072595664,440.48255349509844,1354,-0.24995614203275152,-0.39899437946564187,-0.6116391981297731,-0.7649532111630422,0.2998769207388312,-0.6992207245312605,-0.27714769731915934,-0.5303134640451814,293.5235146385776,-0.6992207245312605,0.4170642786720724,-0.6992207245312605,38,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.851656197698354,0.5712657926119532,2023-02-03,2023-02-28,1.0,1.0,0,0.8282263083060052
V9_SM100S20D10W50_HM150S20D25_R80,100,20,-0.1,0.5,150,20,-0.25,80,0.25023242610237895,-0.6992207245312605,0.3578732971196303,438.23603805274314,1262,-0.4014826001908791,-0.4432572980199344,-0.5192231213348527,-0.6952134206859235,0.29987692073883077,-0.6992207245312605,-0.24260672484599977,-0.5078698339297882,317.4952251360894,-0.6992207245312605,0.42387922214357454,-0.6992207245312605,61,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200332,0.4660908663178482,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8279747634110793
V9_SM100S20D10W50_HM110S20D30_R80,100,20,-0.1,0.5,110,20,-0.3,80,0.26127338756497753,-0.722935194134416,0.36140637457525515,556.8147212731016,1262,-0.338310350146829,-0.469792073640936,-0.526302968823497,-0.722935194134416,0.299876920738831,-0.6992207245312605,-0.3095218372665163,-0.5513491550016842,289.35641734030315,-0.6992207245312605,0.4158267427439284,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200333,0.46609086631784824,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8270002933297351
V9_SM100S20D10W50_HM120S40D25_R80,100,20,-0.1,0.5,120,40,-0.25,80,0.26216282126416934,-0.7649532111630419,0.3427174596281184,567.6089690555322,1262,-0.24995614203275152,-0.39899437946564187,-0.6116391981297722,-0.7649532111630419,0.29987692073883077,-0.6992207245312605,-0.24260672484600065,-0.5078698339297887,317.49522513608906,-0.6992207245312605,0.42387922214357454,-0.6992207245312605,40,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200332,0.4660908663178482,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8259125673635804
V9_SM110S40D12W50_HM150S40D25_R80,110,40,-0.12,0.5,150,40,-0.25,80,0.24498565223736724,-0.7452385633969281,0.32873453451023743,390.8072852739736,1354,-0.45032265439179087,-0.4886884646816565,-0.56041254619255,-0.7452385633969281,0.6475388370201061,-0.6992207245312605,-0.3558742516581018,-0.5814674860466067,397.83863830478225,-0.6992207245312605,0.4436539349406301,-0.6992207245312605,56,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.4650899812875,0.5335274073490236,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8251141867649224
V9_SM80S20D15W50_HM150S40D22_R80,80,20,-0.15,0.5,150,40,-0.22,80,0.2507773840662615,-0.6992207245312605,0.3586526761408226,443.46866948777085,1346,-0.420969623803363,-0.46138418653315694,-0.27367435244432003,-0.5439800156556904,0.20624452251626835,-0.6992207245312605,-0.3023704515018123,-0.546702410992371,246.7474553710157,-0.6992207245312605,0.40211705386782115,-0.6992207245312605,53,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704567,0.4906484374652097,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8246525392419818
V9_SM80S40D12W50_HM120S40D25_R80,80,40,-0.12,0.5,120,40,-0.25,80,0.25521895084596835,-0.7434603451868225,0.3432852236144955,488.41945626578456,1354,-0.24995614203275152,-0.39899437946564187,-0.5761271764326631,-0.7434603451868225,0.509985132404007,-0.6992207245312605,-0.3558742516581024,-0.5814674860466071,298.21546393761207,-0.6992207245312605,0.4184381640087407,-0.6992207245312605,36,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0258671307045715,0.4906484374652101,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8244282388161244
V9_SM80S40D15W35_HM120S40D30_R80,80,40,-0.15,0.35,120,40,-0.3,80,0.2572979941929998,-0.7168492170008939,0.3589290301096597,510.9388564653376,1358,-0.350467581106785,-0.4795335894995817,-0.5321584026744841,-0.7168492170008939,0.6475388370201061,-0.6992207245312605,-0.3610249274943004,-0.5848142321002033,343.58090911081024,-0.6992207245312605,0.43076841594916027,-0.6992207245312605,28,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.471110380926875,0.43649051299705033,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8243641797084147
V9_SM100S20D12W50_HM120S20D30_R80,100,20,-0.12,0.5,120,20,-0.3,80,0.24852269520586057,-0.7229351941344161,0.34376898126175953,422.2025430230034,1354,-0.350467581106785,-0.4795335894995817,-0.5263029688234973,-0.7229351941344161,0.29987692073883077,-0.6992207245312605,-0.34406280973967507,-0.573792785117077,266.25919795945146,-0.6992207245312605,0.4086493945337435,-0.6992207245312605,38,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.85165619769835,0.5712657926119529,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8240822734538099
V9_SM100S40D15W25_HM120S20D25_R80,100,40,-0.15,0.25,120,20,-0.25,80,0.25739634535323486,-0.7545009665601515,0.3411478006804042,512.0285650998508,1380,-0.24995614203275152,-0.39899437946564187,-0.5601410927495101,-0.7545009665601515,0.6475388370201061,-0.6992207245312605,-0.2863910802278311,-0.5363195215520564,342.4336156312329,-0.6992207245312605,0.4304758754719522,-0.6992207245312605,29,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.66920397357385,0.45582932740985443,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8236484098267918
V9_SM100S20D10W50_HM120S20D30_R80,100,20,-0.1,0.5,120,20,-0.3,80,0.26041495183438035,-0.7229351941344161,0.36021894347830175,546.5843584890961,1262,-0.350467581106785,-0.4795335894995817,-0.5263029688234975,-0.7229351941344161,0.299876920738831,-0.6992207245312605,-0.30952183726651505,-0.5513491550016835,289.3564173403043,-0.6992207245312605,0.41582674274392883,-0.6992207245312605,40,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200331,0.4660908663178481,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.822734213685394
V9_SM110S40D15W50_HM110S20D30_R80,110,40,-0.15,0.5,110,20,-0.3,80,0.2565276635351943,-0.7958980934982935,0.32231219754234064,502.4807001381535,1346,-0.338310350146829,-0.469792073640936,-0.6337957506603771,-0.7958980934982935,0.6475388370201063,-0.6992207245312605,-0.42278936407861756,-0.6249468071185023,379.7861862744666,-0.6992207245312605,0.43955983504805873,-0.6992207245312605,29,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.465089981287504,0.5335274073490239,2023-02-03,2023-02-28,1.0,1.0,0,0.8222152810402263
