strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount
V3_M180_S20_YBC70_RD25_RT15_RF60,180,20,0.7,-0.25,0.15,60,0.013271556230678438,-0.48961288961288474,0.027106223124909297,1.4320338943478994,3092,-0.41602316735801304,-0.48961288961288474,0.35242757770328237,-0.10596014416093869,0.001836885240850572,0.0,-0.09899531586650046,-0.25587021818844813,0.12993220462082666,-0.25587021818844813,0.00751798998257458,-0.25587021818844813,0.13733216579100993,0.028507256979554866,242
V3_M180_S20_YBC70_RD25_RT25_RF40,180,20,0.7,-0.25,0.25,40,0.0035284974036939865,-0.5426135743261709,0.006502781298967225,1.100688030683107,9262,-0.490390081260636,-0.5426135743261709,0.2071722758393577,-0.14585402734597008,0.0018368852408512382,0.0,-0.06877902028594851,-0.29102137935030237,0.1817077272886607,-0.29102137935030237,0.0102894594391163,-0.29102137935030237,0.14740221833041448,0.03603671515515328,292
V3_M180_S20_YBC70_RD25_RT25_RF60,180,20,0.7,-0.25,0.25,60,0.012629800472507391,-0.44650107854394283,0.028286158935368434,1.407534937794587,7153,-0.36416091228209,-0.44650107854394283,0.23245209540401257,-0.14471321024112416,0.0018368852408512382,0.0,-0.06515944015677655,-0.28385325089025126,0.18630092901131579,-0.28385325089025126,0.01052979274113186,-0.28385325089025126,0.13660245183887915,0.032829485824621966,256
V3_M180_S20_YBC70_RD30_RT0_RF40,180,20,0.7,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230
V3_M180_S20_YBC70_RD30_RT0_RF60,180,20,0.7,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196
V3_M180_S20_YBC70_RD30_RT15_RF40,180,20,0.7,-0.3,0.15,40,0.011603349285579379,-0.47691737888809904,0.024329894021962065,1.3691874319859902,6475,-0.4222232164357892,-0.47691737888809904,0.28282414951448276,-0.13168553794341642,0.0018368852408516823,0.0,-0.10502818022011995,-0.3468068756079986,0.15118312805511658,-0.3468068756079986,0.008669659141126607,-0.3468068756079986,0.14827787507297138,0.03578750008785984,254
V3_M180_S20_YBC70_RD30_RT15_RF60,180,20,0.7,-0.3,0.15,60,0.0151247871737199,-0.47666891711056647,0.0317301729372289,1.5051085352310583,3092,-0.40121287942190975,-0.47666891711056647,0.3524275777032826,-0.10596014416093857,0.001836885240850794,0.0,-0.10033508473397768,-0.34098499922192704,0.15821737551135184,-0.34098499922192704,0.009046478753304887,-0.34098499922192704,0.13747810858143608,0.03404236483531053,222
V3_M180_S20_YBC70_RD30_RT25_RF40,180,20,0.7,-0.3,0.25,40,0.0030374026122275133,-0.5651384738471829,0.0053746165812254484,1.086111008296256,9262,-0.5154868300275115,-0.5651384738471829,0.2071722758393557,-0.14585402734596953,0.0018368852408519043,0.0,-0.09536014415862659,-0.3519102622261213,0.2264570186624173,-0.3519102622261213,0.012594478112088359,-0.3519102622261213,0.14827787507297138,0.039938490880696384,273
V3_M180_S20_YBC70_RD30_RT25_RF60,180,20,0.7,-0.3,0.25,60,0.012209961338364606,-0.47429565826985076,0.02574335464698212,1.3917266222290754,7738,-0.39609029738356916,-0.47429565826985076,0.23245209540401213,-0.14471321024112427,0.001836885240850572,0.0,-0.09064780505148551,-0.3487841151310491,0.23499396922893867,-0.3487841151310491,0.013025227757730962,-0.3487841151310491,0.13747810858143608,0.03688949651152201,239
V3_M180_S20_YBC80_RD20_RT0_RF40,180,20,0.8,-0.2,0.0,40,0.07719348394891878,-0.28445385651548394,0.27137436241690344,7.578343114511147,3092,0.11196147927000033,-0.21244813891606884,0.18020979691866335,-0.28445385651548394,0.0018368852408514602,0.0,-0.02172772045753224,-0.23711188787828352,2.611128698437048,-0.23711188787828352,0.08190929756476639,-0.23711188787828352,0.150758902510216,0.06380607218689735,290
V3_M180_S20_YBC80_RD20_RT0_RF60,180,20,0.8,-0.2,0.0,60,0.07715414273016341,-0.2945543755622606,0.2619351438351157,7.570808261812564,3092,0.1645692747985592,-0.21244813891606895,0.11133169782999297,-0.2945543755622606,0.0018368852408514602,0.0,0.0010503361493456875,-0.1734713352476075,2.658060452722681,-0.1734713352476075,0.08276620387091604,-0.1734713352476075,0.15221833041447752,0.06452014433497381,253
V3_M180_S20_YBC80_RD20_RT15_RF40,180,20,0.8,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322
V3_M180_S20_YBC80_RD20_RT15_RF60,180,20,0.8,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281
V3_M180_S20_YBC80_RD20_RT25_RF40,180,20,0.8,-0.2,0.25,40,0.028335396384694844,-0.6138498840734135,0.04616013966910853,2.1404815242384463,7252,-0.490390081260636,-0.5426135743261709,-0.12882055233550094,-0.47856795311704814,0.001836885240850572,0.0,-0.1441703659845457,-0.3565001071223729,2.1591032487630195,-0.3565001071223729,0.07307440682879429,-0.3565001071223729,0.2570052539404553,0.07847068560535607,335
V3_M180_S20_YBC80_RD20_RT25_RF60,180,20,0.8,-0.2,0.25,60,0.03439032524526531,-0.5415407002968186,0.06350459942607446,2.511631610564263,6740,-0.36416091228209,-0.44650107854394283,-0.14529010684118138,-0.4700607912520701,0.0018368852408519043,0.0,-0.17129573474999005,-0.3402769823179105,2.028222745783783,-0.3402769823179105,0.07029413627552894,-0.3402769823179105,0.2501459427904262,0.07664234263128587,296
V3_M180_S20_YBC80_RD25_RT0_RF40,180,20,0.8,-0.25,0.0,40,0.03658116331045003,-0.24177433069227072,0.1513029245317625,2.660619239799489,3092,0.11196147927000033,-0.21244813891606884,0.31554844547579575,-0.10555570869494668,0.0018368852408512382,0.0,-0.11105950384496699,-0.24177433069227072,0.13737531750022325,-0.24177433069227072,0.007923656969133663,-0.24177433069227072,0.06158785755983654,0.023161423242138563,254
V3_M180_S20_YBC80_RD25_RT0_RF60,180,20,0.8,-0.25,0.0,60,0.039115262694678465,-0.21244813891606895,0.1841167585380994,2.843575929639011,3092,0.1645692747985592,-0.21244813891606895,0.2963237387217732,-0.1055557086949469,0.001836885240850794,0.0,-0.07939658890667167,-0.19090844333606938,0.1778871606288539,-0.19090844333606938,0.010088884289717104,-0.19090844333606938,0.05852305896088733,0.022112066774494874,221
V3_M180_S20_YBC80_RD25_RT15_RF40,180,20,0.8,-0.25,0.15,40,0.010971355081858647,-0.49026380472660125,0.022378472520476794,1.346079290416624,6938,-0.43696516098110116,-0.49026380472660125,0.2828241495144823,-0.13168553794341697,0.0018368852408519043,0.0,-0.05349541587308815,-0.235216215635493,0.16138703295095014,-0.235216215635493,0.009215573429143253,-0.235216215635493,0.14754816112084063,0.030340538312481645,282
V3_M180_S20_YBC80_RD25_RT15_RF60,180,20,0.8,-0.25,0.15,60,0.013271556230678438,-0.48961288961288474,0.027106223124909297,1.4320338943478994,3092,-0.41602316735801304,-0.48961288961288474,0.35242757770328237,-0.10596014416093869,0.001836885240850572,0.0,-0.09899531586650046,-0.25587021818844813,0.12993220462082666,-0.25587021818844813,0.00751798998257458,-0.25587021818844813,0.13733216579100993,0.028507256979554866,242
V3_M180_S20_YBC80_RD25_RT25_RF40,180,20,0.8,-0.25,0.25,40,0.0035284974036939865,-0.5426135743261709,0.006502781298967225,1.100688030683107,9262,-0.490390081260636,-0.5426135743261709,0.2071722758393577,-0.14585402734597008,0.0018368852408512382,0.0,-0.06877902028594851,-0.29102137935030237,0.1817077272886607,-0.29102137935030237,0.0102894594391163,-0.29102137935030237,0.14740221833041448,0.03603671515515328,292
V3_M180_S20_YBC80_RD25_RT25_RF60,180,20,0.8,-0.25,0.25,60,0.012629800472507391,-0.44650107854394283,0.028286158935368434,1.407534937794587,7153,-0.36416091228209,-0.44650107854394283,0.23245209540401257,-0.14471321024112416,0.0018368852408512382,0.0,-0.06515944015677655,-0.28385325089025126,0.18630092901131579,-0.28385325089025126,0.01052979274113186,-0.28385325089025126,0.13660245183887915,0.032829485824621966,256
V3_M180_S20_YBC80_RD30_RT0_RF40,180,20,0.8,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230
V3_M180_S20_YBC80_RD30_RT0_RF60,180,20,0.8,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196
V3_M180_S20_YBC80_RD30_RT15_RF40,180,20,0.8,-0.3,0.15,40,0.011603349285579379,-0.47691737888809904,0.024329894021962065,1.3691874319859902,6475,-0.4222232164357892,-0.47691737888809904,0.28282414951448276,-0.13168553794341642,0.0018368852408516823,0.0,-0.10502818022011995,-0.3468068756079986,0.15118312805511658,-0.3468068756079986,0.008669659141126607,-0.3468068756079986,0.14827787507297138,0.03578750008785984,254
V3_M180_S20_YBC80_RD30_RT15_RF60,180,20,0.8,-0.3,0.15,60,0.0151247871737199,-0.47666891711056647,0.0317301729372289,1.5051085352310583,3092,-0.40121287942190975,-0.47666891711056647,0.3524275777032826,-0.10596014416093857,0.001836885240850794,0.0,-0.10033508473397768,-0.34098499922192704,0.15821737551135184,-0.34098499922192704,0.009046478753304887,-0.34098499922192704,0.13747810858143608,0.03404236483531053,222
V3_M180_S20_YBC80_RD30_RT25_RF40,180,20,0.8,-0.3,0.25,40,0.0030374026122275133,-0.5651384738471829,0.0053746165812254484,1.086111008296256,9262,-0.5154868300275115,-0.5651384738471829,0.2071722758393557,-0.14585402734596953,0.0018368852408519043,0.0,-0.09536014415862659,-0.3519102622261213,0.2264570186624173,-0.3519102622261213,0.012594478112088359,-0.3519102622261213,0.14827787507297138,0.039938490880696384,273
V3_M180_S20_YBC80_RD30_RT25_RF60,180,20,0.8,-0.3,0.25,60,0.012209961338364606,-0.47429565826985076,0.02574335464698212,1.3917266222290754,7738,-0.39609029738356916,-0.47429565826985076,0.23245209540401213,-0.14471321024112427,0.001836885240850572,0.0,-0.09064780505148551,-0.3487841151310491,0.23499396922893867,-0.3487841151310491,0.013025227757730962,-0.3487841151310491,0.13747810858143608,0.03688949651152201,239
V3_M180_S40_YBC50_RD20_RT0_RF40,180,40,0.5,-0.2,0.0,40,0.03636139957828943,-0.28445385651548416,0.12782881562482915,2.645298401739646,3092,0.04849026631024178,-0.21244813891606895,0.18020979691866268,-0.28445385651548416,0.0018368852408510161,0.0,-0.0813727618112432,-0.21033484558459836,0.3368070013615856,-0.21033484558459836,0.017957557973254712,-0.21033484558459836,0.08391710449503795,0.03566226292663456,278
V3_M180_S40_YBC50_RD20_RT0_RF60,180,40,0.5,-0.2,0.0,60,0.038403787892623775,-0.29455437556226116,0.13037928164983653,2.791020305104658,3092,0.09809518749865176,-0.21244813891606928,0.11133169782999364,-0.29455437556226116,0.0018368852408523484,0.0,-0.017194510402551155,-0.1417886630637405,0.43020063509212036,-0.1417886630637405,0.022181176692349425,-0.1417886630637405,0.08085230589608873,0.03462043072857825,241
V3_M180_S40_YBC50_RD20_RT15_RF40,180,40,0.5,-0.2,0.15,40,0.01057508033618948,-0.530263281128488,0.01994307490740064,1.3317820864002266,8527,-0.41068033783843005,-0.46646718538147136,-0.0031088266705349143,-0.4210928593101977,0.0018368852408521263,0.0,-0.07236507194131436,-0.20095942910328568,0.4126781008989895,-0.20095942910328568,0.021408866893730893,-0.20095942910328568,0.19030939871570343,0.04511271482293923,310
V3_M180_S40_YBC50_RD20_RT15_RF60,180,40,0.5,-0.2,0.15,60,0.010603553729431558,-0.5157149208136591,0.02056088218797705,1.3328044816202034,8686,-0.3887606842900757,-0.4657858828255237,0.02645544895157026,-0.39120262274641593,0.0018368852408510161,0.0,-0.130724049299761,-0.22905855628590832,0.32380429202067385,-0.22905855628590832,0.01734768536626019,-0.22905855628590832,0.17892586106246353,0.043075989968130335,269
V3_M180_S40_YBC50_RD20_RT25_RF40,180,40,0.5,-0.2,0.25,40,0.00025122121805054576,-0.5996516308507527,0.0004189452760999365,1.0068650343901284,9262,-0.47165236664496535,-0.525796051750161,-0.12882055233549994,-0.4785679531170479,0.0018368852408512382,0.0,-0.08388107919137888,-0.26301722620814516,0.4333151843270777,-0.26301722620814516,0.022317520786032885,-0.26301722620814516,0.18957968476357268,0.051213064828854384,323
V3_M180_S40_YBC50_RD20_RT25_RF60,180,40,0.5,-0.2,0.25,60,0.008160439643990713,-0.5246837294945454,0.01555306403698106,1.2477743665268732,9144,-0.3407819101688293,-0.42614962059747974,-0.14529010684118238,-0.47006079125207034,0.0018368852408521263,0.0,-0.07253785344291364,-0.2540657289723729,0.45106224459975186,-0.2540657289723729,0.0230891580137913,-0.2540657289723729,0.17819614711033274,0.04762881750855344,284
V3_M180_S40_YBC50_RD25_RT0_RF40,180,40,0.5,-0.25,0.0,40,0.034346729158600375,-0.2417743306922706,0.1420611073981909,2.508750012742219,3092,0.04849026631024178,-0.21244813891606895,0.3155484454757942,-0.10555570869494679,0.001836885240850794,0.0,-0.11105950384496799,-0.2417743306922706,0.13737531750020726,-0.2417743306922706,0.007923656969132775,-0.2417743306922706,0.06144191476941039,0.023053711172800265,256
V3_M180_S40_YBC50_RD25_RT0_RF60,180,40,0.5,-0.25,0.0,60,0.03687536608758868,-0.21244813891606928,0.173573495516272,2.6812634604014556,3092,0.09809518749865176,-0.21244813891606928,0.2963237387217712,-0.10555570869494668,0.0018368852408512382,0.0,-0.07939658890667156,-0.19090844333606938,0.1778871606288579,-0.19090844333606938,0.010088884289717326,-0.19090844333606938,0.05837711617046118,0.022004354705156576,223
V3_M180_S40_YBC50_RD25_RT15_RF40,180,40,0.5,-0.25,0.15,40,0.012666365948496239,-0.46646718538147136,0.027153819915837884,1.4089199063654774,3096,-0.41068033783843005,-0.46646718538147136,0.2828241495144814,-0.13168553794341709,0.0018368852408521263,0.0,-0.05349541587308915,-0.23521621563549322,0.16138703295094747,-0.23521621563549322,0.009215573429143031,-0.23521621563549322,0.14754816112084063,0.03039542713954792,284
V3_M180_S40_YBC50_RD25_RT15_RF60,180,40,0.5,-0.25,0.15,60,0.014970423651632148,-0.4657858828255237,0.03214014035981387,1.498887231013239,3092,-0.3887606842900757,-0.4657858828255237,0.35242757770328326,-0.10596014416093869,0.0018368852408514602,0.0,-0.09899531586650034,-0.25587021818844813,0.12993220462083022,-0.25587021818844813,0.007517989982574802,-0.25587021818844813,0.13733216579100993,0.02856214580662115,244
V3_M180_S40_YBC50_RD25_RT25_RF40,180,40,0.5,-0.25,0.25,40,0.004859801782630457,-0.525796051750161,0.009242750618712627,1.1411589427305924,9262,-0.47165236664496535,-0.525796051750161,0.20717227583935793,-0.14585402734596964,0.0018368852408516823,0.0,-0.0687790202859494,-0.2910213793503027,0.18170772728866358,-0.2910213793503027,0.010289459439116522,-0.2910213793503027,0.14740221833041448,0.03607196235175666,294
V3_M180_S40_YBC50_RD25_RT25_RF60,180,40,0.5,-0.25,0.25,60,0.013973178852989987,-0.42614962059747974,0.03278937297515131,1.459288223996744,6222,-0.3407819101688293,-0.42614962059747974,0.23245209540400946,-0.1447132102411247,0.0018368852408514602,0.0,-0.065159440156775,-0.2838532508902514,0.1863009290113118,-0.2838532508902514,0.010529792741131638,-0.2838532508902514,0.13660245183887915,0.03286473302122535,258
V3_M180_S40_YBC50_RD30_RT0_RF40,180,40,0.5,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232
V3_M180_S40_YBC50_RD30_RT0_RF60,180,40,0.5,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198
V3_M180_S40_YBC50_RD30_RT15_RF40,180,40,0.5,-0.3,0.15,40,0.01329941976388449,-0.4524976925168456,0.029391132781056956,1.4331068327137175,3096,-0.3952501776121352,-0.4524976925168456,0.2828241495144852,-0.13168553794341653,0.0018368852408512382,0.0,-0.1050281802201215,-0.34680687560799905,0.15118312805511214,-0.34680687560799905,0.008669659141126385,-0.34680687560799905,0.14827787507297138,0.03584238891492611,256
V3_M180_S40_YBC50_RD30_RT15_RF60,180,40,0.5,-0.3,0.15,60,0.01682676175153941,-0.45223763150347973,0.03720778763058318,1.5753733020224228,3092,-0.37325899011742325,-0.45223763150347973,0.3524275777032837,-0.10596014416093891,0.0018368852408516823,0.0,-0.10033508473397756,-0.34098499922192704,0.15821737551135917,-0.34098499922192704,0.009046478753305331,-0.34098499922192704,0.13747810858143608,0.0340972536623768,224
V3_M180_S40_YBC50_RD30_RT25_RF40,180,40,0.5,-0.3,0.25,40,0.004368055493326306,-0.5491491634457228,0.007954224068954697,1.1260459415972783,9262,-0.4976718912426924,-0.5491491634457228,0.20717227583935727,-0.14585402734597008,0.0018368852408519043,0.0,-0.09536014415862581,-0.35191026222612043,0.22645701866241796,-0.35191026222612043,0.01259447811208858,-0.35191026222612043,0.14827787507297138,0.03997373807729976,275
V3_M180_S40_YBC50_RD30_RT25_RF60,180,40,0.5,-0.3,0.25,60,0.013552782750431591,-0.4549661719993975,0.02978855041216018,1.4428986565860042,7736,-0.37388529853022145,-0.4549661719993975,0.23245209540401324,-0.1447132102411247,0.0018368852408494618,0.0,-0.09064780505148429,-0.3487841151310488,0.23499396922894178,-0.3487841151310488,0.013025227757731184,-0.3487841151310488,0.13747810858143608,0.03692474370812538,241
V3_M180_S40_YBC60_RD20_RT0_RF40,180,40,0.6,-0.2,0.0,40,0.03636139957828943,-0.28445385651548416,0.12782881562482915,2.645298401739646,3092,0.04849026631024178,-0.21244813891606895,0.18020979691866268,-0.28445385651548416,0.0018368852408510161,0.0,-0.0813727618112432,-0.21033484558459836,0.3368070013615856,-0.21033484558459836,0.017957557973254712,-0.21033484558459836,0.08391710449503795,0.03566226292663456,278
V3_M180_S40_YBC60_RD20_RT0_RF60,180,40,0.6,-0.2,0.0,60,0.038403787892623775,-0.29455437556226116,0.13037928164983653,2.791020305104658,3092,0.09809518749865176,-0.21244813891606928,0.11133169782999364,-0.29455437556226116,0.0018368852408523484,0.0,-0.017194510402551155,-0.1417886630637405,0.43020063509212036,-0.1417886630637405,0.022181176692349425,-0.1417886630637405,0.08085230589608873,0.03462043072857825,241
V3_M180_S40_YBC60_RD20_RT15_RF40,180,40,0.6,-0.2,0.15,40,0.01057508033618948,-0.530263281128488,0.01994307490740064,1.3317820864002266,8527,-0.41068033783843005,-0.46646718538147136,-0.0031088266705349143,-0.4210928593101977,0.0018368852408521263,0.0,-0.07236507194131436,-0.20095942910328568,0.4126781008989895,-0.20095942910328568,0.021408866893730893,-0.20095942910328568,0.19030939871570343,0.04511271482293923,310
V3_M180_S40_YBC60_RD20_RT15_RF60,180,40,0.6,-0.2,0.15,60,0.010603553729431558,-0.5157149208136591,0.02056088218797705,1.3328044816202034,8686,-0.3887606842900757,-0.4657858828255237,0.02645544895157026,-0.39120262274641593,0.0018368852408510161,0.0,-0.130724049299761,-0.22905855628590832,0.32380429202067385,-0.22905855628590832,0.01734768536626019,-0.22905855628590832,0.17892586106246353,0.043075989968130335,269
V3_M180_S40_YBC60_RD20_RT25_RF40,180,40,0.6,-0.2,0.25,40,0.00025122121805054576,-0.5996516308507527,0.0004189452760999365,1.0068650343901284,9262,-0.47165236664496535,-0.525796051750161,-0.12882055233549994,-0.4785679531170479,0.0018368852408512382,0.0,-0.08388107919137888,-0.26301722620814516,0.4333151843270777,-0.26301722620814516,0.022317520786032885,-0.26301722620814516,0.18957968476357268,0.051213064828854384,323
V3_M180_S40_YBC60_RD20_RT25_RF60,180,40,0.6,-0.2,0.25,60,0.008160439643990713,-0.5246837294945454,0.01555306403698106,1.2477743665268732,9144,-0.3407819101688293,-0.42614962059747974,-0.14529010684118238,-0.47006079125207034,0.0018368852408521263,0.0,-0.07253785344291364,-0.2540657289723729,0.45106224459975186,-0.2540657289723729,0.0230891580137913,-0.2540657289723729,0.17819614711033274,0.04762881750855344,284
V3_M180_S40_YBC60_RD25_RT0_RF40,180,40,0.6,-0.25,0.0,40,0.034346729158600375,-0.2417743306922706,0.1420611073981909,2.508750012742219,3092,0.04849026631024178,-0.21244813891606895,0.3155484454757942,-0.10555570869494679,0.001836885240850794,0.0,-0.11105950384496799,-0.2417743306922706,0.13737531750020726,-0.2417743306922706,0.007923656969132775,-0.2417743306922706,0.06144191476941039,0.023053711172800265,256
V3_M180_S40_YBC60_RD25_RT0_RF60,180,40,0.6,-0.25,0.0,60,0.03687536608758868,-0.21244813891606928,0.173573495516272,2.6812634604014556,3092,0.09809518749865176,-0.21244813891606928,0.2963237387217712,-0.10555570869494668,0.0018368852408512382,0.0,-0.07939658890667156,-0.19090844333606938,0.1778871606288579,-0.19090844333606938,0.010088884289717326,-0.19090844333606938,0.05837711617046118,0.022004354705156576,223
V3_M180_S40_YBC60_RD25_RT15_RF40,180,40,0.6,-0.25,0.15,40,0.012666365948496239,-0.46646718538147136,0.027153819915837884,1.4089199063654774,3096,-0.41068033783843005,-0.46646718538147136,0.2828241495144814,-0.13168553794341709,0.0018368852408521263,0.0,-0.05349541587308915,-0.23521621563549322,0.16138703295094747,-0.23521621563549322,0.009215573429143031,-0.23521621563549322,0.14754816112084063,0.03039542713954792,284
V3_M180_S40_YBC60_RD25_RT15_RF60,180,40,0.6,-0.25,0.15,60,0.014970423651632148,-0.4657858828255237,0.03214014035981387,1.498887231013239,3092,-0.3887606842900757,-0.4657858828255237,0.35242757770328326,-0.10596014416093869,0.0018368852408514602,0.0,-0.09899531586650034,-0.25587021818844813,0.12993220462083022,-0.25587021818844813,0.007517989982574802,-0.25587021818844813,0.13733216579100993,0.02856214580662115,244
V3_M180_S40_YBC60_RD25_RT25_RF40,180,40,0.6,-0.25,0.25,40,0.004859801782630457,-0.525796051750161,0.009242750618712627,1.1411589427305924,9262,-0.47165236664496535,-0.525796051750161,0.20717227583935793,-0.14585402734596964,0.0018368852408516823,0.0,-0.0687790202859494,-0.2910213793503027,0.18170772728866358,-0.2910213793503027,0.010289459439116522,-0.2910213793503027,0.14740221833041448,0.03607196235175666,294
V3_M180_S40_YBC60_RD25_RT25_RF60,180,40,0.6,-0.25,0.25,60,0.013973178852989987,-0.42614962059747974,0.03278937297515131,1.459288223996744,6222,-0.3407819101688293,-0.42614962059747974,0.23245209540400946,-0.1447132102411247,0.0018368852408514602,0.0,-0.065159440156775,-0.2838532508902514,0.1863009290113118,-0.2838532508902514,0.010529792741131638,-0.2838532508902514,0.13660245183887915,0.03286473302122535,258
V3_M180_S40_YBC60_RD30_RT0_RF40,180,40,0.6,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232
V3_M180_S40_YBC60_RD30_RT0_RF60,180,40,0.6,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198
V3_M180_S40_YBC60_RD30_RT15_RF40,180,40,0.6,-0.3,0.15,40,0.01329941976388449,-0.4524976925168456,0.029391132781056956,1.4331068327137175,3096,-0.3952501776121352,-0.4524976925168456,0.2828241495144852,-0.13168553794341653,0.0018368852408512382,0.0,-0.1050281802201215,-0.34680687560799905,0.15118312805511214,-0.34680687560799905,0.008669659141126385,-0.34680687560799905,0.14827787507297138,0.03584238891492611,256
V3_M180_S40_YBC60_RD30_RT15_RF60,180,40,0.6,-0.3,0.15,60,0.01682676175153941,-0.45223763150347973,0.03720778763058318,1.5753733020224228,3092,-0.37325899011742325,-0.45223763150347973,0.3524275777032837,-0.10596014416093891,0.0018368852408516823,0.0,-0.10033508473397756,-0.34098499922192704,0.15821737551135917,-0.34098499922192704,0.009046478753305331,-0.34098499922192704,0.13747810858143608,0.0340972536623768,224
V3_M180_S40_YBC60_RD30_RT25_RF40,180,40,0.6,-0.3,0.25,40,0.004368055493326306,-0.5491491634457228,0.007954224068954697,1.1260459415972783,9262,-0.4976718912426924,-0.5491491634457228,0.20717227583935727,-0.14585402734597008,0.0018368852408519043,0.0,-0.09536014415862581,-0.35191026222612043,0.22645701866241796,-0.35191026222612043,0.01259447811208858,-0.35191026222612043,0.14827787507297138,0.03997373807729976,275
V3_M180_S40_YBC60_RD30_RT25_RF60,180,40,0.6,-0.3,0.25,60,0.013552782750431591,-0.4549661719993975,0.02978855041216018,1.4428986565860042,7736,-0.37388529853022145,-0.4549661719993975,0.23245209540401324,-0.1447132102411247,0.0018368852408494618,0.0,-0.09064780505148429,-0.3487841151310488,0.23499396922894178,-0.3487841151310488,0.013025227757731184,-0.3487841151310488,0.13747810858143608,0.03692474370812538,241
V3_M180_S40_YBC70_RD20_RT0_RF40,180,40,0.7,-0.2,0.0,40,0.03636139957828943,-0.28445385651548416,0.12782881562482915,2.645298401739646,3092,0.04849026631024178,-0.21244813891606895,0.18020979691866268,-0.28445385651548416,0.0018368852408510161,0.0,-0.0813727618112432,-0.21033484558459836,0.3368070013615856,-0.21033484558459836,0.017957557973254712,-0.21033484558459836,0.08391710449503795,0.03566226292663456,278
