date,qqq,tqqq,price_source,cash_yield_pct
1997-08-19,23.69087790745445,10.268628324280131,NDX_synth_L3.0_D0.0135,5.079999923706055
1997-08-20,24.195678654147436,10.920344140953956,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-08-21,23.638895600074484,10.161461472762074,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-08-22,23.473869249463515,9.943972366401258,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-08-25,23.40709675945482,9.854564357677692,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-08-26,23.099861281032624,9.461971033991434,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-08-27,23.071970411698054,9.423346007891979,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-08-28,22.62147083778148,8.867008333758747,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-08-29,22.695006470247886,8.949423297687224,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-09-02,23.301445228155092,9.66274769580408,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-09-03,23.252632982590736,9.597632238537484,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-09-04,23.366314133444565,9.734069146803284,NDX_synth_L3.0_D0.0135,5.0
1997-09-05,23.478940316615255,9.870440278999915,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-09-08,23.619877808563913,10.043727448519492,NDX_synth_L3.0_D0.0135,5.0
1997-09-09,23.808149559567294,10.279376512363003,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-09-10,23.305670257653844,9.623905390493459,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-09-11,23.35025747371945,9.674837256469324,NDX_synth_L3.0_D0.0135,4.980000019073486
1997-09-12,23.371596710009552,9.6970198975845,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-09-15,22.8268593749593,9.014638515369933,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-09-16,23.59240995805584,9.917564646785774,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-09-17,23.425691532138895,9.702910008271594,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-09-18,23.439638256497727,9.715893130018504,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-09-19,23.638052141804586,9.958287485430334,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-09-22,23.743069144864574,10.08659087213704,NDX_synth_L3.0_D0.0135,4.889999866485596
1997-09-23,23.983743642691326,10.388867813605515,NDX_synth_L3.0_D0.0135,4.849999904632568
1997-09-24,23.578886252523503,9.85820478082753,NDX_synth_L3.0_D0.0135,4.800000190734863
1997-09-25,23.380260857803396,9.604788547063928,NDX_synth_L3.0_D0.0135,4.789999961853027
1997-09-26,23.387444439704513,9.60947587047295,NDX_synth_L3.0_D0.0135,4.849999904632568
1997-09-29,23.639953147140716,9.916515907812167,NDX_synth_L3.0_D0.0135,4.860000133514404
1997-09-30,23.18332753838926,9.337522149368658,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-10-01,23.28686655493961,9.458445662964253,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-10-02,23.514649296090678,9.731771743500087,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-10-03,23.75976033282943,10.031775302648738,NDX_synth_L3.0_D0.0135,4.889999866485596
1997-10-06,23.79124686218919,10.067227048179246,NDX_synth_L3.0_D0.0135,4.849999904632568
1997-10-07,24.10418535661978,10.460070879458202,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-10-08,24.201384249538915,10.581965210106109,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-10-09,24.262028125329635,10.65678164718082,NDX_synth_L3.0_D0.0135,4.980000019073486
1997-10-10,24.041428966079685,10.361312810615122,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-10-13,24.09869127064155,10.430690610960761,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-10-14,23.907463546618892,10.177692365045425,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-10-15,23.646290691388845,9.839595554459029,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-10-16,23.230236199234398,9.315845741486845,NDX_synth_L3.0_D0.0135,4.929999828338623
1997-10-17,22.71761476301747,8.694983588792686,NDX_synth_L3.0_D0.0135,4.889999866485596
1997-10-20,22.99505578738588,9.009708239065333,NDX_synth_L3.0_D0.0135,4.900000095367432
1997-10-21,23.466262648735903,9.559593430287116,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-10-22,23.216077965462322,9.24956042210011,NDX_synth_L3.0_D0.0135,5.0
1997-10-23,22.707684138127238,8.637744083463547,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-10-24,22.341917298663695,8.216473633775632,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-10-27,20.668186565215986,6.366170519174155,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-10-28,22.120683611174005,7.705513557941234,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-10-29,21.759144380592303,7.324172516236892,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-10-30,21.145097732265945,6.700776593526401,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-10-31,21.544882765590486,7.077817631363427,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-11-03,22.20203477439818,7.722249020403455,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-11-04,22.136531340868963,7.650359998666352,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-11-05,22.121741158240237,7.631519172952002,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-11-06,21.85232975342593,7.349186068827908,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-11-07,21.728715398298778,7.2210698040876276,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-11-10,21.374149529896492,6.8642345403012595,NDX_synth_L3.0_D0.0135,5.199999809265137
1997-11-11,21.361894880843636,6.849227339786766,NDX_synth_L3.0_D0.0135,5.199999809265137
1997-11-12,20.710235668322632,6.219212659396277,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-11-13,21.241240367810388,6.694714171372943,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-11-14,21.718784773408544,7.14316041571517,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-11-17,22.18048144931174,7.595421807109533,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-11-18,21.897548918348186,7.301244538388315,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-11-19,21.956923737659427,7.357260750401719,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-11-20,22.450738891779032,7.850269497899306,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-11-21,22.326069568968734,7.715874739096667,NDX_synth_L3.0_D0.0135,5.099999904632568
