start_date,full_date,age_td,age_bucket,horizon_y,Jump_CAGR,Jump_MDD,Jump_Final,Wait_CAGR,Wait_MDD,Wait_Final,CAGR_Diff,Jump_Outperformed
2009-06-01,2009-04-22,27,000_126,3,0.479649130937039,-0.4391139408805492,3.240434013657862,0.0008804573783074421,0.0,1.0026443567714451,0.47876867355873154,True
2009-06-01,2009-04-22,27,000_126,5,0.6029876336265461,-0.4391139408805492,10.553814849725285,0.0007512458196319294,0.0,1.0037573108871591,0.6022363878069141,True
2009-07-01,2009-04-22,49,000_126,3,0.6110949155371217,-0.4391139408805492,4.172379022899577,0.000855879493256051,0.0,1.0025657799542969,0.6102390360438656,True
2009-07-01,2009-04-22,49,000_126,5,0.6678376994882642,-0.4391139408805492,12.901484393588328,0.0007262751617342911,0.0,1.0036362304637445,0.6671114243265299,True
2009-08-03,2009-04-22,71,000_126,3,0.46482990072457864,-0.4391139408805491,3.144019852075052,0.0008316846391267507,0.0,1.002497751384802,0.4639982160854519,True
2009-08-03,2009-04-22,71,000_126,5,0.5542350834064329,-0.4391139408805491,9.045308937696593,0.0006999085434908903,0.0,1.0035001917267088,0.553535174862942,True
2009-09-01,2009-04-22,92,000_126,3,0.558137294759353,-0.4391139408805492,3.779492874251043,0.0008119776845019189,0.0,1.0024362909090587,0.5573253170748511,True
2009-09-01,2009-04-22,92,000_126,5,0.6263865319374979,-0.4391139408805492,11.330811694391723,0.0006767589431562193,0.0,1.00338240726073,0.6257097729943417,True
2009-10-01,2009-04-22,113,000_126,3,0.5068422021340326,-0.4391139408805491,3.422442636855973,0.0008056778858345215,0.0,1.002419583842561,0.5060365242481981,True
2009-10-01,2009-04-22,113,000_126,5,0.5634555321760895,-0.4391139408805491,9.339309065694236,0.0006591099769084341,0.0,1.0032995123961967,0.562796422199181,True
2009-11-02,2009-04-22,135,127_252,3,0.4193067350070523,-0.4391139408805492,2.8598433953575624,0.0008151408396332993,0.0,1.0024480258245556,0.418491594167419,True
2009-11-02,2009-04-22,135,127_252,5,0.5941225141971505,-0.4391139408805492,10.265537127661151,0.0006505775766363353,0.0,1.0032531706554204,0.5934719366205141,True
2009-12-01,2009-04-22,155,127_252,3,0.34487975664365056,-0.4391139408805491,2.4310509139877974,0.0008269999155012808,0.0,1.002481401451268,0.3440527567281493,True
2009-12-01,2009-04-22,155,127_252,5,0.5637818505000112,-0.4391139408805491,9.349058320122056,0.0006451866048930999,0.0,1.0032297219046378,0.5631366638951181,True
2010-01-04,2009-04-22,177,127_252,3,0.29618918211192335,-0.4391139408805492,2.1781572861330316,0.0008321479248281083,0.0,1.0024991439024447,0.29535703418709525,True
