strategy,long_ma,slope_lb,guard_dd,rec1_ma,rec1_days,rec2_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
C_L200_S60_DD20_R60x5_100,200,60,-0.2,60,5,100,0.1280499001442983,-0.8140086540408147,0.15730778721902608,26.622599713829718,5630,-0.7796424441303935,-0.8140086540408147,-0.14906891298989033,-0.2197517368918025,0.6410060624119933,-0.4922390437217594,-0.31230556861245284,-0.37190176099901273,33.94284369661392,-0.4922390437217594,0.5691768826619965,0.2341943970098938,107,0.243449558791615,-0.4922390437217594
C_L200_S60_DD20_R40x5_120,200,60,-0.2,40,5,120,0.12797971928653995,-0.8140086540408147,0.15722157086566182,26.577524179412027,5630,-0.7796424441303935,-0.8140086540408147,-0.15050965033004782,-0.21791695125316946,0.6410060624119931,-0.49223904372175953,-0.31230556861245096,-0.37190176099901207,33.94284369661417,-0.49223904372175953,0.5697606538237011,0.2341586464846137,106,0.24344955879161545,-0.49223904372175953
C_L200_S60_DD20_R40x5_100,200,60,-0.2,40,5,100,0.12796341479874784,-0.8140086540408147,0.1572015409953267,26.567062714287946,5630,-0.7796424441303935,-0.8140086540408147,-0.15084402736254543,-0.21975173689177663,0.641006062411992,-0.4922390437217594,-0.3123055686124522,-0.3719017609990122,33.94284369661407,-0.4922390437217594,0.5697606538237011,0.23434465800493912,107,0.24344955879161523,-0.4922390437217594
C_L200_S60_DD20_R40x10_120,200,60,-0.2,40,10,120,0.12781073142519972,-0.8140086540408147,0.15701397127749853,26.469288631670903,5630,-0.7796424441303935,-0.8140086540408147,-0.15396915440862913,-0.21791695125317467,0.6410060624119929,-0.49223904372175953,-0.3123055686124503,-0.3719017609990125,33.94284369661404,-0.49223904372175953,0.5693228254524226,0.23404742335001893,106,0.24344955879161523,-0.49223904372175953
C_L200_S60_DD20_R40x3_120,200,60,-0.2,40,3,120,0.1278104584650579,-0.8140086540408147,0.157013635949194,26.469114146560198,5630,-0.7796424441303935,-0.8140086540408147,-0.1539747314298976,-0.21791695125316957,0.641006062411994,-0.4922390437217594,-0.31230556861245196,-0.37190176099901273,33.942843696613934,-0.4922390437217594,0.5699065966141272,0.23419513674350262,108,0.243449558791615,-0.4922390437217594
C_L200_S60_DD20_R40x10_100,200,60,-0.2,40,10,100,0.1277944293800688,-0.8140086540408147,0.1569939444079438,26.45886977031139,5630,-0.7796424441303935,-0.8140086540408147,-0.15430216970830823,-0.21975173689177674,0.6410060624119922,-0.49223904372175953,-0.3123055686124525,-0.3719017609990125,33.94284369661387,-0.49223904372175953,0.5693228254524226,0.23423343487037399,107,0.24344955879161478,-0.49223904372175953
C_L200_S60_DD20_R40x3_100,200,60,-0.2,40,3,100,0.1277941564238625,-0.8140086540408147,0.156993609084474,26.45869535387525,5630,-0.7796424441303935,-0.8140086540408147,-0.1543077445345592,-0.21975173689177674,0.6410060624119931,-0.4922390437217594,-0.3123055686124513,-0.3719017609990124,33.94284369661413,-0.4922390437217594,0.5699065966141272,0.23438114826382803,109,0.24344955879161545,-0.4922390437217594
C_L200_S60_DD20_R60x3_120,200,60,-0.2,60,3,120,0.12775649934284816,-0.8140086540408147,0.15694734780601288,26.434643448334835,5649,-0.7796424441303935,-0.8140086540408147,-0.15507650920615623,-0.21791695115002863,0.641006062411992,-0.49223904372175953,-0.31230556861245284,-0.37190176099901295,33.942843696613984,-0.49223904372175953,0.5694687682428488,0.23408117213930518,107,0.243449558791615,-0.49223904372175953
C_L200_S60_DD20_R60x3_100,200,60,-0.2,60,3,100,0.12774019787301016,-0.8140086540408147,0.15692732164319867,26.424238090906453,5649,-0.7796424441303935,-0.8140086540408147,-0.15540909288327576,-0.21975173689180239,0.6410060624119935,-0.49223904372175953,-0.31230556861245273,-0.37190176099901295,33.942843696614034,-0.49223904372175953,0.5694687682428488,0.23426718306882396,108,0.24344955879161523,-0.49223904372175953
C_L200_S40_DD30_R60x5_100,200,40,-0.3,60,5,100,0.12772593847007174,-0.7340637763268506,0.17399842164831228,26.41513943609877,5225,-0.6946560833910651,-0.7340637763268506,-0.2988849933271487,-0.43521864971934654,0.6410060624119935,-0.4922390437217594,-0.4423237656780663,-0.5851555969851185,29.367182021332905,-0.5851555969851185,0.5950087565674256,0.2513036877606808,119,0.2327951164196469,-0.5851555969851185
C_L200_S40_DD30_R40x5_100,200,40,-0.3,40,5,100,0.1276851916844115,-0.7340637763268506,0.17394291313941387,26.389156314537594,5225,-0.6946560833910651,-0.7340637763268506,-0.2988849933271487,-0.43521864971934654,0.6410060624119935,-0.4922390437217594,-0.4428723211541108,-0.5855636566350999,29.337311492584064,-0.5855636566350999,0.5951546993578517,0.2513449608914884,118,0.2327207317205715,-0.5855636566350999
C_L200_S20_DD20_R80x3_120,200,20,-0.2,80,3,120,0.12765442200810018,-0.686181759944299,0.18603587192183973,26.369551642536557,3853,-0.5922186918772722,-0.686181759944299,-0.1808371469216027,-0.21792042837400716,0.6410060624119924,-0.4922390437217594,-0.24122265263095777,-0.3069789518075121,18.428322363203158,-0.525257233572862,0.5541447752481028,0.21760009334841826,103,0.1994938925674934,-0.525257233572862
C_L200_S60_DD20_R80x5_120,200,60,-0.2,80,5,120,0.12703318847438938,-0.8140086540408147,0.15605876896244875,25.97672526826929,5680,-0.7796424441303935,-0.8140086540408147,-0.16971282642961572,-0.21792042523214117,0.641006062411992,-0.49223904372175953,-0.31230556861245307,-0.37190176099901273,33.94284369661386,-0.49223904372175953,0.5675715119673088,0.23358150920654042,104,0.24344955879161478,-0.49223904372175953
C_L200_S60_DD20_R80x3_120,200,60,-0.2,80,3,120,0.12689289270745308,-0.8140086540408147,0.15588641727277094,25.88879514282953,5680,-0.7796424441303935,-0.8140086540408147,-0.172523313685773,-0.21792042837400738,0.6410060624119929,-0.49223904372175953,-0.3123055686124524,-0.37190176099901184,33.942843696613984,-0.49223904372175953,0.5678633975481612,0.23365323917662245,105,0.243449558791615,-0.49223904372175953
C_L200_S60_DD20_R80x3_100,200,60,-0.2,80,3,100,0.12688217227806287,-0.8140086540408147,0.155873247352111,25.88208793673253,5680,-0.7796424441303935,-0.8140086540408147,-0.17273769433365138,-0.21975172968362533,0.6410060624119926,-0.49223904372175953,-0.3123055686124522,-0.3719017609990126,33.94284369661393,-0.49223904372175953,0.5678633975481612,0.23385990547969868,104,0.243449558791615,-0.49223904372175953
C_L200_S60_DD20_R80x5_100,200,60,-0.2,80,5,100,0.12688217227806287,-0.8140086540408147,0.155873247352111,25.88208793673253,5680,-0.7796424441303935,-0.8140086540408147,-0.17273769433365138,-0.21975172968362533,0.6410060624119926,-0.49223904372175953,-0.3123055686124522,-0.3719017609990126,33.94284369661393,-0.49223904372175953,0.5678633975481612,0.23385990547969868,104,0.243449558791615,-0.49223904372175953
C_L200_S60_DD20_R80x10_100,200,60,-0.2,80,10,100,0.12688217227806287,-0.8140086540408147,0.155873247352111,25.88208793673253,5680,-0.7796424441303935,-0.8140086540408147,-0.17273769433365138,-0.21975172968362533,0.6410060624119926,-0.49223904372175953,-0.3123055686124522,-0.3719017609990126,33.94284369661393,-0.49223904372175953,0.5678633975481612,0.23385990547969868,104,0.243449558791615,-0.49223904372175953
C_L200_S40_DD30_R40x10_150,200,40,-0.3,40,10,150,0.12686542653112332,-0.726197981997958,0.17469812596020137,25.871614357220906,5175,-0.6851918781249114,-0.726197981997958,-0.29888499332714935,-0.4352186497193463,0.6410060624119924,-0.4922390437217594,-0.49586679773534503,-0.600780755153562,27.848182555832828,-0.600780755153562,0.5942790426152949,0.25068468665341304,113,0.22892245014343948,-0.600780755153562
