strategy,arm_dd,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
BH_A25_F60_M100_W100_X100S40D20,-0.25,60,100,1.0,100,40,-0.2,0.2447948832756035,-0.7663723065760829,0.31942031461088694,389.1795350893162,2534,-0.7225165038154144,-0.7663723065760829,-0.2175754416357082,-0.5643134086518345,0.9277666407707255,-0.14723087963306447,-0.4301750244596737,-0.6297457753548236,236.26140803908842,-0.6297457753548236,0.39840407799629185,-0.6297457753548236,0.7494162288382954,0.7494162288382954,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8854817705207862
BH_A20_F60_M150_W35_X200S40D20,-0.2,60,150,0.35,200,40,-0.2,0.241028172549272,-0.6569451507001798,0.366892384078612,358.34578927112494,1217,-0.5472287254596266,-0.6469852236349416,-0.5007095218097855,-0.6171712249800407,0.9032933212481504,-0.14723087963306436,-0.569053252500962,-0.6569451507001798,212.06571887717803,-0.6569451507001798,0.38921200603350425,-0.6569451507001798,0.7619673088149446,0.7421521956299332,107,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.9821302197179484,0.4863786375526658,2023-01-25,2023-02-07,1.0,1.0,3,0.885089507986785
BH_A25_F40_M150_W35_X150S40D15,-0.25,40,150,0.35,150,40,-0.15,0.22438909351243974,-0.5989471643647256,0.374639211708162,248.10507757159468,2064,-0.39776906514054844,-0.5625581873833869,0.10367822933532755,-0.15216773807744066,1.29781505970012,-0.14723087963306436,-0.3577081169106503,-0.5826590736153023,126.36945146482851,-0.5826590736153023,0.34607173913333833,-0.5826590736153023,0.5115294804436661,0.499385788054526,74,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942416,0.5850484205507686,2023-02-03,2023-02-07,1.0,1.0,0,0.883902028729763
BH_A20_F80_M100_W35_X120S40D20,-0.2,80,100,0.35,120,40,-0.2,0.23818757027585358,-0.8854235383478783,0.2690097563029445,336.66372783994694,2079,-0.4320875330230519,-0.5449351647919463,-0.8072228527366988,-0.8854235383478783,0.6475388370201061,-0.6992207245312605,-0.35024898915476244,-0.5778123686052827,406.0203429900373,-0.7266067402404336,0.4454524615123081,-0.7266067402404336,0.8019556333917105,0.7934000322027974,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968977,0.6184786476793966,2023-02-03,2023-02-16,1.0,1.0000000000000002,0,0.8832203953425828
BH_A30_F80_M150_W100_X100S40D20,-0.3,80,150,1.0,100,40,-0.2,0.24745612293539132,-0.6403817677005064,0.3864196880931837,412.48827866001426,1982,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,0.0018368852408512382,0.0,0.14018075690877696,-0.2093903751392946,126.10673441787596,-0.6403817677005064,0.34590134066768674,-0.6403817677005064,0.6771745475773496,0.6771745475773496,9,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,0.8831557172877941
BH_A30_F80_M100_W100_X100S40D20,-0.3,80,100,1.0,100,40,-0.2,0.24745612293539132,-0.6403817677005064,0.3864196880931837,412.48827866001426,1982,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,0.0018368852408512382,0.0,0.14018075690877696,-0.2093903751392946,126.10673441787596,-0.6403817677005064,0.34590134066768674,-0.6403817677005064,0.6771745475773496,0.6771745475773496,9,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,0.8831557172877941
BH_A30_F80_M120_W100_X100S40D20,-0.3,80,120,1.0,100,40,-0.2,0.24745612293539132,-0.6403817677005064,0.3864196880931837,412.48827866001426,1982,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,0.0018368852408512382,0.0,0.14018075690877696,-0.2093903751392946,126.10673441787596,-0.6403817677005064,0.34590134066768674,-0.6403817677005064,0.6771745475773496,0.6771745475773496,9,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,0.8831557172877941
BH_A30_F60_M150_W35_X150S20D20,-0.3,60,150,0.35,150,20,-0.2,0.23649942952081138,-0.6456035706808683,0.366322988690093,324.38297230673925,1987,-0.39263039820076473,-0.4926265096839506,-0.4268976045621762,-0.5645312519475085,0.0018368852408516823,0.0,0.12362486863662836,-0.21529355408890816,124.2610929431284,-0.6456035706808683,0.3446948518645945,-0.6456035706808683,0.6768826619964974,0.6640326580454088,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716077,0.6311815461451564,2023-01-25,2023-02-07,1.0,1.0000000000000002,0,0.8826455161662279
BH_A25_F80_M150_W35_X150S40D15,-0.25,80,150,0.35,150,40,-0.15,0.2166807866509699,-0.5804007047324977,0.37332964085706344,208.89630927296653,2060,-0.4299927502165267,-0.5032083001753734,0.1446277648137675,-0.15216773807744055,1.1938242172670073,-0.14723087963306436,-0.3365932942361698,-0.5689393304776009,124.60283923947604,-0.5804007047324977,0.34491950349749523,-0.5804007047324977,0.5021891418563923,0.4913589071984082,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942417,0.5850484205507687,2023-02-03,2023-02-07,1.0,1.0000000000000002,0,0.8822321333280949
BH_A30_F60_M100_W35_X100S40D20,-0.3,60,100,0.35,100,40,-0.2,0.23998656164211019,-0.640589585124481,0.3746338798116354,350.24352616443093,1982,-0.5066616322058518,-0.5846586310105666,-0.2602849637746034,-0.5643134086518344,0.0018368852408514602,0.0,0.1395218653218535,-0.1792991903705956,126.0332815399513,-0.640589585124481,0.3458536399396528,-0.640589585124481,0.6809690601284296,0.6723179980257759,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0,0,0.8808011875667251
BH_A25_F60_M120_W100_X150S20D20,-0.25,60,120,1.0,150,20,-0.2,0.24144709944019094,-0.7821741282585776,0.30868714614448534,361.655101597301,2586,-0.7401256163092782,-0.7821741282585776,-0.2992870654300972,-0.5695238897076255,0.9277666407707275,-0.14723087963306436,-0.36866174447644795,-0.5897763939426199,261.87405762167936,-0.5897763939426199,0.4072212415818153,-0.5897763939426199,0.7427028604786924,0.7427028604786924,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962008,0.731914795839897,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8770818411095082
BH_A25_F60_M150_W100_X150S20D20,-0.25,60,150,1.0,150,20,-0.2,0.24144709944019094,-0.7821741282585776,0.30868714614448534,361.655101597301,2586,-0.7401256163092782,-0.7821741282585776,-0.2992870654300972,-0.5695238897076255,0.9277666407707275,-0.14723087963306436,-0.36866174447644795,-0.5897763939426199,261.87405762167936,-0.5897763939426199,0.4072212415818153,-0.5897763939426199,0.7427028604786924,0.7427028604786924,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962008,0.731914795839897,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8770818411095082
BH_A25_F60_M100_W100_X150S20D20,-0.25,60,100,1.0,150,20,-0.2,0.24144709944019094,-0.7821741282585776,0.30868714614448534,361.655101597301,2586,-0.7401256163092782,-0.7821741282585776,-0.2992870654300972,-0.5695238897076255,0.9277666407707275,-0.14723087963306436,-0.36866174447644795,-0.5897763939426199,261.87405762167936,-0.5897763939426199,0.4072212415818153,-0.5897763939426199,0.7427028604786924,0.7427028604786924,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962008,0.731914795839897,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8770818411095082
BH_A20_F60_M150_W100_X200S20D20,-0.2,60,150,1.0,200,20,-0.2,0.24150245374410684,-0.7778734830822059,0.31046495220172554,362.0945686218238,2586,-0.7348621904763444,-0.7778734830822059,-0.4401874852375094,-0.6401678998031847,0.6475388370201063,-0.6992207245312605,-0.5308522638990127,-0.6741744354474246,321.8973518018796,-0.69961827330707,0.4250781279223643,-0.69961827330707,0.8045826036193812,0.8045826036193812,101,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.2475424179566845,0.6099140398362143,2023-01-25,2023-01-25,1.0,1.0,3,0.8755791329452471
BH_A20_F60_M120_W100_X200S20D20,-0.2,60,120,1.0,200,20,-0.2,0.24150245374410684,-0.7778734830822059,0.31046495220172554,362.0945686218238,2586,-0.7348621904763444,-0.7778734830822059,-0.4401874852375094,-0.6401678998031847,0.6475388370201063,-0.6992207245312605,-0.5308522638990127,-0.6741744354474246,321.8973518018796,-0.69961827330707,0.4250781279223643,-0.69961827330707,0.8045826036193812,0.8045826036193812,101,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.2475424179566845,0.6099140398362143,2023-01-25,2023-01-25,1.0,1.0,3,0.8755791329452471
BH_A20_F60_M100_W100_X200S20D20,-0.2,60,100,1.0,200,20,-0.2,0.24150245374410684,-0.7778734830822059,0.31046495220172554,362.0945686218238,2586,-0.7348621904763444,-0.7778734830822059,-0.4401874852375094,-0.6401678998031847,0.6475388370201063,-0.6992207245312605,-0.5308522638990127,-0.6741744354474246,321.8973518018796,-0.69961827330707,0.4250781279223643,-0.69961827330707,0.8045826036193812,0.8045826036193812,101,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.2475424179566845,0.6099140398362143,2023-01-25,2023-01-25,1.0,1.0,3,0.8755791329452471
BH_A30_F60_M150_W100_X120S40D20,-0.3,60,150,1.0,120,40,-0.2,0.23711540329540193,-0.6414053536754106,0.3696810479311909,328.81315428473886,1987,-0.5520468229411096,-0.6228450738253394,-0.23344619930285226,-0.5645312519475085,0.0018368852408512382,0.0,0.1369354458349601,-0.22408021225115837,125.74494889372691,-0.6414053536754106,0.3456661444079241,-0.6414053536754106,0.6805312317571512,0.6805312317571512,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962004,0.7319147958398967,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8754315828610509
BH_A30_F60_M120_W100_X120S40D20,-0.3,60,120,1.0,120,40,-0.2,0.23711540329540193,-0.6414053536754106,0.3696810479311909,328.81315428473886,1987,-0.5520468229411096,-0.6228450738253394,-0.23344619930285226,-0.5645312519475085,0.0018368852408512382,0.0,0.1369354458349601,-0.22408021225115837,125.74494889372691,-0.6414053536754106,0.3456661444079241,-0.6414053536754106,0.6805312317571512,0.6805312317571512,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962004,0.7319147958398967,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8754315828610509
BH_A30_F60_M100_W100_X120S40D20,-0.3,60,100,1.0,120,40,-0.2,0.23711540329540193,-0.6414053536754106,0.3696810479311909,328.81315428473886,1987,-0.5520468229411096,-0.6228450738253394,-0.23344619930285226,-0.5645312519475085,0.0018368852408512382,0.0,0.1369354458349601,-0.22408021225115837,125.74494889372691,-0.6414053536754106,0.3456661444079241,-0.6414053536754106,0.6805312317571512,0.6805312317571512,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962004,0.7319147958398967,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8754315828610509
BH_A20_F80_M150_W35_X150S40D15,-0.2,80,150,0.35,150,40,-0.15,0.22255557816025684,-0.6992207245312605,0.31829087776174303,238.1819775173766,2066,-0.4299927502165267,-0.5032083001753734,0.05388092173940939,-0.15216773807744066,0.6475388370201061,-0.6992207245312605,-0.336593294236171,-0.5689393304776018,154.5429458825054,-0.6992207245312605,0.36266553434935833,-0.6992207245312605,0.5497664915353182,0.5338331493367794,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942412,0.5850484205507682,2023-02-03,2023-02-07,1.0,1.0,0,0.873006545224307
BH_A20_F40_M100_W35_X150S40D15,-0.2,40,100,0.35,150,40,-0.15,0.2289255432408337,-0.6992207245312605,0.3274009696927955,274.398052954065,3292,-0.5999618314726627,-0.6498244686533226,0.3909594521723556,-0.16819527136318269,0.6475388370201061,-0.6992207245312605,-0.35293996968710617,-0.5795608825408003,167.2675174107629,-0.6992207245312605,0.3692511487914889,-0.6992207245312605,0.5583771161704612,0.5423578010990866,86,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0,0.8704241121068974
BH_A25_F60_M150_W35_X150S40D15,-0.25,60,150,0.35,150,40,-0.15,0.21862699168837496,-0.5804007047324975,0.376682850151153,218.19105343666442,2060,-0.45918865630776884,-0.5482267498426107,0.14317472572120682,-0.15216773807744066,0.9032933212481502,-0.14723087963306425,-0.3310162046674038,-0.5653155142836861,108.8851726909043,-0.5804007047324975,0.33394040434114247,-0.5804007047324975,0.5089025102159953,0.4960580387771574,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716079,0.6311815461451565,2023-01-25,2023-02-07,1.0,1.0,0,0.8695741124078492
BH_A20_F60_M100_W35_X200S40D20,-0.2,60,100,0.35,200,40,-0.2,0.23235947780427724,-0.7238354072476845,0.32101148338101076,296.0652949124331,1218,-0.5755130360395386,-0.6097885385600301,-0.5951557881877969,-0.7238354072476845,0.9032933212481493,-0.14723087963306447,-0.48698956901296897,-0.6404177515921848,248.1659447979301,-0.6404177515921848,0.40260795107673,-0.6404177515921848,0.7619673088149446,0.7473894198797963,112,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.995696613961172,0.5853276854820265,2023-01-25,2023-02-16,1.0,1.0,3,0.867499288498098
BH_A20_F40_M100_W35_X200S40D20,-0.2,40,100,0.35,200,40,-0.2,0.23386880706954072,-0.7293824250881378,0.32063948763404915,306.10178903199113,1277,-0.582106148716818,-0.6343773420725431,-0.6032874535948123,-0.7293824250881378,1.2978150597001208,-0.14723087963306425,-0.5361579278313293,-0.6503954118992812,270.9831343985363,-0.6503954118992812,0.410163482434003,-0.6503954118992812,0.7666374781085814,0.7499522365078515,129,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.323649687891535,0.5197193505213011,2023-02-03,2023-02-16,1.0,1.0000000000000002,1,0.8610408456472753
BH_A30_F80_M150_W35_X150S20D20,-0.3,80,150,0.35,150,20,-0.2,0.2281514622498031,-0.6481757611800951,0.3519901173632616,269.7291814207519,1988,-0.3598413192296356,-0.4420675889680231,-0.42616915932465016,-0.5645312519475085,0.0018368852408516823,0.0,0.11546965889776217,-0.2093903751392946,123.35195457000738,-0.6481757611800951,0.34409440429634364,-0.6481757611800951,0.6679801517805021,0.6572447709957344,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942411,0.5850484205507682,2023-02-03,2023-02-07,1.0,1.0,0,0.8589565623362789
BH_A30_F80_M120_W100_X120S40D20,-0.3,80,120,1.0,120,40,-0.2,0.24226243546290527,-0.6483142106250466,0.3736805880428527,368.1804507411954,1982,-0.5271985049336342,-0.6483142106250466,-0.18909484275451804,-0.5645312519475086,0.0018368852408510161,0.0,0.14018075690877652,-0.2093903751392946,126.10673441787587,-0.6403817677005065,0.34590134066768674,-0.6403817677005065,0.6762988908347928,0.6762988908347928,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.8554005921778798
BH_A30_F80_M150_W100_X120S40D20,-0.3,80,150,1.0,120,40,-0.2,0.24226243546290527,-0.6483142106250466,0.3736805880428527,368.1804507411954,1982,-0.5271985049336342,-0.6483142106250466,-0.18909484275451804,-0.5645312519475086,0.0018368852408510161,0.0,0.14018075690877652,-0.2093903751392946,126.10673441787587,-0.6403817677005065,0.34590134066768674,-0.6403817677005065,0.6762988908347928,0.6762988908347928,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.8554005921778798
BH_A30_F80_M100_W100_X120S40D20,-0.3,80,100,1.0,120,40,-0.2,0.24226243546290527,-0.6483142106250466,0.3736805880428527,368.1804507411954,1982,-0.5271985049336342,-0.6483142106250466,-0.18909484275451804,-0.5645312519475086,0.0018368852408510161,0.0,0.14018075690877652,-0.2093903751392946,126.10673441787587,-0.6403817677005065,0.34590134066768674,-0.6403817677005065,0.6762988908347928,0.6762988908347928,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.8554005921778798
