fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,DotCom_MDD,ActualEra_CAGR,Cycle22_Capture,TradeCount
60,100,0.5,110,50,-0.2,0.2718342100528037,-0.6361042709430471,-0.6361042709430471,0.40480604231969086,0.6801551905193648,22.0
60,100,0.5,110,50,-0.18,0.2738876785340323,-0.6361042709430471,-0.6361042709430471,0.40859584734517207,0.6801551905193647,22.0
60,100,0.5,120,30,-0.22,0.28020326396687856,-0.6464915102980133,-0.531338758808961,0.4079254713513778,0.6801551905193647,21.0
60,100,0.5,120,30,-0.2,0.27967787802617106,-0.5810372490267552,-0.531338758808961,0.4087296040237751,0.6801551905193648,21.0
60,100,0.5,120,30,-0.18,0.23524179511185217,-0.5804007047324975,-0.531338758808961,0.3184496431090751,0.11045295858983899,22.0
60,100,0.5,120,40,-0.22,0.281890874775119,-0.6464915102980137,-0.5530445151596118,0.407925471351378,0.6801551905193645,21.0
60,100,0.5,120,40,-0.2,0.2824680747653565,-0.5810372490267552,-0.5026956654804213,0.4087296040237751,0.6801551905193646,21.0
60,100,0.5,120,40,-0.18,0.22526715970552647,-0.5921459256400505,-0.5026956654804213,0.30537694634086243,0.11045295858983913,22.0
60,100,0.5,120,50,-0.22,0.2806838421606166,-0.6464915102980133,-0.5530445151596118,0.407925471351378,0.6801551905193645,21.0
60,100,0.5,120,50,-0.2,0.2829670171426306,-0.5810372490267554,-0.5663636867781354,0.4087296040237751,0.6801551905193647,21.0
60,100,0.5,120,50,-0.18,0.28912020922326165,-0.5921459256400516,-0.5012496844001,0.4125299938085867,0.6801551905193645,21.0
60,100,0.65,100,30,-0.22,0.20224603685498654,-0.7360717807678658,-0.7360717807678658,0.3120650733850716,0.15050346765572917,23.0
60,100,0.65,100,30,-0.2,0.18694228253875278,-0.7487769968093048,-0.7487769968093048,0.2898032988102588,0.09698981396775269,23.0
60,100,0.65,100,30,-0.18,0.20693048771443845,-0.7350782289028508,-0.7350782289028508,0.30623443654901394,0.09698981396775284,23.0
60,100,0.65,100,40,-0.22,0.2640897980961938,-0.6658944542212958,-0.6658944542212958,0.40623071441724146,0.6956986077649452,22.0
60,100,0.65,100,40,-0.2,0.26012728282284603,-0.6819779300698101,-0.6819779300698101,0.4031150403243553,0.6956986077649452,22.0
60,100,0.65,100,40,-0.18,0.21947918685748236,-0.6646367213836095,-0.6646367213836095,0.31319489479927265,0.11461125215218697,23.0
60,100,0.65,100,50,-0.22,0.26289952703335495,-0.6658944542212958,-0.6658944542212958,0.40623071441724146,0.695698607764945,22.0
60,100,0.65,100,50,-0.2,0.26525238053071654,-0.6819779300698101,-0.6819779300698101,0.4031150403243555,0.6956986077649454,22.0
60,100,0.65,100,50,-0.18,0.21432747947304054,-0.6646367213836095,-0.6646367213836095,0.3001742999308985,0.1146112521521874,23.0
60,100,0.65,110,30,-0.22,0.2125471901538578,-0.6670294343450794,-0.6670294343450794,0.31206507338507183,0.1505034676557289,23.0
