strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A25_F60_M100_W50_X110S40D18,60,100,0.5,110,40,-0.18,0.2221150705580779,-0.5959581227279858,0.3727024804047486,235.85551143111027,1134,-0.5201127440530375,-0.5959581227279858,-0.25042133659036814,-0.5643134086518344,0.9089453559149454,-0.14723087963306447,-0.29437693436019885,-0.5415084766818408,85.78533338849034,-0.5804007047324975,0.31477752710207807,-0.5804007047324975,0.7040280210157618,0.6968837757819474,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.131404589676508,0.11045295858983917,2023-01-25,2023-02-16,0.0,1.0000000000000002,1
BH_A25_F60_M100_W50_X110S40D20,60,100,0.5,110,40,-0.2,0.27155876879927554,-0.5971769495549546,0.4547375262920888,694.6725273039509,1134,-0.5201127440530375,-0.5959581227279858,-0.25042133659036814,-0.5643134086518344,0.9089453559149461,-0.14723087963306436,-0.3800512739945099,-0.5971769495549546,254.6115246664802,-0.5971769495549546,0.40480604231969086,-0.5971769495549546,0.7472270869819031,0.7400828417480887,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770751,0.6801551905193643,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X110S40D22,60,100,0.5,110,40,-0.22,0.2732487960814567,-0.6464915102980134,0.4226641676322974,720.2632571310388,1134,-0.5201127440530375,-0.5959581227279858,-0.25042133659036814,-0.5643134086518344,0.9089453559149456,-0.14723087963306458,-0.4559468789565466,-0.6464915102980134,264.02788303870034,-0.6464915102980134,0.40792547135137824,-0.6464915102980134,0.7521891418563923,0.7450448966225779,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.9670447407707545,0.6801551905193647,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W50_X110S50D18,60,100,0.5,110,50,-0.18,0.2738876785340323,-0.6361042709430471,0.43057041281610026,730.1719140185054,1150,-0.5677949918285463,-0.6361042709430471,-0.1628010628508002,-0.5643134086518344,0.908945355914945,-0.14723087963306447,-0.4002217382514518,-0.610283078497628,266.0935499024425,-0.610283078497628,0.40859584734517207,-0.610283078497628,0.7494162288382954,0.7410637067345469,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.9670447407707545,0.6801551905193647,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W50_X110S50D20,60,100,0.5,110,50,-0.2,0.2718342100528037,-0.6361042709430471,0.42734221804516404,698.7827159401043,1150,-0.5677949918285463,-0.6361042709430471,-0.1628010628508002,-0.5643134086518344,0.9089453559149452,-0.14723087963306447,-0.3800512739945091,-0.5971769495549539,254.61152466648053,-0.5971769495549539,0.40480604231969086,-0.5971769495549539,0.7502918855808524,0.7419393634771039,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770755,0.6801551905193648,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X110S50D22,60,100,0.5,110,50,-0.22,0.26717170026909653,-0.6464915102980133,0.41326405066934035,632.2642177138009,1150,-0.5677949918285463,-0.6361042709430471,-0.2694095663213729,-0.5730360211176697,0.9089453559149454,-0.14723087963306447,-0.4559468789565464,-0.6464915102980133,264.0278830387001,-0.6464915102980133,0.407925471351378,-0.6464915102980133,0.7571511967308815,0.748798674627133,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770756,0.6801551905193649,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X120S30D18,60,100,0.5,120,30,-0.18,0.23524179511185217,-0.5804007047324975,0.4053092857981167,315.51571449125953,1077,-0.4433632510511971,-0.531338758808961,-0.1739544780083676,-0.5236193833854152,0.9089453559149465,-0.14723087963306436,-0.2615377305811988,-0.5201706019745604,89.82426208420833,-0.5804007047324975,0.3184496431090751,-0.5804007047324975,0.7016929363689434,0.695030690791668,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.131404589676506,0.11045295858983899,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W50_X120S30D20,60,100,0.5,120,30,-0.2,0.27967787802617106,-0.5810372490267552,0.4813424242501407,826.1682326633312,1077,-0.4433632510511971,-0.531338758808961,-0.2656258456925714,-0.5645312519475085,0.908945355914945,-0.14723087963306436,-0.35119929403922456,-0.5784298466262127,266.5075061834284,-0.5810372490267552,0.4087296040237751,-0.5810372490267552,0.7457676590776415,0.7391054135003662,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770755,0.6801551905193648,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X120S30D22,60,100,0.5,120,30,-0.22,0.28020326396687856,-0.6464915102980133,0.43342141312530647,835.4566470942201,1077,-0.4433632510511971,-0.531338758808961,-0.25042133659036847,-0.5643134086518344,0.9089453559149432,-0.14723087963306436,-0.4559468789565464,-0.6464915102980133,264.0278830386992,-0.6464915102980133,0.4079254713513778,-0.6464915102980133,0.7514594279042616,0.7444797606854819,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.9670447407707545,0.6801551905193647,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W50_X120S40D18,60,100,0.5,120,40,-0.18,0.22526715970552647,-0.5921459256400505,0.38042507758883115,252.99710740810747,1056,-0.40934337283443556,-0.5026956654804213,-0.2656258456925694,-0.5645312519475085,0.9089453559149452,-0.14723087963306436,-0.37230847759022767,-0.5921459256400505,76.20044977280934,-0.5921459256400505,0.30537694634086243,-0.5921459256400505,0.7043199065966141,0.6973408197901103,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1314045896765075,0.11045295858983913,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W50_X120S40D20,60,100,0.5,120,40,-0.2,0.2824680747653565,-0.5810372490267552,0.4861445204046627,876.6610230061232,1056,-0.40934337283443556,-0.5026956654804213,-0.2656258456925694,-0.5645312519475085,0.9089453559149454,-0.14723087963306458,-0.3511992940392249,-0.5784298466262128,266.5075061834286,-0.5810372490267552,0.4087296040237751,-0.5810372490267552,0.7463514302393461,0.7393723434328423,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770754,0.6801551905193646,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W50_X120S40D22,60,100,0.5,120,40,-0.22,0.281890874775119,-0.6464915102980137,0.43603182761854914,865.9777602358654,1036,-0.4230280568163407,-0.5530445151596118,-0.2504213365903689,-0.5643134086518344,0.9089453559149443,-0.14723087963306436,-0.45594687895654684,-0.6464915102980137,264.02788303869994,-0.6464915102980137,0.407925471351378,-0.6464915102980137,0.7548161120840631,0.746118878756483,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770753,0.6801551905193645,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X120S50D18,60,100,0.5,120,50,-0.18,0.28912020922326165,-0.5921459256400516,0.48825837805225303,1009.3193149388957,861,-0.3961644145453317,-0.5012496844001,-0.20850590641787448,-0.5643134086518344,0.9089453559149452,-0.14723087963306447,-0.37230847759022934,-0.5921459256400516,278.52389684036433,-0.5921459256400516,0.4125299938085867,-0.5921459256400516,0.7467892586106246,0.7395834897734328,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770753,0.6801551905193645,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W50_X120S50D20,60,100,0.5,120,50,-0.2,0.2829670171426306,-0.5810372490267554,0.48700323020013586,885.9980387730882,1080,-0.4402216892718873,-0.5663636867781354,-0.2168635098393461,-0.5643134086518344,0.9089453559149452,-0.14723087963306447,-0.35119929403922445,-0.5784298466262126,266.50750618342846,-0.5810372490267554,0.4087296040237751,-0.5810372490267554,0.75,0.7417011280252142,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.9670447407707545,0.6801551905193647,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W50_X120S50D22,60,100,0.5,120,50,-0.22,0.2806838421606166,-0.6464915102980133,0.4341647766282804,844.0409236422208,1036,-0.4230280568163407,-0.5530445151596118,-0.26940956632137414,-0.5730360211176697,0.9089453559149439,-0.14723087963306447,-0.4559468789565464,-0.6464915102980133,264.0278830387001,-0.6464915102980133,0.407925471351378,-0.6464915102980133,0.7572971395213076,0.7485999061937275,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.967044740770753,0.6801551905193645,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X100S30D18,60,100,0.65,100,30,-0.18,0.20693048771443845,-0.7350782289028508,0.28150811652155017,167.78574689015898,1949,-0.6402049845501381,-0.7350782289028508,-0.20898365316297718,-0.5370751009365846,0.9145973905817408,-0.14723087963306436,-0.3101456435014821,-0.5517544845392974,77.03172437990467,-0.5567780366106212,0.30623443654901394,-0.5567780366106212,0.7113251605370695,0.7056968213300745,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.993497341094139,0.09698981396775284,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X100S30D20,60,100,0.65,100,30,-0.2,0.18694228253875278,-0.7487769968093048,0.24966349572082597,106.46739614512836,1996,-0.7016182618348403,-0.7487769968093048,-0.2559622930523774,-0.5645312519475085,0.9145973905817408,-0.14723087963306436,-0.3939054003955864,-0.6061789221762894,62.47550829690859,-0.6061789221762894,0.2898032988102588,-0.6061789221762894,0.713806187974314,0.7080711743130419,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9934973410941375,0.09698981396775269,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X100S30D22,60,100,0.65,100,30,-0.22,0.20224603685498654,-0.7360717807678658,0.27476401369986586,150.9228162228797,1991,-0.686528065483152,-0.7360717807678658,-0.24055770940613486,-0.5643134086518344,0.9145973905817413,-0.14723087963306447,-0.46810495008672226,-0.654391439912744,82.91086507323396,-0.654391439912744,0.3120650733850716,-0.654391439912744,0.7193520140105079,0.7135552533619612,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5416546214959093,0.15050346765572917,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X100S40D18,60,100,0.65,100,40,-0.18,0.21947918685748236,-0.6646367213836095,0.3302242861342071,222.38525170698574,1210,-0.544537108024796,-0.6646367213836095,-0.24055770940613508,-0.5643134086518344,0.9145973905817415,-0.14723087963306436,-0.31014564350148155,-0.5517544845392969,84.0971361432002,-0.5804007047324976,0.31319489479927265,-0.5804007047324976,0.7059252772913018,0.7002969380843068,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1739993058500535,0.11461125215218697,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X100S40D20,60,100,0.65,100,40,-0.2,0.26012728282284603,-0.6819779300698101,0.38143064658444054,543.1967637048792,1259,-0.6222798995495545,-0.6819779300698101,-0.24055770940613486,-0.5643134086518344,0.9145973905817391,-0.14723087963306436,-0.3939054003955871,-0.6061789221762899,249.6392251435326,-0.6061789221762899,0.4031150403243553,-0.6061789221762899,0.7494162288382954,0.7436812151770232,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X100S40D22,60,100,0.65,100,40,-0.22,0.2640897980961938,-0.6658944542212958,0.39659407947018166,591.6906889188409,1252,-0.6031772878521126,-0.6658944542212958,-0.24055770940613508,-0.5643134086518344,0.9145973905817408,-0.14723087963306447,-0.4681049500867215,-0.6543914399127435,258.87241120259927,-0.6543914399127435,0.40623071441724146,-0.6543914399127435,0.7545242265032107,0.7487274658546641,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X100S50D18,60,100,0.65,100,50,-0.18,0.21432747947304054,-0.6646367213836095,0.3224731234032084,198.16612466202702,1210,-0.544537108024796,-0.6646367213836095,-0.203840173632441,-0.5643134086518344,0.9145973905817415,-0.14723087963306436,-0.4136251109858753,-0.6189921656602405,71.33240363177465,-0.6189921656602405,0.3001742999308985,-0.6189921656602405,0.7075306479859895,0.7019023087789945,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.173999305850058,0.1146112521521874,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X100S50D20,60,100,0.65,100,50,-0.2,0.26525238053071654,-0.6819779300698101,0.38894569579922356,606.6924999812734,1259,-0.6222798995495545,-0.6819779300698101,-0.1517844496543772,-0.5643134086518344,0.9145973905817415,-0.14723087963306447,-0.3939054003955864,-0.6061789221762894,249.6392251435334,-0.6061789221762894,0.4031150403243555,-0.6061789221762894,0.75,0.7442649863387278,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798874,0.6956986077649454,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X100S50D22,60,100,0.65,100,50,-0.22,0.26289952703335495,-0.6658944542212958,0.39480660240787335,576.7020569321961,1252,-0.6031772878521126,-0.6658944542212958,-0.2597958032649468,-0.5730360211176696,0.914597390581741,-0.14723087963306436,-0.46810495008672215,-0.6543914399127438,258.87241120259904,-0.6543914399127438,0.40623071441724146,-0.6543914399127438,0.7570052539404554,0.7512084932919086,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.12626087979887,0.695698607764945,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X110S30D18,60,100,0.65,110,30,-0.18,0.21350316355936583,-0.6670294343450794,0.3200805730094852,194.53468196468802,1252,-0.6045253226173065,-0.6670294343450794,-0.16561998315205706,-0.5236193833854152,0.9145973905817413,-0.14723087963306436,-0.31014564350148166,-0.551754484539297,77.03172437990467,-0.5567780366106212,0.30623443654901394,-0.5567780366106212,0.7040280210157618,0.6981724864112555,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9934973410941368,0.09698981396775264,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X110S30D20,60,100,0.65,110,30,-0.2,0.1992827065195364,-0.6670294343450794,0.2987614882620606,141.11171615658392,1252,-0.6045253226173065,-0.6670294343450794,-0.2559622930523766,-0.5645312519475085,0.9145973905817406,-0.14723087963306436,-0.3939054003955862,-0.6061789221762893,62.47550829690866,-0.6061789221762893,0.289803298810259,-0.6061789221762893,0.7068009340338587,0.7009453994293524,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9934973410941363,0.0969898139677526,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X110S30D22,60,100,0.65,110,30,-0.22,0.2125471901538578,-0.6670294343450794,0.3186473927684264,190.4034954434589,1252,-0.6045253226173065,-0.6670294343450794,-0.2405577094061354,-0.5643134086518344,0.9145973905817419,-0.14723087963306436,-0.4681049500867216,-0.6543914399127435,82.91086507323405,-0.6543914399127435,0.31206507338507183,-0.6543914399127435,0.7122008172796264,0.7063452826751201,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5416546214959066,0.1505034676557289,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X110S40D18,60,100,0.65,110,40,-0.18,0.2179578511322704,-0.6293412613235561,0.3463269684143818,214.95129341776797,1140,-0.5597624528497822,-0.6293412613235561,-0.2405577094061352,-0.5643134086518344,0.9145973905817406,-0.14723087963306436,-0.310145643501482,-0.5517544845392972,84.09713614320025,-0.5804007047324975,0.31319489479927265,-0.5804007047324975,0.7040280210157618,0.6989512953108309,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.173999305850058,0.1146112521521874,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X110S40D20,60,100,0.65,110,40,-0.2,0.26723335874415355,-0.6293412613235561,0.4246239284901485,633.1026879114859,1140,-0.5597624528497822,-0.6293412613235561,-0.2405577094061352,-0.5643134086518344,0.914597390581741,-0.14723087963306447,-0.3939054003955861,-0.6061789221762892,249.63922514353374,-0.6061789221762892,0.40311504032435574,-0.6061789221762892,0.7472270869819031,0.7421503612769722,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X110S40D22,60,100,0.65,110,40,-0.22,0.2689176371288562,-0.6543914399127433,0.41094308502066246,656.4252740255861,1140,-0.5597624528497822,-0.6293412613235561,-0.2405577094061352,-0.5643134086518344,0.9145973905817413,-0.14723087963306436,-0.46810495008672137,-0.6543914399127433,258.87241120259955,-0.6543914399127433,0.4062307144172417,-0.6543914399127433,0.7521891418563923,0.7471124161514614,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798874,0.6956986077649454,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X110S50D18,60,100,0.65,110,50,-0.18,0.26793651263179274,-0.6775655350453056,0.39543999624165815,642.7406874204928,1259,-0.617039224610709,-0.6775655350453056,-0.15178444965437687,-0.5643134086518344,0.9145973905817413,-0.14723087963306436,-0.41362511098587473,-0.6189921656602402,260.8978955496317,-0.6189921656602402,0.4069002834618134,-0.6189921656602402,0.7494162288382954,0.7435004591807474,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X110S50D20,60,100,0.65,110,50,-0.2,0.2658926372503425,-0.6775655350453056,0.3924234977987237,615.1100509044221,1259,-0.617039224610709,-0.6775655350453056,-0.15178444965437687,-0.5643134086518344,0.9145973905817422,-0.14723087963306436,-0.3939054003955853,-0.6061789221762888,249.63922514353445,-0.6061789221762888,0.40311504032435597,-0.6061789221762888,0.7502918855808524,0.7443761159233043,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.12626087979887,0.695698607764945,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X110S50D22,60,100,0.65,110,50,-0.22,0.2612519091116825,-0.6775655350453056,0.38557437708843,556.556517886621,1259,-0.617039224610709,-0.6775655350453056,-0.2597958032649462,-0.5730360211176695,0.9145973905817406,-0.14723087963306447,-0.4681049500867215,-0.6543914399127435,258.87241120259927,-0.6543914399127435,0.40623071441724146,-0.6543914399127435,0.7571511967308815,0.7512354270733335,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798874,0.6956986077649454,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X120S30D18,60,100,0.65,120,30,-0.18,0.23135499975085794,-0.5804007047324975,0.39861254106761945,289.5623764419641,1128,-0.49380273462174307,-0.5738063663103501,-0.16308463143473495,-0.5236193833854152,0.9145973905817415,-0.14723087963306447,-0.2666015277874555,-0.5234608970455779,89.4685301312873,-0.5804007047324975,0.3181324396627998,-0.5804007047324975,0.7016929363689434,0.6969801662310711,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1739993058500584,0.11461125215218744,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X120S30D20,60,100,0.65,120,30,-0.2,0.27565126067921786,-0.5813206453214195,0.4741810959196311,758.2102120542075,1128,-0.49380273462174307,-0.5738063663103501,-0.25596229305237383,-0.5645312519475085,0.9145973905817413,-0.14723087963306436,-0.355648262305196,-0.5813206453214195,265.45975786803405,-0.5813206453214195,0.4083906802828481,-0.5813206453214195,0.7457676590776415,0.7410548889397692,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798874,0.6956986077649454,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W65_X120S30D22,60,100,0.65,120,30,-0.22,0.2754386523016099,-0.6543914399127437,0.42090809185758415,754.7758722259638,1128,-0.49380273462174307,-0.5738063663103501,-0.24055770940613475,-0.5643134086518344,0.9145973905817415,-0.14723087963306436,-0.4681049500867218,-0.6543914399127437,258.8724112025993,-0.6543914399127437,0.40623071441724146,-0.6543914399127437,0.7514594279042616,0.7465184877948838,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W65_X120S40D18,60,100,0.65,120,40,-0.18,0.22229944966475212,-0.5949426701831806,0.37364852246403335,236.82660232177636,1077,-0.452130919079197,-0.538720711560218,-0.25596229305237617,-0.5645312519475085,0.9145973905817413,-0.14723087963306436,-0.3766126955702085,-0.5949426701831806,75.89807829041166,-0.5949426701831806,0.3050628880313686,-0.5949426701831806,0.7043199065966141,0.6993795297032771,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1739993058500575,0.11461125215218736,2023-01-25,2023-02-16,0.0,1.0,1
BH_A25_F60_M100_W65_X120S40D20,60,100,0.65,120,40,-0.2,0.27936181883390043,-0.5813206453214192,0.4805640760951091,820.6285581422417,1077,-0.452130919079197,-0.538720711560218,-0.25596229305237617,-0.5645312519475085,0.9145973905817424,-0.14723087963306436,-0.35564826230519575,-0.5813206453214192,265.4597578680341,-0.5813206453214192,0.4083906802828483,-0.5813206453214192,0.7463514302393461,0.7414110533460092,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798872,0.6956986077649452,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F60_M100_W65_X120S40D22,60,100,0.65,120,40,-0.22,0.2776900577893333,-0.6543914399127435,0.42434854867044175,791.9170957607171,1092,-0.46889363712946563,-0.5974491411294567,-0.2405577094061363,-0.5643134086518344,0.9145973905817433,-0.14723087963306447,-0.4681049500867216,-0.6543914399127435,258.8724112025995,-0.6543914399127435,0.4062307144172417,-0.6543914399127435,0.7548161120840631,0.7486635381735692,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.126260879798876,0.6956986077649455,2023-01-25,2023-02-16,1.0,1.0,0
BH_A25_F60_M100_W65_X120S50D18,60,100,0.65,120,50,-0.18,0.2863271008859867,-0.594942670183181,0.48126838977245895,951.4187182423312,861,-0.4359876773142759,-0.5300523322313002,-0.19809071847468473,-0.5643134086518344,0.9145973905817419,-0.14723087963306447,-0.37661269557020915,-0.594942670183181,277.42908385285074,-0.594942670183181,0.41219015573866513,-0.594942670183181,0.7467892586106246,0.7416885322348049,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.12626087979887,0.695698607764945,2023-01-25,2023-02-16,1.0,1.0,0
