strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,blend
BH_A25_F80_M110_W80_X110S50D18,80,110,0.8,110,50,-0.18,0.3002564453933818,-0.5895508482717833,0.5092969440609869,1275.7746109620098,1035,-0.39999898261615396,-0.5436472042030895,-0.10495879267999875,-0.5643134086518344,1.1338096495476697,-0.14723087963306436,-0.3683146274206174,-0.5895508482717833,313.43847221234415,-0.5895508482717833,0.42276052512593254,-0.5895508482717833,0.7446001167542323,0.7420461063739505,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.371148384048167,0.6219810269942416,2023-02-03,2023-02-03,1.0,1.0,0,1.163817883219062
BH_A25_F70_M120_W35_X100S50D20,70,120,0.35,100,50,-0.2,0.29778521771047695,-0.6096649471114479,0.4884407724625855,1211.35436072257,893,-0.17057558694618424,-0.378335250143886,-0.21424987190074352,-0.5643134086518344,0.7715778855468711,-0.14723087963306447,-0.3570528736410674,-0.549960507345778,245.0178802255755,-0.6096649471114479,0.4015149168625023,-0.6096649471114479,0.7448920023350847,0.732029274221336,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.535887642891859,0.6380636367884848,2023-01-27,2023-03-20,1.0,1.0,0,1.1633933048370846
BH_A25_F80_M120_W50_X100S40D22,80,120,0.5,100,40,-0.22,0.2969025247652799,-0.5977786612017839,0.4966763520269898,1189.112945955218,1002,-0.31572481617725534,-0.4613048993428781,-0.26604312138386077,-0.5643134086518344,1.1738193613605614,-0.14723087963306436,-0.4350652434201544,-0.5977786612017839,312.385221280096,-0.5977786612017839,0.4224678637591328,-0.5977786612017839,0.75,0.7408280800758194,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.267449846009733,0.6118574952070311,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1632922438579447
BH_A25_F70_M120_W50_X120S30D20,70,120,0.5,120,30,-0.2,0.2956858867822476,-0.6083720040111701,0.48602809602135905,1159.1008529254034,893,-0.19151417891950318,-0.40808511070072695,-0.2841402078288796,-0.5759852687314988,0.7774460477495018,-0.14723087963306447,-0.30952175776690716,-0.5499605073457781,264.08038171055193,-0.6083720040111701,0.4079425695259953,-0.6083720040111701,0.7429947460595446,0.7337648869924311,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.599580694207647,0.6442816475899565,2023-01-27,2023-03-20,1.0,1.0,0,1.163288117857122
BH_A25_F60_M100_W35_X120S50D18,60,100,0.35,120,50,-0.18,0.29157034929814807,-0.5897781629048043,0.4943729144905798,1062.8924332920533,862,-0.35745136273817946,-0.47385316722141935,-0.21892109436106488,-0.5643134086518345,0.9032933212481504,-0.14723087963306436,-0.3686644669270409,-0.5897781629048043,279.3142261487909,-0.5897781629048043,0.4127745422387623,-0.5897781629048043,0.7467892586106246,0.7375145618836624,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0,0,1.163159815153642
BH_A25_F60_M120_W65_X120S50D18,60,120,0.65,120,50,-0.18,0.2872190727541586,-0.5804007047324975,0.49486341145387786,969.5522155974518,861,-0.40297244501707685,-0.5025433030933748,-0.22636404751855066,-0.5643134086518344,0.9145973905817402,-0.14723087963306436,-0.3779285384262572,-0.5717717766334812,276.8413771121129,-0.5804007047324975,0.4120072094580922,-0.5804007047324975,0.7467892586106246,0.7389635233673341,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0,0,1.1630781847228209
BH_A25_F70_M120_W50_X110S50D20,70,120,0.5,110,50,-0.2,0.29849357449662484,-0.6083720040111703,0.49064317971335214,1229.492290445183,893,-0.18556187164276883,-0.4037272614831924,-0.18390774833475798,-0.5643134086518345,0.7774460477495004,-0.14723087963306436,-0.36223951312912683,-0.549960507345778,243.84159378126725,-0.6083720040111703,0.4011031282208348,-0.6083720040111703,0.7447460595446584,0.7349710051455391,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.599580694207645,0.6442816475899563,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.1629715774203793
BH_A25_F70_M120_W35_X120S50D22,70,120,0.35,120,50,-0.22,0.29367069552149294,-0.5893611040899176,0.4982865232936855,1110.9884692924218,973,-0.1592658105726501,-0.39490023414776254,-0.31430690917281034,-0.5732698366432151,0.7715778855468696,-0.14723087963306436,-0.435763997749712,-0.5893611040899176,254.08082263085487,-0.5893611040899176,0.40462703781607146,-0.5893611040899176,0.7540863981319322,0.7398910899341711,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.535887642891866,0.6380636367884854,2023-01-27,2023-03-20,1.0,1.0,0,1.162665277067821
BH_A25_F80_M120_W50_X110S50D22,80,120,0.5,110,50,-0.22,0.2961113378088922,-0.5977786612017839,0.4953528070299217,1169.511972164664,997,-0.3095128681391772,-0.45641454813219307,-0.2846356220834162,-0.5730360211176697,1.1738193613605619,-0.14723087963306436,-0.4350652434201544,-0.5977786612017839,312.38522128009583,-0.5977786612017839,0.4224678637591328,-0.5977786612017839,0.7523350846468184,0.7432463453013518,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.2674498460097325,0.611857495207031,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1622923467091122
BH_A25_F80_M110_W65_X100S50D22,80,110,0.65,100,50,-0.22,0.2973955904120449,-0.6192014234279667,0.4802889320984284,1201.487869492343,1003,-0.35189074471719095,-0.49856543983273316,-0.23822613253873892,-0.5730360211176697,1.1538145054541156,-0.14723087963306447,-0.41394716079500427,-0.6192014234279667,321.1082412584017,-0.6192014234279667,0.4248643492466462,-0.6192014234279667,0.7524810274372447,0.747948344581675,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.539117688242182,0.6383789687825193,2023-02-03,2023-02-28,1.0,1.0,0,1.1622430025690897
BH_A25_F60_M120_W35_X120S40D20,60,120,0.35,120,40,-0.2,0.2870364290328884,-0.5810372490267552,0.4940069324534323,965.8122312367914,874,-0.2921473661737971,-0.4114654862334465,-0.3240398321703428,-0.5645312519475085,0.9032933212481489,-0.14723087963306436,-0.35009691648041474,-0.5499605073457781,266.16864222209307,-0.5810372490267552,0.40862012545825643,-0.5810372490267552,0.7463514302393461,0.7322391141753719,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7759522459269865,0.6614998557148253,2023-01-25,2023-03-20,1.0,1.0000000000000002,0,1.161850298895071
BH_A25_F70_M110_W80_X110S40D20,70,110,0.8,110,40,-0.2,0.2957887882106469,-0.6057861178106139,0.48827264196753845,1161.61071526544,890,-0.2204832366800653,-0.45491635433091504,-0.20387421059165511,-0.5772613330810104,0.7891823721547653,-0.14723087963306436,-0.35890199584408855,-0.5834348183400772,246.7480230740502,-0.6057861178106139,0.4021172508602451,-0.6057861178106139,0.7441622883829538,0.7413032062485463,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.902557741164822,0.6738596708069216,2023-01-27,2023-01-27,1.0,1.0,0,1.161662499541067
BH_A25_F60_M110_W50_X110S50D18,60,110,0.5,110,50,-0.18,0.28621453886995907,-0.5899768946136896,0.4851283863537897,949.1537185837313,1077,-0.4584513212589313,-0.5440421847399437,-0.17446911637333118,-0.5643134086518344,0.9089453559149452,-0.14723087963306436,-0.36897031702574845,-0.5899768946136896,280.01044814136014,-0.5899768946136896,0.4129894358073338,-0.5899768946136896,0.7494162288382954,0.7392846833429277,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.38216727354143,0.720681375705637,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.1611322496870857
BH_A25_F70_M120_W50_X100S50D20,70,120,0.5,100,50,-0.2,0.2980738179311453,-0.60837200401117,0.4899532127807652,1218.7128214842387,893,-0.1927023885809095,-0.40895503194344673,-0.18390774833475865,-0.5643134086518344,0.7774460477495007,-0.14723087963306447,-0.36223951312912617,-0.5499605073457781,243.84159378126773,-0.60837200401117,0.40110312822083505,-0.60837200401117,0.7448920023350847,0.735032169718611,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.599580694207643,0.6442816475899561,2023-01-27,2023-03-20,1.0,1.0,0,1.1608766319146298
BH_A25_F80_M110_W65_X120S30D22,80,110,0.65,120,30,-0.22,0.2976289933329128,-0.6192014234279677,0.4806658739335671,1207.3889699571264,1016,-0.3652060158316953,-0.5088673095566827,-0.21842743749478732,-0.5643134086518344,1.1538145054541156,-0.14723087963306436,-0.41394716079500593,-0.6192014234279677,321.10824125840094,-0.6192014234279677,0.42486434924664596,-0.6192014234279677,0.7494162288382954,0.7451166465266694,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.539117688242179,0.638378968782519,2023-02-03,2023-02-28,1.0,1.0,0,1.1607661359264685
BH_A25_F80_M110_W65_X120S40D22,80,110,0.65,120,40,-0.22,0.2976289933329128,-0.6192014234279677,0.4806658739335671,1207.3889699571264,1016,-0.3652060158316953,-0.5088673095566827,-0.21842743749478732,-0.5643134086518344,1.1538145054541156,-0.14723087963306436,-0.41394716079500593,-0.6192014234279677,321.10824125840094,-0.6192014234279677,0.42486434924664596,-0.6192014234279677,0.7494162288382954,0.7451166465266694,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.539117688242179,0.638378968782519,2023-02-03,2023-02-28,1.0,1.0,0,1.1607661359264685
BH_A25_F70_M120_W65_X110S50D20,70,120,0.65,110,50,-0.2,0.29870946867636317,-0.6070790609108913,0.49204376811838113,1235.0722230181204,893,-0.20711942242155112,-0.43278338644714154,-0.1535656247687719,-0.5643134086518345,0.783314209952134,-0.14723087963306447,-0.36760418125728467,-0.5629838995786012,242.58358732072668,-0.6070790609108913,0.40066067128405947,-0.6070790609108913,0.7447460595446584,0.7379278981564598,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.663273745523428,0.6504996583914275,2023-01-27,2023-03-20,1.0,1.0,0,1.1605490688085924
BH_A25_F70_M120_W35_X120S50D20,70,120,0.35,120,50,-0.2,0.29674193048903574,-0.6096649471114479,0.4867295256107134,1185.108937523515,982,-0.17924195402556364,-0.4092776198637186,-0.2649899920342692,-0.5643134086518344,0.7715778855468707,-0.14723087963306436,-0.32045972883130747,-0.549960507345778,259.01991483745246,-0.6096649471114479,0.4062796401302897,-0.6096649471114479,0.747081144191477,0.7331708472502142,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.53588764289186,0.6380636367884849,2023-01-27,2023-03-20,1.0,1.0,0,1.1603142807608602
BH_A25_F70_M120_W50_X110S40D22,70,120,0.5,110,40,-0.22,0.29495266384211916,-0.6030385360322978,0.4891108050619205,1141.3674795385373,851,-0.18556187164276883,-0.4037272614831924,-0.2693190207512508,-0.5672064523703493,0.7774460477495027,-0.14723087963306436,-0.44031567643350844,-0.6030385360322978,252.86120349752855,-0.6030385360322978,0.40421433478095437,-0.6030385360322978,0.749124343257443,0.7393492888583237,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.5995806942076465,0.6442816475899564,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.160252809246751
BH_A25_F80_M120_W50_X100S50D22,80,120,0.5,100,50,-0.22,0.2956813571323511,-0.5977786612017834,0.49463350956340396,1158.9904906398517,1002,-0.31572481617725534,-0.4613048993428781,-0.28463562208341564,-0.5730360211176696,1.1738193613605614,-0.14723087963306436,-0.4350652434201535,-0.5977786612017834,312.38522128009663,-0.5977786612017834,0.42246786375913303,-0.5977786612017834,0.7524810274372447,0.743309107513064,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.267449846009739,0.6118574952070316,2023-02-03,2023-03-20,1.0,1.0,0,1.1602393247756235
BH_A25_F70_M120_W35_X120S30D20,70,120,0.35,120,30,-0.2,0.29414898445508286,-0.6096649471114477,0.48247645833788105,1122.2303352757071,893,-0.17118241666588785,-0.3787900771781131,-0.31075571143849656,-0.5710598053485323,0.7715778855468696,-0.14723087963306436,-0.32045972883130713,-0.5499605073457781,259.01991483745286,-0.6096649471114477,0.4062796401302897,-0.6096649471114477,0.7429947460595446,0.7309309805098734,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.535887642891861,0.638063636788485,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.159929424213099
BH_A25_F70_M120_W100_X120S50D20,70,120,1.0,120,50,-0.2,0.3016461696393664,-0.6040665013334168,0.4993592079241482,1313.4388615526232,1088,-0.28237182227224833,-0.5895227762931341,-0.14209255439712054,-0.5653216313910843,0.7969870376596448,-0.14723087963306436,-0.27247055495808736,-0.549960507345778,281.37528458766786,-0.6040665013334168,0.4134092554387845,-0.6040665013334168,0.747081144191477,0.747081144191477,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1597164850289559
BH_A25_F70_M110_W100_X120S50D20,70,110,1.0,120,50,-0.2,0.3016461696393664,-0.6040665013334168,0.4993592079241482,1313.4388615526232,1088,-0.28237182227224833,-0.5895227762931341,-0.14209255439712054,-0.5653216313910843,0.7969870376596448,-0.14723087963306436,-0.27247055495808736,-0.549960507345778,281.37528458766786,-0.6040665013334168,0.4134092554387845,-0.6040665013334168,0.747081144191477,0.747081144191477,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1597164850289559
BH_A25_F70_M100_W100_X120S50D20,70,100,1.0,120,50,-0.2,0.3016461696393664,-0.6040665013334168,0.4993592079241482,1313.4388615526232,1088,-0.28237182227224833,-0.5895227762931341,-0.14209255439712054,-0.5653216313910843,0.7969870376596448,-0.14723087963306436,-0.27247055495808736,-0.549960507345778,281.37528458766786,-0.6040665013334168,0.4134092554387845,-0.6040665013334168,0.747081144191477,0.747081144191477,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1597164850289559
BH_A25_F80_M100_W35_X110S50D18,80,100,0.35,110,50,-0.18,0.29767245858407576,-0.5915485376972655,0.5032088486649501,1208.490976498534,757,-0.41081373874627447,-0.5322629317376399,-0.15611237442417414,-0.5643134086518344,1.1938242172670095,-0.14723087963306447,-0.3713890915380852,-0.5915485376972655,320.7087859419418,-0.5915485376972655,0.42475594494786906,-0.5915485376972655,0.7446001167542323,0.738584614325534,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0,1.159554243542063
BH_A25_F80_M120_W50_X120S40D22,80,120,0.5,120,40,-0.22,0.29609572067885326,-0.5977786612017834,0.4953266817580572,1169.1282212592753,1002,-0.3272250283408511,-0.47035843233005603,-0.26604312138386155,-0.5643134086518344,1.1738193613605619,-0.14723087963306447,-0.4350652434201536,-0.5977786612017834,312.38522128009646,-0.5977786612017834,0.4224678637591328,-0.5977786612017834,0.7494162288382954,0.7405669595373348,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.267449846009736,0.6118574952070314,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.159464527044443
BH_A25_F80_M120_W50_X120S30D22,80,120,0.5,120,30,-0.22,0.29609572067885326,-0.5977786612017834,0.4953266817580572,1169.1282212592753,1002,-0.3272250283408511,-0.47035843233005603,-0.26604312138386155,-0.5643134086518344,1.1738193613605619,-0.14723087963306447,-0.4350652434201536,-0.5977786612017834,312.38522128009646,-0.5977786612017834,0.4224678637591328,-0.5977786612017834,0.7494162288382954,0.7405669595373348,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.267449846009736,0.6118574952070314,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.159464527044443
BH_A25_F70_M110_W100_X110S50D18,70,110,1.0,110,50,-0.18,0.30043781293214633,-0.6107503041161548,0.49191594487525286,1280.630333444902,874,-0.2640386410995861,-0.5005018798690113,-0.08286842631509284,-0.5643134086518345,0.7969870376596466,-0.14723087963306447,-0.4009408031774604,-0.6107503041161548,250.12726485498854,-0.6107503041161548,0.40328240219703027,-0.6107503041161548,0.7438704028021016,0.7438704028021016,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191242,0.6649876339170283,2023-01-27,2023-01-27,1.0,1.0,0,1.159339837403393
BH_A25_F70_M120_W100_X110S50D18,70,120,1.0,110,50,-0.18,0.30043781293214633,-0.6107503041161548,0.49191594487525286,1280.630333444902,874,-0.2640386410995861,-0.5005018798690113,-0.08286842631509284,-0.5643134086518345,0.7969870376596466,-0.14723087963306447,-0.4009408031774604,-0.6107503041161548,250.12726485498854,-0.6107503041161548,0.40328240219703027,-0.6107503041161548,0.7438704028021016,0.7438704028021016,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191242,0.6649876339170283,2023-01-27,2023-01-27,1.0,1.0,0,1.159339837403393
